time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,4,3,1,working
2,2,departure,4,4,1,idle
3,3,arrival,4,0,0,idle
4,4,arrival,0,7,0,working
5,5,arrival,4,1,1,working
6,6,departure,0,2,0,idle
7,7,departure,4,5,1,working
8,8,departure,1,5,0,idle
9,9,arrival,1,7,1,working
10,10,departure,4,8,0,idle
11,11,departure,4,2,1,working
12,12,arrival,2,1,0,idle
13,13,arrival,1,9,1,working
14,14,arrival,0,3,0,idle
15,15,departure,1,9,1,idle
16,16,departure,2,9,0,idle
17,17,departure,2,9,1,working
18,18,departure,0,9,1,working
19,19,departure,3,5,1,idle
20,20,arrival,3,5,0,idle
21,21,arrival,1,9,1,idle
22,22,departure,4,4,0,working
23,23,arrival,2,6,0,idle
24,24,departure,0,4,0,idle
25,25,arrival,1,6,0,idle
26,26,arrival,3,7,0,working
27,27,arrival,1,2,0,working
28,28,arrival,1,2,1,working
29,29,arrival,3,3,0,working
30,30,arrival,4,2,0,working
31,31,arrival,0,2,0,working
32,32,arrival,3,8,0,idle
33,33,arrival,2,1,0,working
34,34,arrival,1,7,0,working
35,35,departure,4,3,0,working
36,36,departure,4,3,0,working
37,37,departure,2,4,1,working
38,38,departure,3,2,0,working
39,39,departure,4,7,1,working
40,40,departure,0,4,1,idle
41,41,arrival,1,9,0,idle
42,42,departure,0,1,1,working
43,43,departure,3,6,0,working
44,44,arrival,0,4,0,working
45,45,departure,2,6,0,idle
46,46,arrival,3,7,0,idle
47,47,departure,0,1,1,working
48,48,departure,1,6,0,working
49,49,departure,2,0,1,working
50,50,arrival,1,7,0,working
51,51,departure,4,9,1,working
52,52,arrival,3,4,1,working
53,53,arrival,2,7,1,working
54,54,arrival,4,3,0,idle
55,55,arrival,2,3,1,idle
56,56,arrival,2,4,0,idle
57,57,departure,0,1,1,working
58,58,arrival,1,7,1,idle
59,59,arrival,4,0,1,working
60,60,arrival,0,1,0,working
61,61,departure,4,0,1,idle
62,62,arrival,4,6,0,working
63,63,departure,0,6,1,idle
64,64,departure,3,3,0,working
65,65,arrival,0,1,0,working
66,66,departure,1,8,1,idle
67,67,arrival,3,7,1,idle
68,68,departure,0,6,0,idle
69,69,departure,1,2,0,idle
70,70,arrival,0,0,0,working
71,71,departure,0,2,0,working
72,72,departure,4,1,1,working
73,73,departure,0,5,1,idle
74,74,departure,2,8,1,idle
75,75,departure,1,5,0,working
76,76,arrival,0,7,0,working
77,77,arrival,1,0,0,idle
78,78,arrival,3,0,0,idle
79,79,arrival,2,4,0,working
80,80,arrival,1,5,1,working
81,81,arrival,4,7,1,working
82,82,arrival,0,2,1,working
83,83,arrival,2,1,1,idle
84,84,departure,2,9,0,working
85,85,arrival,3,0,0,working
86,86,departure,3,8,1,working
87,87,departure,4,1,1,idle
88,88,arrival,1,2,0,working
89,89,arrival,2,5,0,idle
90,90,arrival,1,3,0,idle
91,91,departure,1,7,1,idle
92,92,departure,3,9,1,working
93,93,departure,2,4,0,idle
94,94,arrival,4,1,0,idle
95,95,departure,4,9,1,working
96,96,arrival,2,9,0,idle
97,97,departure,3,0,0,idle
98,98,departure,1,6,1,working
99,99,arrival,2,5,1,idle
100,100,arrival,1,3,0,working
101,101,departure,2,5,1,working
102,102,departure,1,4,0,working
103,103,departure,2,1,1,idle
104,104,departure,4,2,0,working
105,105,departure,2,3,0,idle
106,106,departure,0,1,0,working
107,107,departure,4,9,0,idle
108,108,arrival,4,6,1,idle
109,109,departure,0,6,0,working
110,110,departure,4,1,0,working
111,111,arrival,0,6,0,idle
112,112,departure,4,1,1,idle
113,113,arrival,3,4,0,idle
114,114,departure,3,2,1,idle
115,115,departure,2,6,1,idle
116,116,arrival,0,5,1,idle
117,117,arrival,2,3,0,idle
118,118,departure,2,1,0,working
119,119,arrival,1,2,1,working
120,120,arrival,2,2,1,working
121,121,arrival,3,6,1,idle
122,122,arrival,2,1,0,idle
123,123,departure,1,4,1,idle
124,124,arrival,0,0,1,working
125,125,arrival,2,3,0,working
126,126,arrival,0,1,0,idle
127,127,departure,1,0,0,idle
128,128,departure,0,2,0,working
129,129,departure,4,5,1,working
130,130,departure,0,3,1,idle
131,131,arrival,2,5,0,working
132,132,departure,0,3,1,working
133,133,arrival,3,3,0,working
134,134,arrival,1,8,0,idle
135,135,departure,3,1,1,working
136,136,arrival,4,2,1,working
137,137,arrival,3,3,1,working
138,138,departure,2,2,1,working
139,139,departure,3,0,1,working
140,140,departure,0,7,1,idle
141,141,arrival,1,9,0,working
142,142,departure,1,6,1,idle
143,143,departure,1,9,0,working
144,144,arrival,3,7,0,idle
145,145,arrival,1,7,1,working
146,146,departure,1,2,1,working
147,147,departure,3,2,1,idle
148,148,arrival,1,2,0,idle
149,149,departure,2,6,0,idle
150,150,departure,3,2,0,working
151,151,departure,4,1,0,working
152,152,arrival,3,6,0,working
153,153,arrival,0,5,0,idle
154,154,arrival,1,7,0,working
155,155,arrival,0,6,0,idle
156,156,departure,2,3,1,idle
157,157,arrival,3,7,0,working
158,158,departure,4,2,0,idle
159,159,departure,0,4,1,idle
160,160,departure,3,3,1,idle
161,161,arrival,1,3,0,idle
162,162,departure,4,4,0,working
163,163,departure,3,7,0,working
164,164,departure,0,9,1,idle
165,165,arrival,0,1,1,working
166,166,departure,3,7,1,idle
167,167,arrival,4,2,0,idle
168,168,arrival,4,9,1,working
169,169,arrival,2,1,1,idle
170,170,departure,4,3,0,idle
171,171,departure,4,2,0,idle
172,172,arrival,4,5,0,idle
173,173,arrival,4,7,1,idle
174,174,arrival,2,0,0,idle
175,175,arrival,4,0,1,idle
176,176,arrival,2,3,1,idle
177,177,departure,4,8,1,idle
178,178,departure,0,6,0,working
179,179,departure,4,9,0,idle
180,180,arrival,2,2,0,working
181,181,arrival,1,4,1,idle
182,182,departure,3,8,0,working
183,183,arrival,3,6,1,working
184,184,arrival,0,1,1,idle
185,185,departure,1,7,1,idle
186,186,departure,0,5,0,working
187,187,departure,1,9,0,working
188,188,arrival,0,7,1,working
189,189,departure,2,6,0,idle
190,190,departure,4,4,1,working
191,191,departure,1,3,0,idle
192,192,departure,1,3,0,idle
193,193,departure,1,3,0,working
194,194,arrival,2,7,0,working
195,195,arrival,1,9,0,idle
196,196,departure,3,3,1,working
197,197,arrival,0,8,1,idle
198,198,arrival,0,9,1,idle
199,199,arrival,4,0,1,idle
200,200,departure,2,3,1,working
201,201,arrival,4,9,0,working
202,202,departure,2,9,1,idle
203,203,arrival,4,5,1,idle
204,204,arrival,4,3,0,idle
205,205,arrival,3,8,0,working
206,206,arrival,2,2,1,working
207,207,arrival,1,3,0,working
208,208,departure,2,1,0,working
209,209,arrival,3,0,1,idle
210,210,arrival,3,4,0,working
211,211,departure,0,7,1,idle
212,212,departure,3,3,1,idle
213,213,arrival,4,7,0,idle
214,214,arrival,1,6,1,working
215,215,departure,0,3,1,working
216,216,arrival,3,3,1,idle
217,217,departure,4,4,0,idle
218,218,arrival,2,9,0,working
219,219,arrival,4,0,1,idle
220,220,departure,0,6,1,idle
221,221,arrival,2,2,0,idle
222,222,arrival,0,4,1,idle
223,223,departure,1,3,1,working
224,224,arrival,0,9,0,idle
225,225,arrival,3,3,1,idle
226,226,arrival,2,5,0,idle
227,227,arrival,3,5,0,working
228,228,arrival,2,4,0,working
229,229,arrival,4,0,0,working
230,230,departure,4,0,1,working
231,231,arrival,0,3,1,idle
232,232,arrival,1,2,1,idle
233,233,departure,0,5,0,idle
234,234,departure,1,3,0,idle
235,235,departure,3,3,1,idle
236,236,departure,4,3,1,idle
237,237,departure,2,3,0,working
238,238,departure,4,8,0,working
239,239,departure,1,5,0,idle
240,240,departure,4,9,0,idle
241,241,arrival,1,1,0,working
242,242,departure,0,0,1,idle
243,243,arrival,0,4,1,working
244,244,arrival,2,6,1,working
245,245,arrival,2,4,0,working
246,246,departure,2,8,1,working
247,247,arrival,4,6,1,working
248,248,arrival,1,6,1,working
249,249,arrival,3,1,1,working
250,250,departure,4,1,1,working
251,251,departure,0,9,0,idle
252,252,departure,1,7,1,idle
253,253,arrival,2,5,0,working
254,254,departure,1,2,1,working
255,255,departure,2,7,1,working
256,256,arrival,0,8,1,working
257,257,departure,0,5,0,working
258,258,departure,4,6,0,working
259,259,arrival,4,8,0,working
260,260,arrival,3,5,0,idle
261,261,arrival,3,5,0,idle
262,262,arrival,3,4,1,working
263,263,departure,2,6,1,idle
264,264,arrival,1,0,1,working
265,265,arrival,3,1,0,idle
266,266,departure,0,7,0,idle
267,267,departure,4,7,1,idle
268,268,arrival,1,8,1,working
269,269,departure,1,1,1,idle
270,270,departure,4,3,0,working
271,271,arrival,2,0,0,working
272,272,arrival,2,0,1,working
273,273,arrival,3,3,0,working
274,274,arrival,2,3,0,idle
275,275,arrival,3,5,1,working
276,276,arrival,1,9,1,working
277,277,arrival,0,6,1,working
278,278,arrival,1,0,0,idle
279,279,arrival,4,8,0,idle
280,280,arrival,3,4,0,working
281,281,departure,4,0,0,idle
282,282,arrival,4,8,0,working
