time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,0,5,1,idle
2,2,departure,4,1,1,working
3,3,arrival,1,2,1,idle
4,4,arrival,4,6,1,working
5,5,departure,0,5,1,idle
6,6,departure,2,5,1,working
7,7,departure,3,6,0,idle
8,8,departure,2,8,1,idle
9,9,departure,1,2,0,working
10,10,arrival,3,7,0,working
11,11,arrival,1,2,0,idle
12,12,departure,1,9,0,idle
13,13,arrival,2,6,1,working
14,14,departure,0,4,0,working
15,15,departure,4,1,1,working
16,16,arrival,4,7,0,idle
17,17,arrival,2,8,1,working
18,18,departure,2,9,0,working
19,19,arrival,4,7,0,idle
20,20,arrival,0,9,0,working
21,21,arrival,0,4,1,working
22,22,departure,3,7,0,idle
23,23,arrival,4,7,1,working
24,24,arrival,4,5,1,idle
25,25,departure,3,6,1,idle
26,26,arrival,1,6,1,idle
27,27,arrival,0,1,0,working
28,28,arrival,3,3,0,idle
29,29,departure,1,0,0,idle
30,30,arrival,2,7,1,working
31,31,arrival,3,8,1,idle
32,32,arrival,3,2,0,working
33,33,departure,1,0,1,idle
34,34,departure,0,3,1,idle
35,35,departure,4,4,0,idle
36,36,departure,0,7,1,idle
37,37,departure,1,6,1,idle
38,38,arrival,1,1,0,idle
39,39,arrival,3,8,0,idle
40,40,arrival,4,8,1,idle
41,41,departure,4,9,1,working
42,42,departure,2,0,0,idle
43,43,departure,2,6,0,working
44,44,departure,2,0,0,idle
45,45,departure,2,7,1,idle
46,46,departure,3,4,1,idle
47,47,arrival,4,6,1,idle
48,48,departure,1,1,1,idle
49,49,departure,3,2,1,working
50,50,arrival,1,6,0,working
51,51,arrival,1,3,1,idle
52,52,departure,4,2,0,idle
53,53,arrival,1,0,0,working
54,54,arrival,3,5,0,idle
55,55,departure,0,1,1,working
56,56,departure,4,9,0,idle
57,57,departure,0,6,1,working
58,58,arrival,4,8,1,idle
59,59,departure,1,9,1,idle
60,60,arrival,2,2,0,idle
61,61,arrival,0,6,0,working
62,62,departure,2,9,0,idle
63,63,departure,4,6,0,working
64,64,arrival,4,1,0,idle
65,65,departure,1,0,0,working
66,66,departure,0,6,1,idle
67,67,departure,1,5,0,working
68,68,departure,4,4,0,idle
69,69,arrival,1,5,1,working
70,70,arrival,3,8,0,working
71,71,departure,0,4,0,idle
72,72,departure,2,6,1,idle
73,73,arrival,1,0,1,working
74,74,arrival,1,5,0,idle
75,75,arrival,1,6,0,working
76,76,arrival,2,7,0,working
77,77,departure,4,5,0,idle
78,78,departure,0,9,0,working
79,79,departure,2,0,0,working
80,80,arrival,0,4,0,working
81,81,departure,4,0,0,working
82,82,arrival,2,6,0,idle
83,83,arrival,3,9,0,idle
84,84,departure,2,4,0,working
85,85,departure,0,4,0,idle
86,86,arrival,4,0,1,idle
87,87,departure,2,5,1,idle
88,88,departure,3,5,0,idle
89,89,arrival,1,1,1,idle
90,90,departure,0,0,1,working
91,91,arrival,0,5,1,working
92,92,arrival,2,5,1,idle
93,93,departure,2,5,1,idle
94,94,departure,2,0,1,working
95,95,departure,0,6,1,idle
96,96,arrival,3,0,0,working
97,97,departure,1,1,1,working
98,98,departure,1,3,1,idle
99,99,arrival,1,7,0,idle
100,100,departure,3,6,1,working
101,101,departure,2,0,0,idle
102,102,departure,1,6,0,working
103,103,departure,1,9,1,working
104,104,arrival,2,5,1,working
105,105,arrival,2,1,0,idle
106,106,arrival,4,7,1,idle
107,107,arrival,3,4,1,idle
108,108,arrival,1,7,0,idle
109,109,departure,4,6,0,idle
110,110,departure,3,2,1,idle
111,111,departure,3,0,0,idle
112,112,departure,0,5,1,idle
113,113,departure,2,4,1,working
114,114,departure,1,8,1,idle
115,115,departure,4,2,1,idle
116,116,arrival,1,6,1,working
117,117,arrival,4,8,0,idle
118,118,arrival,1,1,1,working
119,119,arrival,3,8,1,working
120,120,arrival,3,3,1,idle
121,121,arrival,2,9,1,idle
122,122,departure,0,7,0,idle
123,123,departure,4,6,1,working
124,124,departure,0,5,1,working
125,125,departure,4,6,0,idle
126,126,departure,1,9,1,idle
127,127,departure,3,0,0,idle
128,128,arrival,0,2,1,idle
129,129,arrival,2,1,0,idle
130,130,departure,0,6,1,working
131,131,departure,1,4,0,working
132,132,arrival,2,6,1,idle
133,133,arrival,2,3,0,working
134,134,departure,2,6,1,working
135,135,arrival,3,0,1,idle
136,136,arrival,1,2,1,idle
137,137,arrival,2,9,0,working
138,138,departure,2,2,1,idle
139,139,departure,4,7,1,idle
140,140,departure,1,4,1,working
141,141,departure,1,1,0,working
142,142,departure,0,2,0,working
143,143,arrival,1,6,0,working
144,144,departure,0,2,1,working
145,145,arrival,1,9,0,idle
146,146,departure,2,0,1,working
147,147,arrival,1,7,1,working
148,148,arrival,0,5,1,idle
149,149,arrival,3,8,0,working
150,150,departure,0,4,0,working
151,151,departure,0,9,1,working
152,152,departure,0,1,1,working
153,153,arrival,2,2,0,working
154,154,departure,3,8,0,working
155,155,arrival,1,7,0,idle
156,156,arrival,3,8,0,working
157,157,arrival,3,2,0,working
158,158,arrival,2,6,0,working
159,159,departure,2,2,0,working
160,160,arrival,1,9,0,working
161,161,departure,3,2,1,idle
162,162,arrival,3,2,0,idle
163,163,departure,2,0,1,idle
164,164,departure,2,7,1,working
165,165,departure,3,1,1,idle
166,166,arrival,2,1,1,idle
167,167,arrival,3,1,0,idle
168,168,arrival,3,4,1,idle
169,169,arrival,3,1,1,idle
170,170,arrival,1,0,0,working
171,171,arrival,3,5,0,idle
172,172,departure,4,0,0,idle
173,173,arrival,0,4,0,working
174,174,arrival,1,1,1,idle
175,175,departure,0,9,0,idle
176,176,arrival,4,5,1,working
177,177,arrival,4,3,0,working
178,178,departure,1,0,1,idle
179,179,departure,4,7,0,idle
180,180,arrival,3,0,0,working
181,181,arrival,2,8,1,idle
182,182,arrival,3,0,1,idle
183,183,departure,2,5,1,working
184,184,arrival,0,0,1,working
185,185,arrival,3,4,0,idle
186,186,arrival,2,4,0,idle
187,187,arrival,4,6,1,idle
188,188,departure,0,7,0,idle
189,189,arrival,1,9,1,working
190,190,arrival,2,2,0,working
191,191,arrival,4,2,0,idle
192,192,arrival,1,4,0,idle
193,193,departure,4,9,0,idle
194,194,departure,2,2,1,idle
195,195,arrival,1,3,1,working
196,196,arrival,4,0,0,working
197,197,departure,3,2,0,working
198,198,departure,3,6,0,working
199,199,departure,1,0,1,idle
200,200,arrival,2,5,0,idle
201,201,arrival,1,1,0,working
202,202,arrival,1,6,0,working
203,203,arrival,1,2,0,working
204,204,arrival,2,5,1,idle
205,205,departure,0,0,1,idle
206,206,departure,4,9,1,working
207,207,departure,4,1,1,idle
208,208,arrival,3,1,1,working
209,209,departure,3,3,1,idle
210,210,departure,2,9,1,working
211,211,arrival,0,9,1,idle
212,212,arrival,2,5,1,working
213,213,arrival,4,9,0,idle
214,214,departure,4,6,0,working
215,215,departure,1,7,1,working
216,216,arrival,2,6,1,working
217,217,departure,2,7,1,working
218,218,departure,3,6,0,idle
219,219,departure,1,7,0,working
220,220,arrival,4,7,0,working
221,221,departure,3,2,1,idle
222,222,departure,3,9,0,idle
223,223,departure,4,9,1,working
224,224,departure,1,0,1,working
225,225,arrival,0,4,0,idle
226,226,departure,2,4,1,idle
227,227,arrival,0,9,1,working
228,228,arrival,3,9,1,working
229,229,departure,2,4,0,working
230,230,arrival,3,1,0,working
231,231,departure,1,5,1,working
232,232,arrival,3,9,1,idle
233,233,departure,2,9,1,idle
234,234,departure,3,6,1,idle
235,235,arrival,0,2,1,idle
236,236,departure,0,0,0,working
237,237,departure,4,2,0,working
238,238,arrival,0,3,1,idle
239,239,departure,2,9,0,working
240,240,departure,2,8,0,idle
241,241,departure,0,8,0,working
242,242,arrival,3,4,1,idle
243,243,departure,2,8,1,idle
244,244,arrival,3,2,0,idle
245,245,departure,4,6,1,working
246,246,arrival,1,4,0,working
247,247,departure,3,6,0,idle
248,248,departure,2,4,0,working
249,249,departure,4,5,0,idle
250,250,departure,1,7,1,idle
251,251,departure,2,0,0,idle
252,252,departure,3,5,0,working
253,253,arrival,1,5,1,idle
254,254,arrival,2,3,1,idle
255,255,departure,1,8,1,working
256,256,departure,4,2,0,idle
257,257,arrival,3,0,0,working
258,258,arrival,0,5,0,idle
259,259,arrival,2,3,1,working
260,260,departure,2,8,1,working
261,261,departure,3,8,0,working
262,262,arrival,4,5,1,working
263,263,arrival,3,8,1,idle
264,264,arrival,4,7,0,working
265,265,arrival,1,4,0,working
266,266,arrival,2,9,0,working
267,267,departure,2,5,1,idle
268,268,departure,4,5,0,idle
269,269,departure,3,0,1,idle
270,270,departure,0,7,1,idle
271,271,departure,2,1,0,working
272,272,departure,2,4,0,working
273,273,departure,3,4,1,working
274,274,arrival,3,8,0,working
275,275,arrival,4,2,1,working
276,276,departure,2,2,1,idle
277,277,arrival,2,6,1,idle
278,278,arrival,4,7,1,idle
279,279,arrival,2,1,0,idle
280,280,departure,4,5,0,idle
281,281,arrival,2,3,0,working
282,282,departure,0,8,1,working
283,283,arrival,0,4,0,idle
284,284,departure,2,0,1,working
285,285,arrival,4,4,1,idle
286,286,arrival,3,0,0,idle
287,287,arrival,0,5,1,idle
288,288,arrival,4,9,1,working
289,289,departure,3,7,1,idle
290,290,departure,4,9,0,idle
291,291,arrival,4,5,1,working
292,292,arrival,1,9,0,working
293,293,arrival,0,5,1,idle
294,294,departure,3,9,1,idle
295,295,arrival,3,7,1,idle
296,296,departure,2,2,1,idle
297,297,departure,3,4,0,working
298,298,arrival,0,2,0,idle
