time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,1,1,1,idle
2,2,arrival,4,8,0,working
3,3,departure,4,5,1,working
4,4,departure,4,6,1,working
5,5,arrival,3,7,0,working
6,6,arrival,4,5,0,idle
7,7,departure,0,3,0,idle
8,8,arrival,1,3,0,idle
9,9,departure,1,0,1,working
10,10,arrival,4,3,1,working
11,11,departure,2,7,1,working
12,12,arrival,2,7,1,idle
13,13,arrival,1,2,1,idle
14,14,arrival,0,8,0,working
15,15,arrival,2,4,0,working
16,16,departure,4,6,0,idle
17,17,arrival,1,6,0,idle
18,18,arrival,3,3,0,working
19,19,departure,2,5,1,working
20,20,departure,2,5,0,idle
21,21,arrival,0,6,0,idle
22,22,departure,2,5,0,idle
23,23,arrival,1,7,1,idle
24,24,arrival,0,5,1,idle
25,25,arrival,1,7,1,working
26,26,arrival,0,3,1,working
27,27,departure,3,8,0,idle
28,28,departure,0,4,1,idle
29,29,departure,0,4,1,idle
30,30,departure,2,3,1,working
31,31,departure,3,0,0,working
32,32,arrival,1,7,1,idle
33,33,arrival,2,9,0,idle
34,34,arrival,2,1,1,idle
35,35,departure,4,1,1,idle
36,36,departure,3,4,0,idle
37,37,arrival,1,7,1,idle
38,38,departure,2,3,0,idle
39,39,departure,1,8,0,working
40,40,arrival,1,2,1,idle
41,41,departure,2,8,1,working
42,42,departure,1,8,1,idle
43,43,departure,3,3,1,working
44,44,departure,3,1,0,working
45,45,departure,0,0,0,idle
46,46,arrival,3,6,1,working
47,47,arrival,2,3,1,idle
48,48,arrival,0,8,1,idle
49,49,arrival,4,4,1,idle
50,50,departure,1,5,1,working
51,51,arrival,4,2,0,idle
52,52,departure,2,7,0,working
53,53,arrival,1,7,1,idle
54,54,departure,2,6,0,working
55,55,departure,1,3,1,idle
56,56,departure,2,8,0,idle
57,57,departure,2,6,0,idle
58,58,arrival,2,2,0,working
59,59,departure,3,8,0,working
60,60,arrival,2,9,1,working
61,61,arrival,2,9,0,working
62,62,departure,4,9,0,idle
63,63,arrival,4,1,1,idle
64,64,departure,1,8,1,idle
65,65,departure,0,6,1,idle
66,66,departure,2,5,0,working
67,67,arrival,2,0,1,idle
68,68,departure,3,0,0,working
69,69,departure,1,6,1,working
70,70,arrival,1,6,0,working
71,71,departure,1,7,0,working
72,72,arrival,3,2,1,working
73,73,arrival,2,1,0,working
74,74,arrival,4,9,0,idle
75,75,departure,1,8,1,working
76,76,departure,2,7,0,idle
77,77,arrival,4,5,0,idle
78,78,arrival,1,6,1,idle
79,79,arrival,4,4,0,idle
80,80,departure,3,3,1,idle
81,81,arrival,0,8,0,working
82,82,arrival,3,5,1,idle
83,83,departure,0,2,0,idle
84,84,arrival,1,2,0,idle
85,85,arrival,4,1,0,idle
86,86,arrival,2,9,1,idle
87,87,arrival,2,1,1,working
88,88,departure,2,2,0,working
89,89,departure,1,9,0,idle
90,90,arrival,4,2,0,working
91,91,arrival,2,1,0,working
92,92,arrival,0,5,1,idle
93,93,departure,1,3,0,working
94,94,arrival,3,5,1,idle
95,95,arrival,0,6,1,idle
96,96,departure,1,0,1,idle
97,97,arrival,1,1,1,idle
98,98,arrival,2,7,1,working
99,99,departure,0,9,1,idle
100,100,departure,3,9,0,idle
101,101,arrival,3,8,1,idle
102,102,departure,1,6,1,working
103,103,arrival,4,3,0,idle
104,104,arrival,1,9,1,working
105,105,arrival,2,2,0,working
106,106,arrival,1,9,0,idle
