time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,3,8,0,working
2,2,arrival,4,4,1,idle
3,3,departure,1,7,0,working
4,4,arrival,1,3,1,idle
5,5,arrival,2,6,0,idle
6,6,departure,0,6,1,idle
7,7,arrival,0,4,1,working
8,8,departure,4,8,0,idle
9,9,departure,0,4,1,idle
10,10,arrival,3,8,1,working
11,11,departure,0,6,1,idle
12,12,arrival,4,8,1,idle
13,13,arrival,0,0,0,idle
14,14,arrival,3,7,1,working
15,15,departure,0,5,0,idle
16,16,arrival,2,8,0,idle
17,17,arrival,2,3,1,working
18,18,arrival,1,1,1,idle
19,19,departure,3,0,1,working
20,20,arrival,0,4,1,idle
21,21,arrival,4,4,1,idle
22,22,arrival,0,1,1,idle
23,23,arrival,1,1,1,working
24,24,arrival,1,8,0,idle
25,25,departure,3,7,0,working
26,26,departure,3,8,0,idle
27,27,departure,2,7,1,idle
28,28,departure,4,0,1,idle
29,29,arrival,1,6,0,working
30,30,arrival,0,2,0,idle
31,31,arrival,3,8,1,idle
32,32,departure,0,7,1,working
33,33,departure,2,7,0,idle
34,34,arrival,4,0,0,idle
35,35,departure,1,8,0,idle
36,36,departure,0,5,0,working
37,37,arrival,0,9,0,idle
38,38,arrival,2,5,0,working
39,39,arrival,2,7,1,idle
40,40,arrival,2,6,1,idle
41,41,arrival,3,5,1,idle
42,42,departure,1,2,0,idle
43,43,arrival,2,5,1,working
44,44,departure,1,0,0,idle
45,45,departure,0,8,1,idle
46,46,arrival,3,6,0,working
47,47,arrival,3,9,0,idle
48,48,arrival,0,5,0,working
49,49,arrival,4,9,0,idle
50,50,departure,4,6,1,working
51,51,arrival,2,8,1,working
52,52,departure,3,7,1,working
53,53,departure,0,7,1,working
54,54,departure,3,0,0,idle
55,55,departure,0,9,0,working
56,56,departure,2,4,0,idle
57,57,arrival,2,1,1,working
58,58,arrival,3,1,1,working
59,59,departure,3,9,0,idle
60,60,arrival,4,8,0,working
61,61,arrival,0,7,0,idle
62,62,arrival,2,5,0,working
63,63,departure,3,7,1,idle
64,64,arrival,0,9,0,working
65,65,departure,1,8,1,idle
66,66,departure,2,5,0,idle
67,67,arrival,0,8,1,idle
68,68,arrival,4,9,0,working
69,69,arrival,2,3,1,working
70,70,departure,2,7,0,working
71,71,departure,1,8,1,working
72,72,departure,2,5,0,idle
73,73,departure,2,2,1,idle
74,74,departure,1,4,1,working
75,75,departure,1,9,1,idle
76,76,arrival,2,1,1,working
77,77,departure,0,4,0,working
78,78,departure,1,8,1,idle
79,79,arrival,4,1,0,working
80,80,departure,4,1,0,idle
81,81,departure,1,6,1,idle
82,82,departure,2,5,0,working
83,83,departure,2,5,1,idle
84,84,arrival,3,4,0,working
85,85,arrival,0,5,0,idle
86,86,departure,3,9,1,working
87,87,departure,3,6,0,working
88,88,arrival,2,8,1,idle
89,89,departure,0,6,0,idle
90,90,arrival,2,3,0,idle
91,91,departure,2,1,0,idle
92,92,arrival,3,4,1,working
93,93,departure,3,5,1,idle
94,94,arrival,4,3,0,working
95,95,arrival,0,7,0,idle
96,96,arrival,2,0,1,idle
97,97,arrival,0,2,1,working
98,98,arrival,2,2,1,idle
99,99,arrival,0,1,0,working
100,100,arrival,4,8,1,working
101,101,arrival,4,3,1,working
102,102,departure,2,7,0,working
103,103,departure,2,6,1,idle
104,104,arrival,4,8,0,idle
105,105,departure,4,4,1,idle
106,106,departure,0,6,0,idle
107,107,arrival,3,8,0,idle
108,108,arrival,0,0,1,working
109,109,arrival,2,8,1,working
110,110,departure,0,1,0,working
111,111,arrival,0,0,0,working
112,112,departure,0,1,0,working
113,113,departure,0,6,1,working
114,114,departure,3,9,1,working
115,115,departure,4,6,0,working
116,116,arrival,4,5,0,working
117,117,arrival,1,2,1,idle
118,118,departure,1,5,1,idle
119,119,departure,1,6,0,working
120,120,departure,2,2,1,idle
121,121,departure,4,8,0,idle
122,122,arrival,2,3,1,working
123,123,departure,2,3,1,idle
124,124,departure,3,4,1,working
125,125,departure,0,0,1,working
126,126,arrival,2,0,1,working
127,127,arrival,4,7,0,idle
128,128,arrival,2,4,0,working
129,129,arrival,3,4,1,idle
130,130,departure,1,1,1,working
131,131,arrival,1,3,0,idle
132,132,arrival,1,0,1,working
133,133,arrival,4,6,0,idle
134,134,departure,2,3,1,idle
135,135,departure,0,7,1,working
136,136,departure,1,9,0,working
137,137,arrival,4,7,1,working
138,138,arrival,1,4,0,idle
139,139,departure,2,7,0,working
140,140,arrival,1,5,0,idle
141,141,departure,1,1,1,working
142,142,departure,3,1,0,idle
143,143,arrival,2,3,0,working
144,144,arrival,1,4,0,idle
145,145,arrival,0,8,0,idle
146,146,departure,2,9,0,idle
147,147,departure,4,7,1,working
148,148,arrival,1,7,0,idle
149,149,arrival,2,9,0,idle
150,150,departure,0,0,1,working
151,151,arrival,1,9,1,working
152,152,arrival,1,6,0,idle
153,153,arrival,0,6,1,idle
154,154,arrival,4,5,1,working
155,155,departure,3,5,0,working
156,156,departure,0,6,0,working
157,157,arrival,2,2,1,idle
158,158,arrival,1,3,1,working
159,159,arrival,1,9,0,idle
160,160,departure,0,4,1,working
161,161,arrival,2,6,0,idle
162,162,arrival,3,3,0,working
163,163,departure,3,4,0,working
164,164,arrival,3,4,0,idle
165,165,arrival,4,8,1,idle
166,166,departure,1,3,0,idle
167,167,arrival,2,8,0,idle
168,168,arrival,3,9,0,working
169,169,arrival,4,7,1,idle
170,170,departure,3,4,1,idle
171,171,arrival,4,3,1,working
172,172,departure,0,9,1,idle
173,173,arrival,3,4,0,working
174,174,arrival,4,8,0,idle
175,175,arrival,3,1,0,working
176,176,departure,0,1,0,idle
177,177,departure,3,2,1,idle
178,178,arrival,0,2,1,working
179,179,arrival,0,3,1,idle
180,180,arrival,0,4,0,working
181,181,departure,2,9,1,working
182,182,arrival,2,9,1,working
183,183,departure,0,1,1,working
184,184,arrival,2,0,0,working
185,185,arrival,3,4,1,idle
186,186,arrival,4,7,0,working
187,187,arrival,0,6,0,idle
188,188,arrival,1,2,1,working
189,189,arrival,1,4,0,working
190,190,arrival,1,7,1,idle
191,191,departure,3,5,1,idle
192,192,departure,2,8,1,idle
193,193,departure,2,5,1,idle
194,194,departure,4,2,1,idle
195,195,departure,2,4,1,idle
196,196,departure,4,4,0,idle
197,197,departure,0,5,0,working
198,198,departure,4,8,1,working
199,199,departure,3,7,1,idle
200,200,arrival,4,8,1,working
201,201,departure,1,5,0,working
202,202,arrival,3,3,1,idle
203,203,departure,2,5,0,working
204,204,arrival,4,9,0,idle
205,205,departure,0,4,1,idle
206,206,arrival,0,9,0,working
207,207,arrival,2,1,0,idle
208,208,arrival,1,1,1,working
209,209,departure,3,1,1,working
210,210,arrival,3,1,0,idle
211,211,departure,0,4,0,working
212,212,departure,3,9,1,working
213,213,arrival,3,9,1,idle
214,214,departure,0,4,0,working
215,215,arrival,1,6,0,idle
216,216,arrival,2,1,1,working
217,217,departure,2,7,1,idle
218,218,arrival,1,9,1,working
219,219,arrival,2,0,1,working
220,220,arrival,3,8,0,working
221,221,arrival,2,4,0,working
222,222,arrival,0,8,0,idle
223,223,departure,4,0,1,idle
224,224,departure,4,0,0,working
225,225,departure,4,4,0,working
226,226,departure,4,0,0,idle
227,227,departure,2,4,1,working
228,228,departure,1,5,1,idle
229,229,departure,3,4,0,working
230,230,arrival,2,0,0,idle
231,231,arrival,2,2,0,idle
232,232,arrival,0,3,0,working
233,233,departure,4,4,0,idle
234,234,arrival,0,1,0,idle
235,235,departure,2,6,0,idle
236,236,departure,0,2,1,working
237,237,arrival,4,0,1,working
238,238,departure,0,5,1,working
239,239,arrival,0,3,1,idle
240,240,arrival,3,1,0,working
241,241,departure,3,0,0,working
242,242,arrival,0,3,0,idle
243,243,arrival,2,9,0,idle
244,244,departure,4,9,1,idle
245,245,departure,1,3,0,working
246,246,departure,0,0,1,idle
247,247,arrival,1,2,1,working
248,248,arrival,1,5,1,working
249,249,arrival,3,6,1,working
250,250,arrival,1,2,0,working
251,251,arrival,2,8,0,idle
252,252,departure,4,7,1,idle
253,253,departure,4,4,0,idle
254,254,arrival,0,6,0,working
255,255,departure,0,5,1,working
256,256,arrival,4,1,0,working
257,257,departure,1,1,1,idle
258,258,departure,1,6,0,idle
259,259,departure,1,0,1,idle
260,260,arrival,3,6,0,idle
261,261,departure,2,8,0,working
262,262,arrival,3,2,0,idle
263,263,arrival,0,8,0,idle
264,264,departure,3,5,1,working
265,265,arrival,2,8,1,working
266,266,departure,1,1,0,idle
267,267,arrival,0,5,1,idle
268,268,arrival,3,3,1,working
269,269,arrival,1,9,1,idle
270,270,arrival,2,9,0,idle
271,271,arrival,3,1,1,working
272,272,arrival,1,7,1,idle
273,273,departure,2,8,1,working
274,274,departure,3,9,0,idle
275,275,arrival,2,6,0,working
276,276,arrival,1,8,0,working
277,277,departure,0,1,1,working
278,278,arrival,2,1,1,idle
279,279,departure,2,0,1,working
280,280,departure,2,5,1,working
281,281,arrival,2,1,1,working
282,282,departure,3,8,0,idle
283,283,departure,2,6,1,idle
284,284,arrival,0,4,0,working
285,285,arrival,4,5,1,idle
286,286,departure,1,8,0,working
287,287,departure,1,7,1,working
288,288,departure,3,8,1,working
289,289,arrival,2,9,0,idle
290,290,arrival,0,5,1,working
291,291,departure,0,5,0,idle
292,292,departure,3,5,0,working
293,293,departure,1,8,0,idle
294,294,departure,3,8,0,idle
295,295,departure,4,8,0,working
296,296,departure,3,7,1,idle
297,297,departure,1,5,0,working
298,298,arrival,4,0,1,working
299,299,departure,2,6,0,idle
300,300,departure,0,2,1,working
301,301,departure,4,6,1,working
302,302,arrival,0,7,0,working
303,303,departure,4,0,1,idle
304,304,arrival,1,5,1,working
305,305,departure,4,9,0,working
306,306,arrival,0,9,1,working
307,307,departure,3,2,1,working
308,308,arrival,0,7,1,idle
309,309,arrival,2,1,0,idle
310,310,arrival,4,1,1,working
311,311,departure,4,5,1,working
312,312,arrival,2,2,1,idle
313,313,departure,0,1,0,idle
314,314,arrival,0,5,0,working
315,315,arrival,4,6,0,working
316,316,arrival,3,8,1,idle
317,317,arrival,2,3,1,working
318,318,arrival,4,5,1,idle
319,319,arrival,1,1,0,idle
320,320,departure,0,6,1,working
321,321,departure,3,6,1,idle
322,322,departure,1,4,0,working
323,323,arrival,0,8,0,idle
324,324,departure,3,7,0,working
325,325,arrival,0,5,1,idle
326,326,departure,1,9,1,working
327,327,arrival,0,8,1,idle
328,328,arrival,2,2,1,idle
329,329,departure,1,3,0,idle
330,330,arrival,4,0,1,idle
331,331,arrival,0,0,0,idle
332,332,arrival,3,8,1,working
333,333,arrival,4,7,0,working
334,334,departure,2,2,0,idle
335,335,departure,1,9,1,working
336,336,arrival,2,3,0,idle
337,337,arrival,3,0,1,working
338,338,departure,2,2,1,idle
339,339,arrival,0,2,0,working
340,340,arrival,0,8,1,idle
341,341,arrival,0,6,1,working
342,342,arrival,2,2,0,working
343,343,arrival,2,4,1,idle
344,344,arrival,0,8,1,working
345,345,arrival,4,2,1,working
346,346,departure,0,3,1,idle
347,347,arrival,4,5,1,idle
348,348,arrival,0,3,1,idle
349,349,departure,2,0,0,idle
350,350,arrival,0,4,0,working
351,351,departure,0,2,0,idle
352,352,departure,0,9,0,working
353,353,arrival,3,4,1,idle
354,354,departure,4,0,1,idle
355,355,departure,2,6,0,working
356,356,departure,2,8,0,idle
357,357,arrival,4,4,0,working
358,358,arrival,2,9,1,working
359,359,departure,0,6,0,working
360,360,arrival,1,0,1,working
361,361,departure,0,2,0,working
362,362,arrival,4,2,0,working
363,363,departure,0,4,1,idle
364,364,departure,0,2,0,working
365,365,arrival,4,1,1,working
366,366,departure,1,0,1,working
367,367,arrival,4,2,1,working
368,368,arrival,0,4,0,idle
369,369,arrival,1,5,1,working
370,370,departure,3,9,1,working
371,371,departure,4,1,1,idle
372,372,arrival,1,3,1,idle
373,373,departure,3,8,0,idle
374,374,departure,1,9,0,working
375,375,departure,1,8,1,idle
376,376,departure,3,8,1,idle
377,377,departure,1,7,1,idle
378,378,arrival,4,7,0,working
379,379,arrival,0,0,0,working
380,380,arrival,1,9,0,working
381,381,arrival,3,0,1,working
382,382,arrival,2,6,0,working
383,383,departure,2,5,1,idle
384,384,arrival,1,4,0,working
385,385,arrival,4,5,1,idle
386,386,departure,4,9,0,working
387,387,departure,2,4,1,working
388,388,arrival,3,8,1,idle
389,389,departure,2,9,0,working
390,390,departure,0,7,0,working
391,391,departure,0,9,1,idle
392,392,arrival,4,6,0,working
393,393,arrival,1,5,0,working
394,394,arrival,0,3,1,idle
395,395,departure,0,1,0,working
396,396,departure,1,0,1,idle
397,397,arrival,4,0,1,working
398,398,departure,3,9,0,working
399,399,departure,0,0,1,idle
400,400,departure,3,2,1,idle
401,401,departure,4,6,0,working
402,402,departure,2,3,1,working
403,403,arrival,0,3,0,idle
404,404,arrival,3,0,0,idle
405,405,departure,1,4,0,idle
406,406,arrival,0,6,0,working
407,407,arrival,4,1,1,working
408,408,departure,0,8,0,idle
409,409,arrival,3,8,0,idle
410,410,arrival,3,6,0,working
411,411,departure,1,1,0,working
412,412,departure,3,7,1,idle
413,413,departure,1,7,0,idle
414,414,departure,4,6,1,working
415,415,arrival,1,0,1,idle
416,416,arrival,1,3,0,idle
417,417,arrival,3,7,0,working
418,418,arrival,3,5,1,idle
419,419,arrival,2,8,0,idle
420,420,arrival,1,6,0,working
421,421,departure,2,7,0,working
422,422,departure,0,5,0,working
423,423,arrival,1,7,1,working
424,424,arrival,2,2,0,idle
425,425,departure,3,8,1,idle
426,426,arrival,1,9,1,idle
427,427,departure,4,1,1,working
428,428,arrival,0,3,1,idle
429,429,departure,0,2,0,idle
430,430,departure,2,8,0,working
431,431,arrival,0,1,0,working
432,432,departure,3,1,0,idle
433,433,arrival,4,8,1,working
434,434,arrival,1,0,1,working
435,435,arrival,0,7,1,idle
436,436,arrival,2,7,0,idle
437,437,arrival,0,8,1,working
438,438,arrival,3,4,0,idle
439,439,arrival,1,0,1,idle
440,440,departure,0,1,1,working
441,441,departure,3,8,0,working
442,442,departure,1,3,0,idle
443,443,arrival,2,6,0,idle
