time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,1,4,1,working
2,2,departure,2,5,1,idle
3,3,departure,4,2,0,working
4,4,arrival,1,5,1,idle
5,5,arrival,0,5,0,working
6,6,arrival,1,7,0,working
7,7,departure,2,8,0,idle
8,8,departure,3,6,1,idle
9,9,arrival,1,9,1,idle
10,10,departure,1,5,1,idle
11,11,arrival,0,2,1,idle
12,12,arrival,0,1,1,idle
13,13,departure,4,0,1,idle
14,14,departure,2,4,1,idle
15,15,arrival,2,7,0,idle
16,16,arrival,0,4,1,working
17,17,arrival,4,8,1,working
18,18,arrival,0,0,1,idle
19,19,arrival,2,4,1,idle
20,20,departure,2,0,1,working
21,21,arrival,1,7,1,working
22,22,departure,4,5,1,idle
23,23,departure,3,9,1,working
24,24,arrival,4,1,0,idle
25,25,arrival,3,5,0,working
26,26,departure,2,2,0,working
27,27,arrival,4,0,1,working
28,28,departure,3,0,0,working
29,29,arrival,4,3,0,idle
30,30,arrival,3,0,0,idle
31,31,departure,0,1,1,idle
32,32,departure,0,4,0,idle
33,33,departure,3,6,1,idle
34,34,arrival,2,6,1,working
35,35,arrival,4,5,0,idle
36,36,arrival,4,3,1,working
37,37,arrival,4,6,1,working
38,38,departure,1,4,0,idle
39,39,departure,2,7,1,idle
40,40,departure,4,9,0,working
41,41,arrival,1,4,0,working
42,42,arrival,0,0,1,working
43,43,arrival,3,6,0,working
44,44,arrival,1,5,0,idle
45,45,arrival,0,8,1,idle
46,46,arrival,4,7,0,working
47,47,arrival,3,9,0,working
48,48,arrival,1,2,0,idle
49,49,arrival,0,7,0,idle
50,50,departure,1,7,1,idle
51,51,arrival,1,1,0,idle
52,52,arrival,3,4,1,idle
53,53,departure,1,1,0,idle
54,54,departure,1,9,1,working
55,55,arrival,2,9,0,working
56,56,arrival,4,0,1,idle
57,57,departure,2,3,0,idle
58,58,departure,2,0,0,working
59,59,departure,4,1,0,idle
60,60,departure,0,5,1,working
61,61,arrival,3,3,0,idle
62,62,arrival,2,3,0,idle
63,63,departure,0,7,1,working
64,64,arrival,2,0,0,working
65,65,departure,0,2,0,working
66,66,arrival,2,2,0,working
67,67,arrival,3,4,0,idle
68,68,departure,0,9,1,working
69,69,departure,0,6,0,working
70,70,departure,2,3,0,working
71,71,arrival,2,5,0,working
72,72,departure,1,1,0,working
73,73,arrival,0,2,0,working
74,74,departure,3,2,1,working
75,75,departure,3,8,1,idle
76,76,departure,2,2,0,working
77,77,arrival,0,4,0,working
78,78,arrival,4,5,0,idle
79,79,departure,3,5,1,working
80,80,arrival,4,9,0,idle
81,81,departure,1,7,0,working
82,82,departure,2,1,0,idle
83,83,arrival,2,9,0,idle
84,84,arrival,3,8,0,working
85,85,departure,1,9,0,working
86,86,arrival,0,3,1,idle
87,87,departure,4,0,1,working
88,88,arrival,4,8,0,idle
89,89,departure,2,9,1,idle
90,90,arrival,3,9,0,working
91,91,arrival,3,2,0,working
92,92,departure,1,6,0,working
93,93,departure,1,9,0,working
94,94,arrival,3,4,1,idle
95,95,arrival,0,6,0,working
96,96,departure,3,1,0,working
97,97,arrival,2,2,1,working
98,98,departure,4,2,0,working
99,99,departure,3,4,0,idle
100,100,departure,1,0,1,idle
101,101,departure,4,6,1,working
102,102,arrival,4,2,0,working
103,103,departure,1,2,0,working
104,104,departure,3,4,1,idle
105,105,arrival,2,9,1,idle
106,106,arrival,0,1,0,working
107,107,arrival,0,3,1,working
108,108,arrival,0,8,1,idle
109,109,arrival,4,3,0,working
110,110,departure,2,9,1,working
111,111,arrival,3,0,0,working
112,112,arrival,2,1,1,idle
113,113,departure,2,4,1,idle
114,114,arrival,0,7,1,working
115,115,departure,1,9,1,idle
116,116,departure,1,7,1,idle
117,117,arrival,2,0,0,working
118,118,arrival,0,8,0,idle
119,119,departure,0,3,0,idle
120,120,departure,0,1,0,working
121,121,arrival,0,8,1,working
122,122,departure,0,6,1,working
123,123,arrival,2,2,0,working
124,124,departure,4,7,1,working
125,125,arrival,4,1,1,idle
126,126,arrival,3,2,0,working
127,127,departure,3,4,1,working
128,128,departure,0,9,1,idle
129,129,arrival,3,2,0,working
130,130,arrival,1,5,0,working
131,131,departure,0,5,0,working
132,132,departure,4,5,0,working
133,133,arrival,4,2,0,working
134,134,departure,1,5,0,working
135,135,arrival,1,2,1,idle
136,136,departure,3,4,1,working
137,137,arrival,0,6,0,working
138,138,arrival,3,5,1,working
139,139,departure,0,5,0,working
140,140,departure,3,5,1,working
141,141,departure,1,6,0,idle
142,142,arrival,0,7,1,idle
143,143,departure,4,6,0,idle
144,144,departure,0,5,1,working
145,145,arrival,4,3,1,idle
146,146,departure,0,7,0,idle
147,147,arrival,0,3,0,working
148,148,arrival,3,5,1,working
149,149,arrival,1,3,1,working
150,150,departure,3,7,0,idle
151,151,arrival,1,1,0,idle
152,152,arrival,0,1,0,working
153,153,departure,2,6,0,working
154,154,arrival,3,6,0,working
155,155,arrival,0,3,0,idle
156,156,departure,3,8,0,working
157,157,departure,2,9,0,working
158,158,departure,1,6,0,working
159,159,departure,2,3,0,working
160,160,arrival,2,0,1,working
161,161,arrival,3,7,0,working
162,162,arrival,0,7,1,idle
163,163,departure,3,9,1,idle
164,164,departure,2,2,0,idle
165,165,departure,3,9,0,working
166,166,departure,0,4,0,idle
167,167,departure,3,8,0,idle
168,168,arrival,2,5,1,working
169,169,arrival,1,6,0,working
170,170,departure,0,8,1,idle
171,171,arrival,0,0,1,idle
172,172,departure,0,4,0,working
173,173,departure,3,7,1,working
174,174,departure,1,7,1,idle
175,175,departure,0,3,0,idle
176,176,departure,2,9,1,idle
177,177,departure,1,4,1,working
178,178,departure,4,1,1,idle
179,179,departure,1,9,0,idle
180,180,arrival,1,6,1,idle
181,181,departure,3,4,1,idle
182,182,departure,4,9,1,idle
183,183,departure,4,4,0,idle
184,184,departure,1,8,1,working
185,185,departure,3,2,1,working
186,186,arrival,0,1,0,idle
187,187,arrival,4,8,0,working
188,188,departure,0,0,0,working
189,189,departure,0,6,1,idle
190,190,arrival,2,7,1,idle
191,191,departure,0,9,0,working
192,192,departure,0,9,0,working
193,193,departure,0,4,0,idle
194,194,departure,3,3,0,working
195,195,arrival,0,7,1,idle
196,196,departure,4,7,0,working
197,197,arrival,0,9,0,working
198,198,departure,3,6,0,idle
199,199,departure,4,4,0,idle
200,200,departure,4,8,1,working
201,201,arrival,4,4,0,working
202,202,departure,2,4,0,working
203,203,arrival,1,2,1,working
204,204,departure,2,2,0,idle
205,205,departure,0,7,0,idle
206,206,departure,2,1,1,working
207,207,arrival,2,8,0,idle
208,208,departure,0,5,1,working
209,209,arrival,1,8,0,working
210,210,arrival,3,8,0,working
211,211,departure,1,3,0,idle
212,212,arrival,1,3,1,idle
213,213,departure,2,1,0,idle
214,214,arrival,1,4,1,idle
215,215,arrival,2,7,0,idle
216,216,departure,3,3,1,idle
217,217,departure,4,3,1,working
218,218,arrival,4,7,1,working
219,219,arrival,0,5,0,idle
220,220,departure,1,7,0,working
221,221,arrival,4,0,0,working
222,222,arrival,4,3,0,working
223,223,arrival,1,9,1,idle
224,224,departure,0,6,1,idle
225,225,arrival,1,3,0,idle
226,226,arrival,2,4,1,idle
227,227,arrival,1,1,0,idle
228,228,departure,4,4,0,working
229,229,departure,2,6,0,idle
230,230,arrival,0,2,0,working
231,231,arrival,1,7,1,idle
232,232,departure,2,9,0,idle
233,233,departure,1,5,1,working
234,234,departure,0,2,0,idle
235,235,arrival,1,3,1,working
236,236,departure,0,3,0,idle
237,237,departure,4,2,1,working
238,238,arrival,2,7,0,idle
239,239,departure,0,6,1,idle
240,240,arrival,0,0,1,working
241,241,arrival,4,1,1,idle
242,242,arrival,0,6,0,working
243,243,departure,1,0,0,working
244,244,arrival,4,7,0,idle
245,245,departure,2,4,0,idle
246,246,departure,0,7,0,working
247,247,arrival,3,0,0,idle
248,248,arrival,0,1,1,idle
249,249,arrival,0,2,1,idle
250,250,departure,2,3,1,idle
251,251,arrival,4,6,0,working
252,252,arrival,1,0,1,idle
253,253,arrival,0,6,1,idle
254,254,departure,1,7,1,working
255,255,departure,0,1,0,idle
256,256,departure,1,1,1,working
257,257,arrival,3,0,0,working
258,258,departure,0,8,1,idle
259,259,departure,1,6,1,working
260,260,arrival,3,5,1,working
261,261,departure,1,6,1,idle
262,262,arrival,1,8,1,working
263,263,arrival,4,7,1,idle
264,264,departure,4,1,1,working
265,265,arrival,4,9,0,idle
266,266,arrival,3,2,0,idle
267,267,arrival,1,5,0,working
268,268,departure,3,8,1,idle
269,269,departure,3,3,0,idle
270,270,arrival,2,2,1,idle
271,271,arrival,4,8,1,working
272,272,departure,2,9,0,idle
273,273,departure,1,6,1,idle
274,274,arrival,3,5,1,idle
275,275,arrival,3,7,0,idle
276,276,departure,3,3,0,idle
277,277,departure,1,0,0,idle
278,278,arrival,0,5,0,working
279,279,arrival,1,7,1,idle
280,280,arrival,2,9,0,idle
281,281,departure,3,2,1,idle
282,282,arrival,0,8,0,working
283,283,arrival,3,5,1,idle
284,284,departure,3,1,1,idle
285,285,arrival,2,9,1,idle
286,286,arrival,0,9,0,working
287,287,arrival,0,2,1,idle
288,288,departure,4,1,1,idle
289,289,arrival,3,9,1,idle
290,290,departure,3,8,1,working
291,291,arrival,4,6,0,working
292,292,arrival,4,3,0,idle
293,293,departure,4,6,1,idle
294,294,arrival,4,3,0,idle
295,295,arrival,4,4,0,working
296,296,arrival,4,6,1,idle
297,297,departure,1,6,0,idle
298,298,arrival,1,3,0,working
299,299,arrival,4,3,0,idle
300,300,departure,2,3,0,working
301,301,departure,3,8,1,working
302,302,arrival,0,5,0,working
303,303,departure,1,5,1,idle
304,304,departure,2,9,0,working
305,305,departure,1,9,0,working
306,306,arrival,1,4,0,working
307,307,arrival,4,4,0,idle
308,308,departure,2,1,0,working
309,309,departure,0,6,1,idle
310,310,arrival,2,1,1,idle
311,311,departure,2,7,1,idle
312,312,arrival,3,5,1,working
313,313,departure,4,8,1,idle
314,314,arrival,3,5,0,working
315,315,arrival,1,7,0,working
316,316,arrival,1,6,0,working
317,317,departure,4,6,0,idle
318,318,departure,3,1,0,idle
319,319,arrival,2,3,0,working
320,320,arrival,3,6,1,working
321,321,arrival,2,5,1,idle
322,322,arrival,0,9,0,working
323,323,arrival,3,4,1,working
324,324,arrival,4,9,1,working
325,325,departure,2,8,1,idle
326,326,arrival,3,4,0,working
327,327,arrival,0,8,1,working
328,328,arrival,1,2,0,idle
329,329,arrival,4,7,0,working
330,330,departure,1,1,1,idle
331,331,departure,0,5,1,idle
332,332,departure,4,5,0,idle
333,333,departure,4,9,1,working
334,334,arrival,0,8,0,working
335,335,departure,0,4,0,idle
336,336,departure,0,1,1,working
337,337,arrival,2,2,0,working
338,338,arrival,1,4,1,idle
339,339,arrival,3,2,0,working
340,340,departure,0,8,0,working
341,341,departure,1,4,0,working
342,342,departure,4,6,1,working
343,343,departure,1,8,1,working
344,344,departure,4,9,0,working
345,345,arrival,3,5,1,working
346,346,arrival,4,2,1,working
347,347,departure,2,3,0,idle
348,348,arrival,3,0,1,idle
349,349,departure,3,3,1,idle
350,350,arrival,3,4,0,idle
351,351,arrival,1,1,1,working
352,352,arrival,4,0,1,working
353,353,departure,4,7,1,working
354,354,arrival,1,0,1,working
355,355,arrival,2,4,0,working
356,356,departure,0,0,0,working
357,357,departure,3,7,1,idle
