ID,arrival_time,start_service_time,completion_time,interrupted
1,64.26899157860791,24.208088724267242,16.445899809008303,1
2,53.86209309689469,40.63161777746258,18.958330812633427,1
3,51.189798245863,19.086340341062467,8.865549555539964,1
4,61.025722711299636,57.732308030983916,40.65974623988839,0
5,49.29889836111917,84.37853552327793,61.847023381144716,0
6,21.446199779143516,65.09156193206377,54.25383636467972,1
7,24.398001928758116,79.02205576968862,7.957682380100772,0
8,57.209452597839736,28.21890013905418,88.88391168502118,0
9,77.26286637250593,83.02589458939565,35.86452270589149,1
10,31.062795189814572,70.90042061910316,53.94676295576688,0
11,40.40831743925639,59.279484131004544,13.817032300073052,1
12,59.68000478392517,47.81569290250359,44.146841988611015,0
13,24.14347668786171,57.99063018537913,39.31519574871356,0
14,90.57198414339044,8.59660393117474,47.752212460942445,0
15,15.921183500896042,97.2509042459584,91.65691489560022,1
16,58.86636756795394,48.41963732758835,75.67008444056262,0
17,26.1971566410789,56.48606627798313,31.87628513546896,0
18,87.63397203703019,25.761285715996884,4.498494140248111,1
19,91.907543074713,51.00816307768835,65.12013684355826,0
20,10.497290488676336,92.85657141291738,14.180796236671311,0
21,97.06811094155941,66.36957818700667,85.2375629124792,0
22,4.342735745928438,76.431583887415,83.77041282284979,1
23,3.4043851330277874,33.25311445090442,98.47734019801317,0
24,53.25808716077637,51.977726725553666,65.49546318700527,0
25,2.745454534689029,8.482553013146553,99.17671672583359,1
26,33.74970082679478,88.72112709615382,97.84283177070165,0
27,19.33359573780733,65.20450913683037,80.55767690757224,0
28,26.86800163784132,12.564757346461786,58.85501175171177,1
29,97.68732344873831,72.63227330600488,81.97617966436147,0
30,94.71655601972367,67.60169619883138,86.61902420906182,1
31,81.98855025019854,95.85412993595334,37.72363700545783,1
32,65.52250360701748,35.36745769247365,58.28566487276085,1
33,5.54314499122407,66.97130370462762,77.86368737390963,1
34,68.91608540364959,56.37882731269998,77.35210272307722,0
35,63.67854228416313,28.598226790194904,71.24837147638802,0
36,60.27758763955355,1.2487373212755837,54.75651885710925,0
37,12.144207852392274,3.7273108772816532,81.86456709985508,0
38,21.287122555364412,80.40667406760406,18.21199583144495,0
39,50.74380709133622,2.4146832695662535,76.6492609435996,0
40,47.659822295069965,68.396544092373,12.460561919864265,1
41,8.141217779739984,88.28794943651634,27.576585023376097,0
42,35.70075419882428,80.48473346191189,42.084134066828895,1
43,73.319608013953,90.58677165040842,43.95222093273853,1
44,73.11429391412399,43.77584516313736,27.543728498206143,1
45,11.804084940184179,59.01257316728971,21.108470772104738,1
46,4.210896216510706,92.62146565331768,51.417174162525235,1
47,31.885497771658954,46.46182074134933,71.00263142776603,0
48,83.87631471847101,44.491644514918626,6.8001777124010125,0
49,60.787909868226656,65.91209689526053,23.082688741557668,0
50,7.7158489160203185,93.61936945044434,90.82071382830448,1
51,26.572512096520796,17.59957865014119,11.302380659409561,0
52,58.641160945627966,67.43925005689738,17.76028845584848,1
53,42.39349781234362,0.9835944168024247,22.584663142220784,0
54,63.46385946307874,64.09097932108268,99.35649881695278,0
55,5.119318231690495,51.81029056936223,70.89232339058466,0
56,58.592356623435485,67.95070511146878,38.82683546100809,1
57,96.39812608772432,9.82814930484517,21.009478579833807,0
58,0.5555746492820868,29.3328248940646,59.81071341362119,0
59,68.84862466696175,3.8198475534904297,70.63503890851638,1
60,89.79666739648121,36.88621043629444,56.33656681667435,0
61,79.30070015750148,27.455342134970273,23.918431381501073,0
62,66.45893087655169,5.276003962645614,89.00088790003375,0
63,80.91956592066877,74.89044936358368,42.788842228420386,0
64,16.17884923065095,16.47424743206214,3.1940222839630383,0
65,25.4707259276582,65.26912807837641,1.1221997353428104,1
66,50.08957025215448,77.77753903626078,30.030767828600947,0
67,92.78903745035498,98.57296373272213,55.92003913847871,0
68,50.28851504045163,87.10848297693396,23.08916160688128,1
69,19.55793896225291,86.61566211199488,28.96335834422682,0
70,67.35650071693485,60.962155729980495,75.75831460351033,1
71,31.753758701567627,66.31297974205962,29.822288531120833,1
72,78.99809548099654,55.158969676100746,13.561274385672196,1
73,74.39339624271899,78.5143115883165,97.46159056195019,0
74,14.598283284433045,33.101869435574514,87.46824186765146,1
75,79.08257918642988,48.47351447326612,70.36631845717268,0
76,43.35697308886884,10.246498523396586,2.608452416399032,0
77,88.11872968994307,82.50450417078262,87.74195393563049,1
78,57.208350758187585,13.959061072678324,66.983372054596,1
79,98.96147415510151,44.73226419925135,15.345316257082697,1
80,41.82493959005469,36.54803888002124,57.9850579831808,1
81,35.518837758987374,6.083293298600234,99.52959061150369,0
82,53.393483803650184,14.555162289746871,40.23857929921777,1
83,26.04991281424236,18.776441989226853,80.00825904977873,0
84,40.58613320135461,3.043754292544809,22.89784781338592,1
85,61.391071252748745,27.210483323371026,5.286181350392127,1
86,27.61593294861695,0.11971023813617254,65.95580852926159,1
87,57.41659103010765,6.257728157140252,59.212300683644884,0
88,91.29560233670853,85.96966711228255,60.24236867126888,1
89,38.628836753485714,8.453470804049246,95.6949880628893,0
90,2.7144711547194667,50.59264102851743,21.133690175962595,0
91,40.60569461544311,80.05726453900313,20.676134358948516,0
92,73.93645451463003,67.49576967465109,62.54179728333522,1
93,46.37261285517526,63.28378482686928,27.34109686078411,0
94,98.07153450237459,98.99528945992583,32.328742126342426,0
95,52.20555054820093,77.5887631290847,21.916972828633995,0
96,57.275600668246,70.02061376291657,30.37931093033923,0
97,98.34501555908516,11.87037841506311,28.717591619320437,1
98,21.077201923501367,37.65283851320164,62.960992142439224,1
99,19.509332030033534,50.447472215866526,77.03743165731704,0
100,96.6230210217847,68.64084125107321,39.73653521427528,0
101,42.88409367681667,1.6819627548118832,29.151823476405724,0
102,0.0594813859835952,35.39114377561256,1.5539959737398634,1
103,73.00642514941751,21.45902125484599,3.8014940348677806,1
