time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,1,5,1,idle
2,2,arrival,2,8,0,working
3,3,departure,0,6,1,working
4,4,departure,4,7,0,idle
5,5,arrival,3,5,0,working
6,6,departure,4,1,0,working
7,7,departure,3,5,1,working
8,8,arrival,3,1,0,idle
9,9,departure,4,5,0,working
10,10,departure,1,0,1,idle
11,11,arrival,1,3,1,idle
12,12,departure,0,0,1,working
13,13,arrival,4,0,1,idle
14,14,departure,2,1,0,idle
15,15,departure,2,5,1,idle
16,16,departure,4,9,0,idle
17,17,departure,1,0,1,working
18,18,departure,0,3,1,idle
19,19,departure,2,6,0,idle
20,20,arrival,4,9,1,working
21,21,departure,4,0,0,working
22,22,departure,4,2,0,working
23,23,arrival,1,9,1,working
24,24,arrival,1,0,0,working
25,25,arrival,0,5,0,idle
26,26,arrival,0,7,1,working
27,27,arrival,3,3,0,working
28,28,arrival,1,2,0,idle
29,29,arrival,4,2,0,idle
30,30,arrival,3,6,0,working
31,31,departure,0,3,0,working
32,32,arrival,1,4,0,idle
33,33,arrival,0,4,0,idle
34,34,arrival,4,1,1,working
35,35,arrival,2,6,1,working
36,36,departure,0,2,0,idle
37,37,arrival,2,2,1,working
38,38,arrival,0,2,1,idle
39,39,departure,2,0,0,working
40,40,arrival,1,4,0,idle
41,41,arrival,0,4,0,working
42,42,arrival,3,9,1,working
43,43,arrival,2,3,1,working
44,44,arrival,4,4,1,working
45,45,departure,4,9,0,idle
46,46,arrival,3,2,0,working
47,47,departure,2,2,0,idle
48,48,arrival,4,9,1,working
49,49,departure,4,0,1,working
50,50,arrival,1,4,1,working
51,51,arrival,4,3,1,idle
52,52,arrival,2,4,1,working
53,53,departure,2,3,0,idle
54,54,arrival,1,8,0,working
55,55,arrival,4,9,0,working
56,56,arrival,3,5,1,working
57,57,arrival,3,7,0,working
58,58,departure,2,1,0,working
59,59,arrival,1,4,1,idle
60,60,arrival,0,5,1,idle
61,61,arrival,2,8,0,working
62,62,departure,4,4,0,idle
63,63,arrival,0,6,1,working
64,64,departure,1,0,0,idle
65,65,arrival,0,1,0,working
66,66,departure,3,1,1,idle
67,67,arrival,0,1,1,working
68,68,arrival,0,5,0,working
69,69,arrival,4,9,1,working
70,70,arrival,3,9,1,idle
71,71,arrival,1,9,1,idle
72,72,departure,2,5,1,idle
73,73,arrival,3,3,0,idle
74,74,departure,3,7,1,working
75,75,arrival,1,2,1,working
76,76,arrival,4,1,0,working
77,77,departure,3,4,1,idle
78,78,departure,1,0,0,idle
79,79,departure,0,6,1,idle
80,80,arrival,2,4,0,idle
81,81,departure,4,2,1,working
82,82,departure,4,4,1,working
83,83,departure,0,9,0,working
84,84,departure,1,5,0,working
85,85,arrival,3,3,0,working
86,86,arrival,3,8,0,idle
87,87,arrival,2,2,0,idle
88,88,departure,2,3,1,idle
89,89,arrival,1,3,1,idle
90,90,arrival,1,2,0,working
91,91,arrival,2,5,0,idle
92,92,arrival,1,9,1,idle
93,93,arrival,3,6,1,idle
94,94,departure,4,9,1,working
95,95,departure,3,8,0,idle
96,96,arrival,4,5,1,working
97,97,arrival,4,7,0,working
98,98,arrival,3,0,1,idle
99,99,arrival,0,2,0,idle
100,100,arrival,1,4,1,idle
101,101,arrival,2,6,0,working
102,102,departure,0,0,0,idle
103,103,arrival,0,3,1,working
104,104,arrival,3,2,0,idle
105,105,departure,4,2,1,idle
106,106,arrival,1,3,1,idle
107,107,arrival,3,6,0,working
108,108,arrival,0,4,0,idle
109,109,departure,4,7,1,idle
110,110,departure,1,3,0,idle
111,111,departure,4,8,1,idle
112,112,arrival,0,6,0,working
113,113,departure,0,1,1,idle
114,114,arrival,4,6,0,working
115,115,arrival,2,7,0,working
116,116,departure,2,7,0,idle
117,117,departure,2,3,0,idle
118,118,arrival,3,2,1,working
119,119,arrival,2,0,1,idle
120,120,arrival,0,7,1,working
121,121,departure,2,6,0,idle
122,122,departure,4,7,1,working
123,123,departure,0,5,0,idle
124,124,arrival,1,2,0,working
125,125,arrival,0,2,1,working
126,126,arrival,2,6,1,idle
127,127,arrival,2,9,1,idle
128,128,arrival,4,3,0,working
129,129,arrival,1,6,1,idle
130,130,arrival,1,6,0,working
131,131,arrival,0,3,0,working
132,132,departure,4,2,1,idle
133,133,departure,3,0,1,working
134,134,arrival,4,0,0,idle
135,135,departure,1,4,0,working
136,136,departure,2,4,1,working
137,137,arrival,1,4,1,idle
138,138,arrival,1,5,0,working
139,139,arrival,1,6,0,idle
140,140,departure,3,7,0,working
141,141,departure,0,4,1,idle
142,142,departure,2,6,1,idle
143,143,departure,3,4,0,working
144,144,departure,2,3,1,working
145,145,departure,0,1,1,idle
146,146,departure,4,9,1,idle
147,147,departure,0,1,0,idle
148,148,departure,0,9,0,working
149,149,arrival,2,0,1,working
150,150,arrival,1,4,1,working
151,151,arrival,2,7,0,idle
152,152,arrival,0,4,1,working
153,153,arrival,3,2,0,idle
154,154,arrival,4,4,0,working
155,155,departure,3,9,0,working
156,156,departure,1,9,1,idle
157,157,departure,3,0,1,working
158,158,arrival,0,7,0,working
159,159,arrival,3,7,1,working
160,160,departure,2,1,1,idle
161,161,departure,2,6,0,working
162,162,arrival,2,5,0,working
163,163,arrival,1,1,0,idle
164,164,departure,3,6,0,working
165,165,arrival,1,2,1,idle
166,166,departure,2,7,0,working
167,167,departure,4,1,0,idle
168,168,arrival,1,7,0,idle
169,169,arrival,2,6,1,idle
170,170,departure,0,3,0,working
171,171,arrival,0,7,1,idle
172,172,arrival,2,4,0,idle
173,173,arrival,0,4,0,working
174,174,departure,4,9,0,idle
175,175,departure,3,6,1,working
176,176,arrival,1,7,0,working
177,177,arrival,3,1,0,working
178,178,arrival,4,8,1,working
179,179,arrival,2,8,1,working
180,180,arrival,2,5,1,working
181,181,departure,2,2,0,working
182,182,departure,3,6,1,working
183,183,departure,0,7,1,idle
184,184,arrival,1,1,0,working
185,185,arrival,2,4,0,idle
186,186,departure,1,9,0,idle
187,187,departure,1,1,1,working
188,188,departure,4,9,1,idle
189,189,arrival,0,2,1,idle
190,190,departure,2,6,0,working
191,191,arrival,3,0,1,working
192,192,departure,2,1,0,idle
193,193,arrival,2,1,1,working
194,194,arrival,0,1,0,idle
195,195,departure,1,6,0,working
196,196,arrival,4,5,1,idle
197,197,departure,2,1,0,working
198,198,departure,1,5,0,idle
199,199,departure,1,9,1,working
200,200,arrival,1,6,0,idle
201,201,arrival,4,9,0,working
202,202,arrival,0,4,1,working
203,203,departure,0,2,1,working
204,204,arrival,3,5,1,idle
205,205,departure,4,2,0,idle
206,206,departure,2,2,0,idle
207,207,arrival,2,9,1,idle
208,208,departure,1,4,1,idle
209,209,arrival,1,5,1,working
210,210,arrival,4,1,1,working
211,211,departure,0,0,0,idle
212,212,arrival,0,6,0,working
213,213,departure,4,7,0,working
214,214,arrival,1,1,0,working
215,215,departure,0,7,1,working
216,216,departure,3,7,1,idle
217,217,departure,3,7,1,idle
218,218,arrival,0,0,0,working
219,219,arrival,0,3,0,idle
220,220,departure,2,5,0,idle
221,221,arrival,2,1,0,working
222,222,arrival,4,0,0,idle
223,223,arrival,1,8,0,working
224,224,arrival,3,0,1,working
225,225,arrival,4,8,0,working
226,226,departure,3,6,0,idle
227,227,departure,2,6,1,idle
228,228,departure,2,3,0,working
229,229,arrival,2,6,1,working
230,230,arrival,3,6,0,idle
231,231,departure,4,0,1,idle
232,232,arrival,1,3,0,idle
233,233,arrival,4,8,1,idle
234,234,departure,3,6,0,working
235,235,arrival,2,7,0,idle
236,236,departure,2,9,1,idle
237,237,arrival,4,9,0,working
238,238,departure,0,6,1,working
239,239,departure,1,6,0,working
240,240,arrival,1,8,1,working
241,241,arrival,3,2,1,working
242,242,departure,2,3,0,working
243,243,departure,1,6,1,idle
244,244,arrival,3,4,0,idle
245,245,arrival,1,9,0,working
246,246,arrival,2,4,1,idle
247,247,arrival,4,6,1,working
248,248,arrival,2,1,1,working
249,249,departure,2,0,0,working
250,250,arrival,3,2,0,idle
251,251,departure,2,3,1,working
252,252,departure,0,0,0,idle
253,253,departure,3,2,0,idle
254,254,departure,1,0,1,working
255,255,arrival,0,2,1,idle
256,256,arrival,1,2,1,idle
257,257,departure,4,8,0,working
258,258,arrival,2,6,1,working
259,259,departure,3,1,0,idle
260,260,arrival,0,3,0,working
261,261,departure,0,5,0,working
262,262,arrival,0,5,0,working
263,263,arrival,4,7,0,idle
264,264,arrival,1,8,0,working
265,265,departure,0,1,0,idle
266,266,arrival,2,3,0,idle
267,267,departure,1,4,1,working
268,268,departure,4,7,0,idle
269,269,departure,1,2,0,idle
270,270,departure,1,6,0,idle
271,271,arrival,2,2,1,working
272,272,arrival,3,7,1,working
273,273,departure,1,5,0,idle
274,274,arrival,1,7,1,idle
275,275,arrival,0,6,1,idle
276,276,arrival,0,5,1,working
277,277,departure,3,1,1,working
278,278,departure,2,0,1,working
279,279,departure,2,1,1,working
280,280,arrival,4,8,0,idle
281,281,departure,2,5,0,working
282,282,arrival,3,1,1,working
283,283,arrival,2,3,0,idle
284,284,departure,0,7,1,working
285,285,arrival,3,2,1,working
286,286,departure,2,8,1,working
287,287,arrival,3,7,1,idle
288,288,departure,3,0,1,working
289,289,departure,4,8,0,working
290,290,departure,4,0,0,working
291,291,arrival,4,0,0,working
292,292,arrival,3,6,0,idle
293,293,arrival,3,9,1,working
294,294,arrival,0,8,0,working
295,295,departure,3,9,0,idle
296,296,arrival,3,7,1,working
297,297,arrival,2,1,1,idle
298,298,departure,3,2,0,idle
299,299,arrival,2,2,1,working
300,300,departure,2,0,1,idle
301,301,arrival,0,2,1,idle
302,302,departure,1,2,1,idle
303,303,arrival,0,0,0,idle
304,304,departure,4,5,1,working
305,305,departure,2,2,0,idle
306,306,departure,2,4,1,working
307,307,departure,3,5,0,idle
308,308,arrival,1,7,0,idle
309,309,arrival,1,4,0,idle
310,310,arrival,3,1,1,idle
311,311,departure,3,6,1,idle
312,312,arrival,2,1,0,working
313,313,arrival,2,9,1,working
314,314,departure,0,1,1,working
315,315,arrival,4,4,0,idle
316,316,departure,4,8,1,working
317,317,departure,2,8,1,idle
318,318,arrival,2,8,0,working
319,319,departure,2,4,0,idle
320,320,departure,1,1,0,idle
321,321,arrival,0,7,0,idle
322,322,arrival,3,5,1,working
323,323,arrival,2,1,0,idle
324,324,departure,0,0,1,working
325,325,arrival,0,7,1,idle
326,326,departure,4,2,1,idle
327,327,departure,2,4,1,idle
328,328,departure,2,6,0,idle
329,329,arrival,0,1,1,idle
330,330,arrival,4,4,1,idle
331,331,arrival,2,3,1,working
332,332,departure,1,3,0,idle
333,333,departure,1,6,1,idle
334,334,arrival,2,4,0,idle
335,335,departure,3,0,0,idle
336,336,departure,4,3,1,idle
337,337,arrival,3,0,1,working
338,338,arrival,2,3,1,working
339,339,arrival,3,6,0,working
340,340,departure,1,7,0,working
341,341,arrival,0,3,1,idle
342,342,departure,2,4,0,idle
343,343,arrival,2,1,0,idle
344,344,arrival,1,5,1,idle
345,345,arrival,3,9,1,working
346,346,departure,4,3,1,idle
347,347,departure,0,5,0,working
348,348,arrival,2,4,1,idle
349,349,arrival,0,4,1,idle
350,350,arrival,2,7,1,working
351,351,departure,0,3,1,idle
352,352,departure,1,6,1,working
353,353,departure,3,9,1,working
354,354,departure,0,3,1,working
355,355,departure,1,1,1,idle
356,356,arrival,3,6,0,idle
357,357,departure,4,5,0,working
358,358,arrival,0,5,0,working
359,359,departure,2,6,1,working
360,360,arrival,3,4,0,working
361,361,arrival,1,5,1,idle
362,362,departure,0,9,0,working
363,363,arrival,3,0,1,working
364,364,departure,4,9,0,idle
365,365,departure,3,4,1,idle
366,366,departure,4,8,1,working
367,367,departure,3,4,1,idle
368,368,departure,1,3,0,idle
369,369,departure,0,4,1,working
370,370,departure,4,0,0,idle
371,371,departure,4,4,0,idle
372,372,arrival,3,3,1,idle
373,373,arrival,2,5,1,working
374,374,arrival,4,7,1,idle
375,375,departure,3,0,0,working
376,376,arrival,3,2,0,idle
377,377,arrival,2,7,1,working
378,378,departure,0,3,0,idle
379,379,departure,0,8,1,working
380,380,departure,2,5,0,idle
381,381,arrival,2,2,1,working
382,382,arrival,2,6,1,working
383,383,arrival,4,6,0,idle
384,384,departure,3,2,1,idle
385,385,arrival,3,5,1,idle
386,386,arrival,3,0,0,working
387,387,arrival,4,8,1,idle
388,388,arrival,0,7,0,working
389,389,departure,2,2,1,working
390,390,departure,4,7,1,idle
391,391,departure,2,0,0,idle
392,392,departure,4,5,1,idle
393,393,departure,1,2,1,working
394,394,departure,2,8,1,idle
395,395,arrival,4,2,1,idle
396,396,departure,1,8,0,working
397,397,arrival,1,7,1,working
398,398,departure,4,8,0,idle
399,399,departure,3,5,0,working
400,400,arrival,3,5,1,idle
401,401,departure,2,2,0,idle
402,402,arrival,4,3,0,idle
403,403,departure,4,0,0,idle
404,404,departure,3,7,1,working
405,405,arrival,4,3,1,working
406,406,departure,2,1,1,working
407,407,arrival,1,5,0,idle
408,408,departure,2,0,0,working
409,409,arrival,3,1,0,idle
410,410,arrival,3,0,0,working
411,411,departure,4,3,0,working
412,412,departure,2,2,0,idle
413,413,arrival,2,3,1,idle
414,414,arrival,0,3,0,working
415,415,departure,1,9,1,working
416,416,arrival,2,6,1,working
417,417,departure,2,8,0,idle
418,418,departure,4,8,1,idle
419,419,arrival,0,5,0,working
420,420,arrival,3,4,0,working
421,421,arrival,3,9,0,working
422,422,departure,1,7,0,working
423,423,departure,0,3,1,idle
424,424,departure,1,0,0,idle
425,425,departure,1,6,1,idle
426,426,departure,2,3,1,working
427,427,departure,0,4,1,working
428,428,departure,1,6,0,working
429,429,arrival,2,3,0,working
430,430,arrival,4,4,1,idle
431,431,arrival,0,9,1,working
432,432,departure,0,7,1,idle
433,433,arrival,1,9,0,idle
434,434,departure,3,6,0,idle
435,435,arrival,1,5,1,idle
436,436,arrival,3,2,1,idle
437,437,departure,3,1,0,working
438,438,departure,2,6,0,working
439,439,departure,3,4,1,working
440,440,departure,3,3,0,idle
441,441,arrival,4,5,0,idle
442,442,departure,1,0,0,idle
443,443,arrival,0,9,0,idle
444,444,departure,4,5,0,idle
445,445,arrival,0,3,1,idle
446,446,departure,2,2,1,working
447,447,departure,0,2,0,working
448,448,departure,2,3,0,idle
449,449,arrival,4,4,0,idle
450,450,departure,1,9,1,idle
451,451,departure,0,0,1,working
452,452,arrival,0,4,0,working
453,453,arrival,0,8,1,idle
454,454,departure,4,6,1,working
455,455,departure,4,1,1,idle
456,456,arrival,3,4,1,idle
457,457,arrival,2,5,0,working
458,458,arrival,1,2,0,idle
459,459,arrival,4,9,1,idle
460,460,departure,4,8,0,idle
461,461,departure,4,4,0,working
462,462,arrival,2,5,1,idle
463,463,arrival,1,9,0,idle
464,464,arrival,1,9,1,working
465,465,departure,2,9,0,idle
466,466,arrival,1,5,0,idle
467,467,arrival,4,0,1,working
468,468,departure,4,2,0,idle
469,469,departure,4,4,0,working
470,470,arrival,1,6,1,working
471,471,arrival,1,0,1,idle
472,472,arrival,0,8,1,working
473,473,departure,4,2,1,working
474,474,departure,4,3,1,idle
475,475,arrival,0,3,0,idle
476,476,departure,2,6,1,idle
477,477,departure,4,2,0,working
478,478,departure,3,0,0,working
479,479,departure,2,2,1,working
480,480,arrival,3,7,0,idle
481,481,departure,1,5,0,working
482,482,arrival,1,6,0,working
483,483,departure,3,1,0,working
484,484,departure,4,3,1,working
485,485,departure,1,2,0,idle
486,486,arrival,2,4,0,idle
487,487,arrival,4,8,0,working
488,488,arrival,2,9,0,working
489,489,departure,0,0,1,working
490,490,departure,2,6,1,idle
491,491,arrival,2,1,1,idle
492,492,departure,2,9,0,working
493,493,arrival,2,5,1,idle
494,494,departure,3,4,0,working
495,495,arrival,4,8,1,idle
496,496,departure,4,9,1,working
497,497,arrival,4,6,1,working
498,498,departure,4,7,0,idle
499,499,departure,4,2,0,idle
500,500,departure,4,2,1,idle
501,501,departure,3,0,0,working
502,502,arrival,4,1,0,working
503,503,arrival,3,8,0,working
504,504,departure,1,4,0,idle
505,505,arrival,1,9,0,working
506,506,departure,1,9,0,working
507,507,arrival,2,9,0,idle
508,508,arrival,2,0,1,working
509,509,departure,0,0,0,idle
510,510,arrival,2,1,1,working
511,511,arrival,3,2,1,idle
512,512,arrival,0,3,0,idle
513,513,arrival,3,9,0,idle
514,514,departure,4,4,1,working
515,515,arrival,3,7,0,working
516,516,departure,0,6,0,working
517,517,departure,3,4,0,idle
518,518,departure,3,4,0,working
519,519,arrival,4,1,1,working
520,520,arrival,1,0,0,working
521,521,arrival,0,9,0,working
522,522,departure,1,4,0,idle
523,523,departure,3,3,0,working
524,524,departure,2,6,1,working
525,525,arrival,3,8,1,idle
526,526,departure,2,0,1,idle
527,527,arrival,3,9,1,working
528,528,departure,3,7,1,working
529,529,arrival,4,0,0,working
530,530,departure,1,8,1,idle
531,531,departure,3,9,0,idle
532,532,arrival,4,9,1,working
533,533,departure,4,6,1,working
534,534,departure,3,5,0,working
535,535,arrival,1,5,1,idle
536,536,departure,0,2,1,working
537,537,arrival,1,5,1,working
538,538,arrival,4,1,0,working
539,539,arrival,3,3,1,working
540,540,arrival,4,2,1,working
541,541,arrival,3,6,0,working
542,542,arrival,1,7,0,idle
543,543,departure,1,7,1,idle
544,544,arrival,4,8,1,idle
545,545,departure,3,1,0,working
546,546,arrival,3,8,0,working
547,547,arrival,4,1,0,working
548,548,arrival,3,5,1,working
549,549,arrival,2,6,1,idle
550,550,departure,0,5,1,working
551,551,arrival,2,5,1,idle
552,552,arrival,3,4,0,idle
553,553,departure,2,4,0,idle
554,554,departure,3,2,0,idle
555,555,arrival,2,3,1,idle
556,556,arrival,1,4,1,idle
557,557,arrival,2,4,0,idle
558,558,departure,0,7,1,idle
559,559,arrival,1,0,1,working
560,560,departure,2,7,0,working
561,561,arrival,1,0,0,working
562,562,departure,0,8,0,working
563,563,arrival,4,6,1,working
564,564,arrival,1,4,1,working
565,565,arrival,2,3,1,idle
566,566,departure,2,1,0,idle
567,567,departure,1,8,0,idle
568,568,departure,0,1,0,idle
569,569,departure,1,4,0,working
570,570,arrival,3,6,0,idle
571,571,departure,3,8,0,idle
572,572,departure,0,5,0,idle
573,573,departure,3,3,0,idle
574,574,arrival,4,1,0,idle
575,575,departure,0,0,0,working
576,576,arrival,4,8,0,idle
577,577,departure,4,0,0,working
578,578,arrival,1,6,1,working
579,579,departure,4,4,0,idle
580,580,arrival,0,1,0,idle
581,581,departure,0,2,0,working
582,582,arrival,4,7,1,idle
583,583,arrival,0,8,0,idle
584,584,arrival,1,2,1,idle
585,585,arrival,3,9,1,idle
586,586,arrival,2,6,0,working
587,587,departure,4,6,0,working
588,588,arrival,0,0,1,working
589,589,arrival,3,2,0,working
590,590,arrival,2,4,0,idle
591,591,departure,2,7,0,working
592,592,departure,1,3,1,idle
593,593,departure,4,3,0,idle
594,594,departure,4,9,1,idle
595,595,departure,3,7,0,working
596,596,arrival,3,3,1,working
597,597,arrival,1,1,1,working
598,598,departure,0,1,0,working
599,599,departure,1,7,1,working
600,600,arrival,0,7,0,idle
601,601,arrival,3,0,0,idle
602,602,arrival,4,5,1,idle
603,603,arrival,1,6,0,idle
604,604,arrival,0,6,1,idle
605,605,arrival,3,1,0,working
606,606,arrival,4,4,0,working
607,607,arrival,2,7,0,working
608,608,departure,1,8,0,working
609,609,arrival,0,6,0,working
610,610,arrival,1,3,1,idle
611,611,arrival,0,2,0,idle
612,612,arrival,3,0,0,idle
613,613,departure,2,1,0,working
614,614,arrival,3,6,0,idle
615,615,departure,0,9,1,idle
616,616,arrival,3,4,0,idle
617,617,arrival,1,5,0,idle
618,618,arrival,1,6,1,idle
619,619,departure,2,1,1,idle
620,620,departure,0,2,0,working
621,621,departure,1,4,0,working
622,622,departure,2,3,0,working
623,623,arrival,0,4,0,working
624,624,arrival,0,7,1,working
625,625,arrival,0,9,0,working
626,626,departure,3,6,1,idle
627,627,arrival,4,5,1,idle
628,628,arrival,1,6,0,working
629,629,arrival,1,6,0,idle
630,630,departure,1,1,0,working
631,631,departure,4,9,1,working
632,632,arrival,1,6,0,idle
633,633,departure,3,3,1,working
634,634,arrival,3,7,1,idle
635,635,arrival,1,8,0,idle
636,636,departure,0,3,1,working
637,637,departure,1,0,0,working
638,638,arrival,0,9,0,working
639,639,departure,3,4,0,idle
640,640,arrival,4,0,1,working
641,641,departure,3,8,0,working
642,642,departure,1,7,0,working
643,643,arrival,4,7,0,idle
644,644,departure,4,3,1,idle
645,645,arrival,2,0,0,idle
646,646,arrival,3,3,1,working
647,647,arrival,1,0,1,working
648,648,departure,4,5,0,working
649,649,departure,3,5,1,working
650,650,departure,3,3,0,idle
651,651,departure,0,7,1,working
652,652,arrival,1,2,1,working
653,653,arrival,1,7,0,idle
654,654,arrival,4,7,0,idle
655,655,departure,0,0,1,working
656,656,departure,4,8,0,idle
657,657,arrival,3,3,0,idle
658,658,arrival,4,3,1,idle
659,659,arrival,0,0,1,working
660,660,arrival,4,9,1,idle
661,661,departure,2,6,0,idle
662,662,arrival,1,7,0,idle
663,663,arrival,0,9,1,idle
664,664,departure,1,3,0,idle
665,665,departure,3,3,0,working
666,666,departure,2,6,1,idle
667,667,departure,1,3,0,working
668,668,arrival,3,3,0,working
669,669,departure,0,6,1,idle
670,670,departure,2,8,0,working
671,671,departure,4,7,0,working
672,672,arrival,0,7,1,working
673,673,arrival,3,2,1,working
674,674,departure,0,7,1,idle
675,675,departure,3,4,1,idle
676,676,arrival,1,4,0,working
677,677,arrival,4,8,1,working
678,678,departure,2,9,0,working
679,679,departure,1,5,0,idle
680,680,arrival,2,0,0,idle
681,681,departure,1,5,0,idle
682,682,departure,4,4,1,working
683,683,departure,4,5,1,idle
684,684,departure,3,0,0,working
685,685,departure,2,5,0,working
686,686,departure,3,1,1,idle
687,687,departure,4,4,0,working
688,688,departure,4,5,1,working
689,689,departure,0,4,1,working
690,690,arrival,0,4,1,idle
691,691,arrival,0,1,1,idle
692,692,departure,0,0,0,idle
693,693,arrival,4,3,0,idle
694,694,arrival,3,6,0,idle
695,695,arrival,3,2,1,idle
696,696,arrival,1,1,0,working
697,697,arrival,1,7,1,working
698,698,departure,4,8,1,working
699,699,departure,3,1,1,idle
700,700,arrival,1,1,0,working
701,701,departure,4,3,0,working
702,702,arrival,2,0,1,idle
703,703,arrival,1,1,1,working
704,704,arrival,1,4,0,working
705,705,arrival,1,3,0,idle
706,706,departure,2,5,0,working
707,707,departure,4,0,0,working
708,708,departure,0,0,1,idle
709,709,departure,3,9,1,idle
710,710,arrival,1,3,0,working
711,711,arrival,3,0,1,working
712,712,departure,1,4,0,idle
713,713,departure,1,9,0,idle
714,714,departure,2,6,1,working
715,715,departure,4,6,1,working
716,716,arrival,3,9,0,idle
717,717,departure,2,6,0,idle
718,718,arrival,4,8,0,idle
719,719,arrival,0,1,1,working
720,720,arrival,3,1,0,working
721,721,departure,0,3,1,idle
722,722,departure,0,8,0,idle
723,723,departure,3,5,0,idle
724,724,arrival,0,3,1,idle
725,725,arrival,0,0,0,idle
726,726,departure,4,9,0,working
727,727,departure,2,6,0,working
728,728,departure,0,8,1,idle
729,729,departure,1,4,0,idle
730,730,departure,0,0,1,idle
731,731,departure,4,9,0,working
732,732,arrival,1,0,1,working
733,733,departure,1,0,0,working
734,734,arrival,4,3,0,working
735,735,arrival,2,8,1,working
736,736,departure,0,3,1,working
737,737,arrival,4,5,1,idle
738,738,departure,3,1,1,working
739,739,arrival,4,1,0,idle
740,740,departure,4,8,1,working
741,741,arrival,2,1,1,working
742,742,arrival,2,4,0,idle
743,743,departure,4,3,0,working
