time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,3,1,1,idle
2,2,arrival,1,2,0,working
3,3,departure,4,9,1,idle
4,4,arrival,2,1,0,idle
5,5,arrival,3,2,0,idle
6,6,departure,4,0,1,idle
7,7,arrival,1,9,1,working
8,8,arrival,1,3,1,idle
9,9,departure,4,5,1,idle
10,10,arrival,2,4,0,idle
11,11,arrival,3,2,1,working
12,12,arrival,0,9,1,idle
13,13,arrival,2,0,1,working
14,14,departure,2,4,1,working
15,15,departure,1,0,0,idle
16,16,arrival,3,8,0,idle
17,17,arrival,2,2,0,working
18,18,arrival,0,1,0,working
19,19,arrival,2,3,0,working
20,20,departure,3,0,0,idle
21,21,departure,2,5,0,working
22,22,departure,0,6,1,working
23,23,arrival,4,6,0,idle
24,24,departure,0,3,0,working
25,25,departure,3,8,1,working
26,26,departure,3,7,0,working
27,27,departure,4,7,0,working
28,28,departure,3,9,0,working
29,29,arrival,0,5,1,idle
30,30,departure,2,9,0,working
31,31,departure,0,0,0,idle
32,32,departure,2,2,0,idle
33,33,arrival,0,6,1,idle
34,34,departure,1,4,0,idle
35,35,departure,1,5,1,idle
36,36,arrival,2,6,1,idle
37,37,departure,1,7,1,idle
38,38,departure,1,1,0,working
39,39,departure,0,1,1,working
40,40,departure,0,7,0,working
41,41,arrival,2,6,0,working
42,42,arrival,4,5,0,idle
43,43,departure,4,0,1,idle
44,44,departure,0,2,1,idle
45,45,arrival,3,4,1,idle
46,46,departure,2,2,1,idle
47,47,arrival,0,1,0,idle
48,48,arrival,4,9,0,idle
49,49,arrival,1,6,1,working
50,50,arrival,4,5,0,working
51,51,departure,4,6,0,idle
52,52,arrival,1,7,0,idle
53,53,departure,3,5,0,working
54,54,departure,0,4,0,idle
55,55,departure,4,1,1,working
56,56,arrival,0,1,0,idle
57,57,departure,1,7,0,idle
58,58,departure,3,1,0,idle
59,59,departure,2,1,1,idle
60,60,departure,1,5,0,idle
61,61,departure,0,5,1,working
62,62,departure,1,3,0,working
63,63,departure,1,8,1,idle
64,64,departure,2,5,1,idle
65,65,departure,1,3,1,idle
66,66,departure,0,7,0,working
67,67,arrival,1,3,0,idle
68,68,departure,2,6,0,idle
69,69,arrival,0,5,0,idle
70,70,arrival,2,3,1,working
71,71,arrival,2,0,0,working
72,72,arrival,2,4,1,idle
73,73,departure,0,0,1,idle
74,74,departure,4,6,0,working
75,75,arrival,2,1,0,working
76,76,departure,2,3,0,working
77,77,arrival,0,0,0,working
78,78,departure,2,0,1,working
79,79,arrival,1,4,1,working
80,80,departure,2,9,0,idle
81,81,arrival,0,4,1,working
82,82,departure,3,2,1,working
83,83,arrival,0,4,1,working
84,84,arrival,2,1,1,working
85,85,arrival,3,1,1,idle
86,86,departure,0,6,0,idle
87,87,departure,4,4,0,idle
88,88,departure,1,3,0,working
89,89,arrival,3,6,0,idle
90,90,departure,2,4,1,working
91,91,departure,0,7,1,working
92,92,arrival,1,1,0,idle
93,93,arrival,0,3,0,working
94,94,arrival,0,5,0,idle
95,95,departure,3,1,1,idle
96,96,departure,3,7,0,idle
97,97,departure,2,8,1,idle
98,98,arrival,2,8,1,idle
99,99,arrival,2,1,0,working
100,100,departure,0,6,1,working
101,101,arrival,3,3,0,idle
102,102,departure,3,0,0,idle
103,103,arrival,1,6,0,working
104,104,arrival,1,3,0,idle
105,105,arrival,1,3,0,working
106,106,arrival,0,9,1,working
107,107,arrival,4,6,0,idle
108,108,departure,4,0,0,working
109,109,arrival,0,9,1,working
110,110,departure,4,8,1,working
111,111,departure,0,9,0,working
112,112,arrival,0,6,0,working
113,113,departure,2,3,0,working
114,114,arrival,0,4,0,working
115,115,arrival,1,2,0,working
116,116,arrival,3,7,1,working
117,117,arrival,4,6,0,idle
118,118,departure,1,7,0,idle
119,119,arrival,0,7,0,working
120,120,arrival,2,3,0,idle
121,121,departure,2,0,0,idle
122,122,departure,0,8,0,idle
123,123,departure,0,8,1,idle
124,124,departure,4,7,1,working
125,125,arrival,0,3,0,idle
126,126,arrival,1,8,0,idle
127,127,departure,2,2,0,working
128,128,arrival,4,0,0,idle
129,129,departure,3,9,0,idle
130,130,arrival,0,0,0,idle
131,131,departure,4,9,0,idle
132,132,departure,0,7,1,working
133,133,departure,0,5,1,working
134,134,departure,2,2,0,idle
135,135,departure,2,3,0,idle
136,136,arrival,4,9,1,idle
137,137,arrival,4,9,0,working
138,138,departure,3,8,1,idle
139,139,departure,3,1,1,working
140,140,departure,2,9,0,working
141,141,arrival,1,6,0,working
142,142,departure,2,2,0,working
143,143,arrival,0,9,1,idle
144,144,arrival,4,8,1,working
145,145,departure,3,4,1,working
146,146,arrival,2,1,0,idle
147,147,departure,0,5,0,working
148,148,departure,3,7,0,working
149,149,arrival,0,9,0,working
150,150,departure,0,9,0,working
151,151,departure,0,7,1,idle
152,152,departure,1,6,0,idle
153,153,departure,2,0,0,working
154,154,arrival,3,4,0,working
155,155,arrival,3,5,1,working
156,156,departure,1,0,1,idle
157,157,departure,2,8,1,working
158,158,arrival,2,3,1,idle
159,159,departure,1,0,0,idle
160,160,departure,3,5,1,idle
161,161,departure,1,0,1,idle
162,162,arrival,4,5,1,working
163,163,arrival,0,1,0,idle
164,164,departure,3,0,0,idle
165,165,departure,1,2,0,idle
166,166,departure,2,4,1,working
167,167,arrival,0,1,0,working
168,168,departure,0,5,1,idle
169,169,departure,1,5,1,working
170,170,departure,0,7,1,working
171,171,departure,3,0,0,working
172,172,departure,0,8,1,working
173,173,departure,0,9,1,working
174,174,departure,0,7,0,idle
175,175,departure,3,2,0,working
176,176,arrival,0,8,1,idle
177,177,departure,1,3,0,working
178,178,departure,4,8,0,idle
179,179,arrival,2,6,1,working
180,180,departure,0,6,1,idle
181,181,departure,0,3,1,working
182,182,departure,3,1,0,idle
183,183,arrival,4,7,0,working
184,184,arrival,1,3,1,working
185,185,arrival,0,0,1,working
186,186,departure,0,6,0,idle
187,187,arrival,3,9,1,working
188,188,departure,1,9,1,working
189,189,arrival,4,8,0,working
190,190,departure,0,2,1,idle
191,191,arrival,0,8,1,working
192,192,departure,0,0,0,idle
193,193,departure,0,2,1,working
194,194,arrival,3,9,0,idle
195,195,arrival,2,7,1,idle
196,196,arrival,2,6,0,idle
197,197,arrival,3,5,1,working
198,198,departure,1,0,0,idle
199,199,arrival,2,3,0,idle
200,200,departure,4,8,0,idle
201,201,departure,4,0,0,working
202,202,arrival,2,5,1,working
203,203,departure,0,7,0,working
204,204,arrival,2,6,1,idle
205,205,departure,4,5,1,idle
206,206,departure,4,9,1,idle
207,207,arrival,2,2,1,idle
208,208,departure,3,1,0,idle
209,209,arrival,1,1,1,idle
210,210,departure,1,1,1,working
211,211,arrival,4,2,0,idle
212,212,departure,3,3,1,idle
213,213,arrival,1,4,1,idle
214,214,departure,0,3,1,working
215,215,arrival,3,8,1,working
216,216,departure,0,8,0,working
217,217,departure,1,2,1,idle
218,218,arrival,4,3,1,idle
219,219,departure,0,9,0,idle
220,220,departure,4,3,0,idle
221,221,arrival,4,6,0,idle
222,222,arrival,2,2,0,idle
223,223,departure,3,7,1,idle
224,224,arrival,1,6,1,working
225,225,departure,4,9,1,working
226,226,arrival,2,8,1,working
227,227,departure,3,6,0,idle
228,228,departure,3,6,1,idle
229,229,arrival,4,4,1,working
230,230,departure,3,7,0,working
231,231,arrival,1,4,0,working
232,232,departure,3,7,1,idle
233,233,departure,1,3,1,working
234,234,departure,1,0,1,working
235,235,arrival,0,7,0,working
236,236,arrival,3,0,1,idle
237,237,departure,1,8,0,idle
238,238,arrival,2,4,0,working
239,239,departure,0,7,0,working
240,240,departure,3,7,1,working
241,241,departure,2,2,0,idle
242,242,arrival,4,8,0,idle
243,243,departure,2,4,0,working
244,244,arrival,3,6,1,working
245,245,departure,4,6,1,working
246,246,arrival,2,9,1,working
247,247,arrival,2,4,0,working
248,248,arrival,0,5,1,idle
249,249,arrival,2,5,0,working
250,250,departure,0,0,1,working
251,251,arrival,0,3,1,working
252,252,departure,4,6,0,idle
253,253,arrival,3,8,1,working
254,254,arrival,4,6,0,working
255,255,departure,2,5,1,working
