time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,1,0,1,working
2,2,arrival,2,0,1,working
3,3,departure,1,7,0,working
4,4,arrival,3,2,1,working
5,5,departure,1,6,0,working
6,6,departure,1,0,0,working
7,7,departure,1,0,0,working
8,8,departure,2,9,1,idle
9,9,arrival,1,4,0,idle
10,10,departure,3,9,0,working
11,11,arrival,2,7,1,working
12,12,departure,0,8,1,working
13,13,arrival,1,0,1,idle
14,14,departure,0,2,0,working
15,15,arrival,0,1,1,idle
16,16,arrival,1,4,0,idle
17,17,arrival,4,5,1,idle
18,18,arrival,4,9,1,idle
19,19,departure,4,9,0,working
20,20,arrival,2,1,0,working
21,21,arrival,4,0,0,working
22,22,arrival,1,5,0,idle
23,23,departure,3,0,0,working
24,24,departure,0,6,1,working
25,25,arrival,0,6,0,idle
26,26,arrival,1,5,0,idle
27,27,departure,2,6,1,working
28,28,departure,0,1,1,idle
29,29,arrival,1,8,0,idle
30,30,arrival,0,9,0,idle
31,31,departure,3,5,0,working
32,32,arrival,3,9,1,working
33,33,arrival,2,7,1,working
34,34,departure,3,3,1,working
35,35,departure,2,5,0,idle
36,36,arrival,4,8,0,idle
37,37,arrival,2,7,1,working
38,38,departure,1,0,0,working
39,39,departure,0,5,0,idle
40,40,arrival,1,0,1,idle
41,41,departure,4,9,0,working
42,42,departure,0,9,1,idle
43,43,arrival,3,4,0,working
44,44,arrival,4,6,0,idle
45,45,arrival,2,8,1,working
46,46,departure,2,1,0,idle
47,47,arrival,2,8,1,working
48,48,arrival,4,5,1,idle
49,49,arrival,3,8,0,working
50,50,arrival,2,1,1,idle
51,51,departure,4,2,1,working
52,52,departure,3,1,1,working
53,53,departure,1,3,1,working
54,54,departure,0,7,0,idle
55,55,arrival,0,9,1,working
56,56,departure,0,9,1,idle
57,57,arrival,0,3,0,idle
58,58,departure,2,9,0,idle
59,59,arrival,3,4,1,working
60,60,arrival,3,8,1,idle
61,61,arrival,1,8,0,idle
62,62,departure,0,5,1,idle
63,63,departure,2,2,0,working
64,64,arrival,1,3,1,idle
65,65,arrival,0,2,0,idle
66,66,arrival,1,0,0,working
67,67,departure,2,7,0,working
68,68,departure,2,3,1,idle
69,69,arrival,1,4,0,working
70,70,departure,0,3,0,idle
71,71,departure,4,6,1,idle
72,72,arrival,4,7,1,idle
73,73,departure,4,0,1,idle
74,74,departure,0,0,0,working
75,75,departure,4,6,1,working
76,76,arrival,1,9,0,working
77,77,departure,2,2,0,idle
78,78,arrival,0,2,0,idle
79,79,departure,2,1,0,working
80,80,arrival,3,3,0,idle
81,81,departure,3,3,1,working
82,82,departure,1,1,1,working
83,83,departure,0,1,0,idle
84,84,departure,2,9,1,working
85,85,departure,4,2,0,working
86,86,departure,0,9,0,working
87,87,departure,1,2,1,idle
88,88,departure,3,1,1,idle
89,89,arrival,4,6,0,working
90,90,departure,2,2,1,working
91,91,departure,0,5,1,working
92,92,departure,1,8,0,idle
93,93,arrival,4,2,0,idle
94,94,departure,2,1,0,idle
95,95,departure,2,0,0,idle
96,96,departure,0,8,0,working
97,97,departure,0,1,1,idle
98,98,departure,2,6,0,idle
99,99,departure,1,1,1,idle
100,100,departure,1,0,1,idle
101,101,arrival,1,5,0,working
102,102,departure,4,9,0,working
103,103,arrival,0,6,1,working
104,104,arrival,1,2,0,idle
105,105,departure,2,2,0,idle
106,106,departure,1,6,1,idle
107,107,departure,3,7,1,working
108,108,departure,2,9,0,idle
109,109,arrival,0,7,0,working
110,110,departure,1,5,1,idle
111,111,arrival,0,7,0,working
112,112,arrival,0,9,1,idle
113,113,departure,0,2,1,idle
114,114,departure,3,8,0,idle
115,115,departure,3,8,1,idle
116,116,departure,3,2,0,working
117,117,arrival,2,3,1,working
118,118,departure,0,4,0,idle
119,119,arrival,4,9,0,idle
120,120,arrival,0,9,1,working
121,121,arrival,3,1,1,idle
122,122,arrival,0,7,0,working
123,123,departure,2,4,1,working
124,124,arrival,2,5,1,working
125,125,departure,0,9,1,working
126,126,departure,1,8,0,working
127,127,departure,4,7,0,idle
128,128,arrival,4,8,0,idle
129,129,arrival,1,9,0,idle
130,130,departure,4,0,1,idle
131,131,arrival,1,6,1,working
132,132,arrival,2,0,0,working
133,133,arrival,0,8,0,working
134,134,arrival,1,9,1,idle
135,135,departure,2,4,1,working
136,136,departure,3,6,1,working
137,137,departure,0,4,1,idle
138,138,departure,0,9,0,working
139,139,arrival,1,1,1,idle
140,140,departure,1,8,1,idle
141,141,departure,0,3,1,idle
142,142,departure,0,1,0,working
143,143,arrival,1,8,0,working
144,144,arrival,1,9,0,working
145,145,departure,4,7,1,working
146,146,departure,0,2,1,idle
147,147,arrival,2,8,1,working
148,148,arrival,2,8,1,working
149,149,arrival,1,6,0,working
150,150,departure,3,6,0,idle
151,151,arrival,2,5,1,working
152,152,departure,3,9,1,idle
153,153,arrival,2,2,1,working
154,154,departure,0,2,0,idle
155,155,departure,0,4,1,idle
156,156,departure,3,7,1,working
157,157,arrival,0,8,0,working
158,158,departure,3,5,1,working
159,159,departure,1,6,1,working
