time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,1,0,0,working
2,2,arrival,0,6,0,idle
3,3,arrival,3,2,1,idle
4,4,arrival,2,5,1,idle
5,5,departure,1,4,1,idle
6,6,arrival,0,4,1,idle
7,7,departure,3,0,1,idle
8,8,departure,4,8,1,idle
9,9,departure,2,8,0,idle
10,10,arrival,1,7,0,idle
11,11,arrival,3,1,1,working
12,12,departure,4,3,0,idle
13,13,departure,3,0,0,idle
14,14,departure,3,6,0,working
15,15,arrival,2,4,1,working
16,16,departure,1,9,1,working
17,17,departure,0,8,1,idle
18,18,arrival,3,3,0,working
19,19,departure,0,7,1,working
20,20,arrival,1,0,1,working
21,21,arrival,3,9,1,working
22,22,departure,0,7,0,working
23,23,arrival,3,9,0,idle
24,24,arrival,0,1,0,working
25,25,arrival,3,4,0,working
26,26,arrival,1,0,1,idle
27,27,arrival,4,9,0,idle
28,28,departure,4,2,1,idle
29,29,arrival,1,6,1,idle
30,30,departure,4,3,0,idle
31,31,departure,2,2,1,working
32,32,arrival,3,0,1,working
33,33,departure,3,2,1,idle
34,34,departure,4,4,0,working
35,35,arrival,1,3,0,working
36,36,arrival,0,2,0,idle
37,37,departure,0,6,1,working
38,38,arrival,1,5,0,idle
39,39,arrival,4,5,1,idle
40,40,arrival,1,7,1,idle
41,41,departure,2,5,0,working
42,42,departure,2,1,1,idle
43,43,departure,2,9,0,idle
44,44,departure,0,0,0,idle
45,45,arrival,0,6,0,working
46,46,arrival,2,7,1,working
47,47,departure,1,1,0,idle
48,48,departure,4,4,1,working
49,49,departure,3,3,0,idle
50,50,departure,1,8,0,idle
51,51,departure,2,1,1,idle
52,52,arrival,1,7,0,idle
53,53,departure,3,6,1,working
54,54,departure,2,2,0,working
55,55,departure,4,6,1,working
56,56,departure,0,1,0,idle
57,57,arrival,3,6,1,idle
58,58,arrival,1,1,1,idle
59,59,arrival,2,7,0,working
60,60,departure,2,6,1,working
