time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,3,9,1,idle
2,2,arrival,2,9,0,idle
3,3,departure,1,3,1,idle
4,4,departure,4,6,0,working
5,5,arrival,2,3,0,working
6,6,arrival,2,9,0,working
7,7,departure,4,6,1,working
8,8,arrival,4,9,0,idle
9,9,arrival,0,2,0,idle
10,10,departure,4,5,0,idle
11,11,arrival,2,2,1,working
12,12,arrival,1,3,0,idle
13,13,departure,2,7,1,idle
14,14,arrival,1,6,0,working
15,15,arrival,2,9,0,idle
16,16,departure,1,7,1,working
17,17,arrival,0,6,0,working
18,18,departure,2,2,0,idle
19,19,arrival,1,1,0,working
20,20,arrival,2,4,0,idle
21,21,arrival,0,7,0,idle
22,22,arrival,3,5,1,working
23,23,departure,0,8,0,idle
24,24,arrival,1,1,0,idle
25,25,arrival,1,1,1,working
26,26,arrival,3,2,1,working
27,27,departure,1,9,0,idle
28,28,departure,2,0,0,working
29,29,arrival,0,1,0,idle
30,30,departure,3,4,0,idle
31,31,departure,4,7,1,working
32,32,departure,0,1,0,working
33,33,departure,4,9,0,idle
34,34,arrival,1,8,0,idle
35,35,arrival,2,5,1,working
36,36,arrival,1,6,0,idle
37,37,arrival,1,5,1,working
38,38,arrival,1,3,0,working
39,39,arrival,4,4,0,idle
40,40,departure,3,2,1,working
41,41,arrival,1,4,0,working
42,42,arrival,3,3,1,working
43,43,departure,3,4,1,working
44,44,departure,2,4,1,idle
45,45,arrival,0,0,0,working
46,46,departure,4,5,1,working
47,47,arrival,2,7,0,idle
48,48,arrival,1,7,1,working
49,49,arrival,2,7,0,working
50,50,departure,0,9,0,working
51,51,arrival,0,8,1,idle
52,52,arrival,1,0,1,idle
53,53,arrival,2,5,1,idle
54,54,arrival,3,2,1,working
55,55,departure,3,3,1,idle
56,56,departure,1,1,0,idle
57,57,arrival,4,7,1,idle
58,58,arrival,4,5,1,idle
59,59,arrival,0,3,1,idle
60,60,departure,3,7,1,idle
61,61,arrival,3,3,0,idle
62,62,arrival,2,3,1,working
63,63,departure,1,7,0,idle
64,64,arrival,2,3,1,working
65,65,arrival,1,7,0,working
66,66,arrival,1,8,1,working
67,67,arrival,1,0,0,working
68,68,arrival,0,2,0,idle
69,69,departure,4,1,1,idle
70,70,arrival,0,2,1,working
71,71,arrival,4,1,1,idle
72,72,arrival,0,2,1,working
73,73,departure,0,2,0,idle
74,74,departure,3,0,0,idle
75,75,arrival,1,0,0,idle
76,76,departure,3,1,1,working
77,77,arrival,4,0,0,idle
78,78,arrival,4,4,1,working
79,79,arrival,1,2,1,working
80,80,arrival,0,8,1,idle
81,81,departure,3,2,0,idle
82,82,arrival,1,7,1,working
83,83,arrival,2,2,1,idle
84,84,departure,1,3,0,idle
85,85,arrival,1,6,0,working
86,86,arrival,4,3,0,idle
87,87,departure,4,1,0,working
88,88,departure,1,9,0,idle
89,89,arrival,3,9,1,working
90,90,departure,2,5,0,idle
91,91,departure,2,3,1,working
92,92,departure,3,4,0,working
93,93,arrival,3,4,1,idle
94,94,arrival,1,3,0,working
95,95,departure,0,2,0,idle
96,96,arrival,1,6,1,working
97,97,arrival,4,6,0,working
98,98,arrival,3,8,0,working
99,99,arrival,2,2,0,working
100,100,departure,2,2,1,idle
101,101,arrival,0,2,1,idle
102,102,arrival,4,4,1,working
103,103,arrival,4,8,0,working
104,104,departure,1,0,0,working
105,105,departure,1,9,0,idle
106,106,departure,0,0,0,working
107,107,arrival,4,8,0,idle
108,108,arrival,4,0,1,working
109,109,departure,1,8,1,working
110,110,departure,0,9,1,idle
111,111,departure,3,1,0,working
112,112,departure,0,6,1,idle
113,113,departure,2,0,0,idle
114,114,departure,2,8,0,idle
115,115,arrival,4,8,0,idle
116,116,departure,2,0,0,idle
117,117,departure,1,9,0,working
118,118,arrival,4,7,1,working
119,119,arrival,3,4,1,idle
120,120,arrival,1,8,0,working
121,121,departure,2,0,1,idle
122,122,arrival,1,7,1,idle
123,123,arrival,1,2,0,working
124,124,departure,3,4,0,working
125,125,departure,0,0,1,idle
126,126,departure,3,9,0,working
127,127,arrival,2,4,0,idle
128,128,departure,0,0,1,working
129,129,arrival,3,7,0,working
130,130,departure,2,3,0,idle
131,131,arrival,3,2,0,idle
132,132,departure,2,0,1,working
133,133,departure,4,4,0,working
134,134,arrival,1,3,1,idle
135,135,departure,2,5,0,working
136,136,departure,0,0,1,working
137,137,arrival,1,6,0,idle
138,138,departure,3,8,1,idle
139,139,arrival,0,2,0,idle
140,140,arrival,3,9,1,working
141,141,departure,1,0,0,working
142,142,departure,4,8,0,working
143,143,arrival,0,8,1,idle
144,144,arrival,0,7,1,working
145,145,arrival,0,5,1,idle
146,146,arrival,3,9,1,idle
147,147,arrival,2,0,1,idle
148,148,departure,1,4,0,idle
149,149,arrival,1,6,0,working
150,150,arrival,3,9,0,idle
151,151,departure,2,4,1,idle
152,152,departure,1,2,1,idle
153,153,arrival,0,7,0,idle
