time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,0,1,1,working
2,2,departure,0,1,1,idle
3,3,departure,3,7,1,working
4,4,arrival,1,5,0,working
5,5,departure,4,1,0,idle
6,6,departure,0,8,0,idle
7,7,arrival,0,3,0,working
8,8,departure,3,2,1,working
9,9,arrival,4,8,1,working
10,10,arrival,3,1,0,idle
11,11,departure,2,5,1,idle
12,12,departure,0,6,1,working
13,13,arrival,3,8,0,idle
14,14,arrival,1,3,0,working
15,15,departure,4,4,1,working
16,16,arrival,0,0,0,idle
17,17,arrival,4,7,1,idle
18,18,arrival,4,0,0,idle
19,19,arrival,0,5,0,idle
20,20,arrival,1,5,0,idle
21,21,departure,2,4,1,idle
22,22,departure,3,1,1,working
23,23,arrival,0,9,0,working
24,24,arrival,3,6,1,idle
25,25,arrival,0,1,1,working
26,26,arrival,1,0,0,working
27,27,arrival,1,1,0,working
28,28,arrival,2,8,0,idle
29,29,departure,3,9,1,idle
30,30,departure,3,9,0,idle
31,31,departure,4,6,1,idle
32,32,arrival,2,8,0,idle
33,33,departure,2,1,1,working
34,34,arrival,1,1,1,working
35,35,arrival,2,0,1,working
36,36,arrival,1,3,1,idle
37,37,arrival,2,1,0,idle
38,38,departure,4,0,0,idle
39,39,arrival,4,5,0,working
40,40,arrival,2,0,0,idle
41,41,departure,4,2,1,idle
42,42,departure,0,4,0,working
43,43,arrival,0,0,1,working
44,44,departure,2,6,1,idle
45,45,departure,2,8,1,idle
46,46,departure,2,6,0,working
47,47,arrival,1,1,0,idle
48,48,arrival,0,2,1,working
49,49,departure,4,9,1,working
50,50,departure,3,0,0,working
51,51,departure,3,9,0,idle
52,52,departure,3,4,0,idle
53,53,departure,4,4,0,idle
54,54,departure,3,4,1,working
55,55,arrival,3,8,1,idle
56,56,arrival,0,3,0,working
57,57,departure,4,6,1,working
58,58,arrival,2,0,1,working
59,59,departure,2,9,0,working
60,60,departure,4,6,0,working
61,61,departure,3,0,1,working
62,62,departure,3,9,1,working
63,63,departure,3,3,1,working
64,64,arrival,4,5,1,working
65,65,departure,3,2,1,working
66,66,arrival,0,3,1,idle
67,67,departure,4,7,1,working
68,68,departure,0,9,0,working
69,69,departure,4,9,0,working
70,70,departure,1,8,0,working
71,71,departure,0,4,0,working
72,72,arrival,3,3,1,working
73,73,departure,4,6,1,working
74,74,departure,2,5,0,working
75,75,departure,3,0,1,working
76,76,arrival,3,6,0,idle
77,77,departure,0,9,1,working
78,78,departure,1,9,0,idle
79,79,arrival,2,4,1,idle
80,80,departure,1,3,0,idle
81,81,departure,4,0,1,idle
82,82,arrival,2,0,0,working
83,83,departure,2,5,1,working
84,84,departure,2,0,0,idle
85,85,arrival,0,8,1,working
86,86,arrival,0,8,1,idle
87,87,departure,1,9,0,idle
88,88,departure,1,6,0,working
89,89,departure,3,7,0,idle
90,90,departure,0,9,0,idle
91,91,departure,2,2,1,idle
92,92,departure,2,7,0,working
93,93,arrival,3,5,1,working
94,94,arrival,0,9,0,working
95,95,departure,4,0,0,idle
96,96,arrival,3,0,0,working
97,97,arrival,2,7,1,working
98,98,departure,2,2,1,working
99,99,arrival,0,3,0,working
100,100,arrival,1,1,0,working
101,101,arrival,0,6,1,idle
102,102,arrival,2,9,1,working
103,103,departure,4,5,1,working
104,104,departure,4,0,1,idle
105,105,departure,1,9,0,working
106,106,departure,4,8,1,idle
107,107,arrival,2,3,0,idle
108,108,arrival,3,3,1,working
109,109,departure,1,4,0,working
110,110,arrival,2,0,0,idle
111,111,departure,0,2,1,idle
112,112,arrival,4,7,0,working
113,113,arrival,3,8,0,idle
114,114,arrival,0,7,0,working
115,115,departure,4,4,0,idle
116,116,departure,0,0,0,working
117,117,arrival,4,5,1,working
118,118,departure,4,5,0,idle
119,119,arrival,2,6,0,idle
120,120,departure,4,6,0,working
121,121,arrival,4,4,0,working
122,122,arrival,0,6,1,idle
123,123,arrival,2,6,0,idle
124,124,departure,1,3,0,idle
125,125,arrival,1,0,1,idle
126,126,arrival,2,2,1,idle
127,127,departure,2,7,1,idle
128,128,arrival,4,0,1,idle
129,129,arrival,3,4,1,idle
130,130,departure,4,1,0,idle
131,131,departure,2,0,0,idle
132,132,arrival,1,1,1,idle
133,133,arrival,0,3,1,idle
134,134,departure,1,7,1,working
135,135,departure,2,8,1,idle
136,136,departure,4,8,1,idle
137,137,arrival,3,5,1,working
138,138,arrival,1,2,0,working
139,139,arrival,4,5,1,working
140,140,departure,1,2,0,working
141,141,departure,2,8,1,working
142,142,arrival,2,2,0,idle
143,143,arrival,4,6,0,working
144,144,departure,4,3,0,working
145,145,arrival,1,8,0,idle
146,146,departure,1,8,0,idle
147,147,arrival,1,5,0,idle
148,148,departure,4,8,1,working
149,149,arrival,3,9,0,idle
150,150,departure,1,7,0,working
151,151,departure,3,6,1,working
152,152,arrival,2,7,0,working
153,153,arrival,0,7,1,working
154,154,departure,4,8,0,idle
155,155,departure,3,7,0,working
156,156,arrival,2,7,1,idle
157,157,departure,1,5,0,idle
158,158,arrival,2,9,0,idle
159,159,departure,2,5,0,working
160,160,arrival,3,9,0,working
161,161,arrival,0,7,0,idle
162,162,arrival,3,1,0,working
163,163,departure,2,1,1,working
164,164,arrival,0,6,0,idle
165,165,arrival,3,1,1,idle
166,166,arrival,3,0,1,working
167,167,arrival,0,7,0,working
168,168,arrival,1,3,1,working
169,169,departure,0,9,1,working
170,170,departure,1,4,1,working
171,171,departure,2,2,0,working
172,172,arrival,1,5,1,idle
173,173,arrival,0,6,0,working
174,174,departure,0,2,1,working
175,175,departure,3,5,0,idle
176,176,departure,0,4,0,working
177,177,departure,2,1,1,working
178,178,arrival,0,0,0,working
179,179,arrival,0,8,1,working
180,180,departure,1,9,1,idle
181,181,arrival,1,7,0,idle
182,182,arrival,3,0,0,idle
183,183,arrival,1,6,1,working
184,184,departure,3,1,0,idle
185,185,departure,2,8,1,idle
186,186,arrival,3,2,1,working
187,187,arrival,0,0,0,idle
188,188,departure,0,7,1,working
189,189,departure,4,0,1,idle
190,190,arrival,1,3,1,idle
191,191,departure,1,8,0,working
192,192,arrival,2,4,0,idle
193,193,departure,3,7,0,idle
194,194,departure,3,9,1,working
195,195,arrival,1,4,1,idle
196,196,departure,3,5,0,idle
197,197,arrival,0,0,1,working
198,198,arrival,4,6,1,working
199,199,departure,3,0,0,idle
200,200,departure,1,7,0,idle
201,201,arrival,0,3,0,working
202,202,arrival,3,9,1,idle
203,203,departure,3,5,1,idle
204,204,arrival,2,8,1,idle
205,205,arrival,3,7,0,idle
206,206,arrival,0,9,0,idle
207,207,departure,4,0,1,idle
208,208,arrival,1,5,0,idle
209,209,arrival,3,1,0,idle
210,210,arrival,4,5,0,idle
211,211,departure,4,2,0,working
212,212,departure,2,1,0,idle
213,213,arrival,1,6,1,working
214,214,departure,1,3,0,idle
215,215,departure,2,2,1,idle
216,216,departure,0,0,0,working
217,217,arrival,0,1,0,working
218,218,arrival,4,7,0,idle
219,219,arrival,1,2,0,working
220,220,arrival,2,3,0,idle
221,221,departure,2,4,1,idle
222,222,arrival,3,9,0,idle
223,223,departure,1,3,0,working
224,224,arrival,4,3,0,working
225,225,arrival,0,5,1,idle
226,226,arrival,3,7,0,working
227,227,arrival,2,9,1,working
228,228,arrival,0,9,0,working
229,229,departure,2,5,1,idle
230,230,departure,0,0,0,working
231,231,arrival,2,3,0,idle
232,232,arrival,0,5,1,idle
233,233,arrival,3,5,0,working
234,234,arrival,0,9,0,idle
235,235,arrival,2,8,0,idle
236,236,arrival,2,9,0,working
237,237,arrival,2,9,0,idle
238,238,arrival,3,8,0,working
239,239,arrival,0,6,1,idle
240,240,arrival,1,0,1,working
241,241,arrival,4,1,1,working
242,242,arrival,0,2,1,working
243,243,arrival,2,2,1,idle
244,244,arrival,2,6,1,working
245,245,departure,1,3,1,working
246,246,departure,4,1,1,idle
247,247,arrival,4,0,0,idle
248,248,arrival,2,9,0,working
249,249,departure,2,2,1,working
