ID,arrival_time,start_service_time,completion_time,interrupted
1,64.75510493530234,87.56001323713865,51.69147077188093,0
2,50.71496882130801,92.96636518731756,96.26228561489383,0
3,52.83413801522394,87.06265217938838,12.757844434136523,1
4,89.62852040098879,60.450134668892495,62.933578626578864,0
5,69.99911906674879,0.09999455108304911,42.12274398835753,1
6,71.4297101871135,67.91508777604136,0.6597517411733866,1
7,71.73383820914007,86.68288237880941,2.3851808466197832,1
8,22.28194621828611,88.83884989774664,76.13660321214594,0
9,17.515452332402305,79.25219827503753,92.51749625872547,0
10,45.6841488338081,31.900660672816382,48.87507340528327,1
11,92.87384315385623,7.657911762970926,12.9280569693492,1
12,0.988588704044846,85.40424600770527,17.190831586595756,1
13,8.992219468395357,86.13060893011031,12.117780074129437,0
14,85.02002678549265,35.464661204197135,58.80669827061863,0
15,48.562105889506505,21.988192054160216,29.30667206336902,1
16,87.68355919487753,22.122834753363275,18.594243149396906,0
17,30.733393886517078,19.860797937582664,37.283655173870486,0
18,38.79655461614179,24.68880833183389,56.01299076748296,0
19,58.14457429409481,3.7009603729712626,38.07326450979194,0
20,11.368718051581507,3.129874275534439,87.56604071064575,1
21,76.78801847991905,86.05576801906885,35.43678825390495,1
22,31.256603980300678,93.71205887393998,58.37880670246178,0
23,64.6010459752285,62.66892349269902,52.66502276332067,0
24,3.2698916996040883,69.92986434049661,7.377613894135903,0
25,16.639557693170037,77.86349948219323,61.98759674996486,1
26,43.030303238524596,65.18082038095926,40.16783746894092,0
27,22.780647000729083,64.02688611167781,78.55378649602574,1
28,96.63074660877116,17.52842607636943,55.71760882525012,1
29,90.49394086065416,14.970693578054917,25.579104967591025,0
30,86.56629130665073,70.52204076382264,7.138741241561652,0
31,3.216278237427883,98.45025931901976,16.151437670865874,0
32,79.94977507603718,1.6917799192912142,72.84948937595041,0
33,90.61555116107033,86.12941147179349,47.09397612902227,0
34,70.39333307539992,68.85350578943368,73.14603818452852,0
35,22.971244668194068,75.46859247572407,16.266730664817796,1
36,41.143559913670025,78.27616589832365,8.651222016328298,1
37,97.86439615854988,24.702160831406406,58.87819493394525,1
38,32.904596007021944,19.040586660293258,57.20628988899195,0
39,59.55290715226488,53.91786449129775,67.42105751829448,1
40,53.584634089072104,51.838306058783246,71.05559098684103,1
41,46.109595555688585,31.442826303588323,85.13904267956981,1
42,22.579966191833112,95.95238527027769,78.66150671713605,1
43,92.05529661938465,93.00651690397001,28.292347988449006,1
44,61.082284182902335,49.11992325972078,27.37843416366723,0
45,22.009192158356385,48.92252655060692,24.605461723093647,0
46,3.9284599755643135,7.722309667954519,66.31062283713595,0
47,54.78895777342318,36.99894128264456,33.465560824051956,1
48,9.0186717121712,8.779467401127128,72.39374859817583,1
49,81.80682800521772,96.78827975608627,57.0426971546243,0
50,68.3569581174606,87.40656003645528,44.81279235477037,0
51,93.58279902022744,48.826524036192566,64.14455978719624,1
52,8.991106293562511,75.5828043891047,33.023678392415356,1
53,1.335761082193243,30.170390320714745,57.36341541514275,1
54,21.61124441856729,73.10606039171019,15.32820459005848,0
55,38.370741295430555,10.422109286287707,97.92538249715066,0
56,73.75336738260653,21.852973007201136,7.623915393493775,1
57,25.50542658019278,20.192633554333327,83.66285302969206,0
58,25.539851110257437,71.93624560990224,51.123856566020976,0
59,23.893021786916158,1.0505381936997016,29.788878919928653,1
60,10.652100887834603,28.763343192670764,55.4186061509095,0
61,18.22755933409832,87.32518232375628,7.862986744712264,0
62,89.2932333215932,19.26776983893013,89.38860398488113,1
63,5.973740069225386,79.95828442959062,55.592962895233065,1
64,16.596351873022876,90.13340240945227,12.165641315176368,0
65,3.701249401745954,0.3037326872700197,73.58403909590331,0
66,70.0853445257009,27.82770235339026,55.576066890886054,0
67,99.6649663949877,42.77189982082156,36.01990829498861,1
