time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,4,7,1,working
2,2,arrival,0,7,0,idle
3,3,departure,0,0,1,idle
4,4,arrival,3,3,0,idle
5,5,departure,0,0,0,idle
6,6,departure,4,1,0,working
7,7,arrival,2,8,1,working
8,8,departure,3,7,0,working
9,9,departure,0,7,1,working
10,10,departure,1,0,1,idle
11,11,arrival,4,2,0,working
12,12,departure,0,1,0,working
13,13,arrival,2,4,1,idle
14,14,departure,3,6,1,working
15,15,departure,2,2,0,working
16,16,departure,3,8,1,idle
17,17,departure,0,0,0,working
18,18,arrival,0,1,1,idle
19,19,departure,4,5,0,idle
20,20,departure,3,8,1,working
21,21,departure,4,2,0,working
22,22,arrival,4,1,1,idle
23,23,arrival,3,0,1,working
24,24,arrival,3,8,1,idle
25,25,departure,2,4,0,idle
26,26,arrival,2,1,0,working
27,27,departure,3,5,0,idle
28,28,departure,1,3,0,idle
29,29,departure,4,6,0,working
30,30,departure,0,6,0,idle
31,31,departure,4,2,0,idle
32,32,departure,2,6,1,working
33,33,arrival,3,1,1,working
34,34,departure,1,1,0,working
35,35,departure,0,3,0,idle
36,36,arrival,4,9,0,idle
37,37,departure,4,2,1,working
38,38,arrival,4,8,0,working
39,39,arrival,3,2,1,working
40,40,departure,2,1,1,idle
41,41,arrival,0,0,0,working
42,42,arrival,3,3,1,working
43,43,arrival,2,0,0,working
44,44,arrival,1,2,1,idle
45,45,departure,3,0,1,idle
46,46,departure,4,8,0,working
47,47,arrival,0,3,1,working
48,48,departure,3,1,0,working
49,49,departure,1,9,1,working
50,50,arrival,3,7,0,idle
51,51,arrival,1,9,1,working
52,52,departure,3,4,0,idle
53,53,departure,0,6,1,idle
54,54,arrival,4,3,0,working
55,55,departure,3,3,0,working
56,56,departure,0,4,1,idle
57,57,departure,4,9,0,idle
58,58,arrival,4,8,1,idle
59,59,arrival,3,6,1,working
60,60,arrival,0,5,0,idle
61,61,arrival,0,0,1,idle
62,62,departure,1,4,1,working
63,63,departure,3,9,0,idle
64,64,departure,2,4,1,working
65,65,arrival,3,0,0,idle
66,66,arrival,3,5,1,working
67,67,arrival,4,1,1,idle
68,68,departure,3,5,0,idle
69,69,departure,0,1,1,working
70,70,arrival,0,1,1,idle
71,71,departure,0,2,1,idle
72,72,departure,0,5,0,idle
73,73,arrival,3,5,1,working
74,74,departure,4,8,1,idle
75,75,departure,2,9,1,idle
76,76,arrival,3,4,0,working
77,77,arrival,0,5,0,working
78,78,departure,4,1,0,idle
79,79,arrival,1,3,1,working
80,80,departure,4,2,1,idle
81,81,arrival,1,9,1,working
82,82,arrival,3,8,1,idle
83,83,arrival,2,5,0,idle
84,84,departure,3,6,0,idle
85,85,departure,0,3,1,idle
86,86,arrival,2,6,0,working
87,87,arrival,0,6,1,working
88,88,arrival,1,5,0,idle
89,89,departure,2,7,0,working
90,90,arrival,2,9,1,idle
91,91,departure,4,8,0,working
92,92,arrival,0,2,0,idle
93,93,arrival,0,5,0,idle
94,94,departure,4,0,0,idle
95,95,arrival,2,6,0,working
96,96,departure,0,0,0,working
97,97,arrival,0,3,1,idle
98,98,arrival,0,7,0,idle
99,99,arrival,1,0,0,working
100,100,departure,4,7,1,working
101,101,departure,0,1,0,idle
102,102,departure,1,8,1,idle
103,103,arrival,1,9,0,working
104,104,departure,3,7,1,idle
105,105,arrival,2,8,1,idle
106,106,departure,2,0,1,working
107,107,departure,3,0,0,idle
108,108,departure,3,2,0,idle
109,109,arrival,0,8,1,idle
110,110,departure,1,4,0,working
