time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,4,6,1,working
2,2,departure,1,4,1,idle
3,3,departure,0,0,1,working
4,4,departure,2,1,1,working
5,5,arrival,4,1,0,working
6,6,arrival,1,7,1,idle
7,7,arrival,4,7,1,working
8,8,departure,3,8,0,working
9,9,departure,1,3,1,idle
10,10,arrival,4,9,1,idle
11,11,arrival,4,9,1,idle
12,12,arrival,3,0,1,idle
13,13,departure,2,9,0,idle
14,14,arrival,2,3,0,idle
15,15,arrival,4,0,0,working
16,16,departure,1,7,0,working
17,17,departure,1,1,1,working
18,18,arrival,0,7,0,working
19,19,departure,1,7,0,working
20,20,arrival,3,8,1,working
21,21,departure,3,7,0,idle
22,22,departure,3,2,1,idle
23,23,arrival,0,1,1,idle
24,24,arrival,3,9,1,working
25,25,departure,4,0,0,working
26,26,departure,3,6,0,idle
27,27,arrival,1,6,1,idle
28,28,arrival,2,0,1,idle
29,29,departure,3,0,1,working
30,30,arrival,2,8,0,working
31,31,arrival,4,8,1,idle
32,32,arrival,4,5,1,idle
33,33,departure,0,6,1,idle
34,34,departure,4,4,1,idle
35,35,arrival,2,2,1,idle
36,36,arrival,1,3,1,working
37,37,departure,0,9,0,idle
38,38,arrival,3,7,1,idle
39,39,departure,1,3,0,working
40,40,arrival,0,3,0,working
41,41,arrival,4,6,0,idle
42,42,departure,1,1,0,working
43,43,arrival,3,7,1,working
44,44,arrival,4,5,0,idle
45,45,departure,1,0,1,idle
46,46,arrival,3,0,0,idle
47,47,arrival,4,5,1,idle
48,48,arrival,2,4,1,working
49,49,departure,4,8,0,idle
50,50,departure,3,8,1,idle
51,51,arrival,2,9,0,working
52,52,arrival,1,9,0,idle
53,53,departure,4,0,1,working
54,54,arrival,1,9,1,idle
55,55,departure,3,0,0,idle
56,56,departure,3,8,1,working
57,57,arrival,4,1,1,working
58,58,departure,1,5,0,idle
59,59,departure,1,9,1,idle
60,60,arrival,4,4,0,idle
61,61,departure,1,9,1,working
62,62,arrival,2,1,0,idle
63,63,arrival,1,2,0,idle
64,64,departure,0,7,0,working
65,65,departure,1,1,1,idle
66,66,arrival,4,8,0,working
67,67,arrival,0,4,1,idle
68,68,departure,3,6,1,idle
69,69,arrival,2,8,1,idle
70,70,arrival,3,9,1,working
71,71,departure,2,7,1,working
72,72,departure,4,4,0,working
73,73,departure,0,9,1,working
74,74,departure,0,7,1,working
75,75,arrival,2,0,0,idle
76,76,arrival,0,7,0,idle
77,77,arrival,4,9,1,idle
78,78,departure,4,2,0,working
79,79,arrival,0,0,0,idle
80,80,arrival,3,9,0,idle
81,81,departure,3,7,1,idle
82,82,arrival,2,3,0,idle
83,83,arrival,4,3,0,idle
84,84,arrival,1,3,1,working
85,85,departure,4,2,0,idle
86,86,arrival,2,5,1,working
87,87,arrival,4,8,1,idle
88,88,arrival,3,4,1,working
89,89,departure,2,5,0,idle
90,90,arrival,2,4,1,idle
91,91,departure,0,8,1,idle
92,92,departure,1,0,0,working
93,93,departure,1,5,1,working
94,94,arrival,0,5,1,working
95,95,arrival,2,2,0,working
96,96,departure,1,2,1,working
97,97,departure,1,0,0,working
98,98,departure,4,3,1,working
99,99,arrival,2,2,0,idle
100,100,arrival,1,1,1,idle
101,101,departure,3,3,1,idle
102,102,arrival,0,5,1,idle
103,103,arrival,0,8,1,idle
104,104,arrival,4,3,1,idle
105,105,departure,1,0,0,working
106,106,departure,0,9,1,idle
107,107,arrival,4,8,1,idle
108,108,departure,2,7,0,idle
109,109,arrival,0,6,0,idle
110,110,arrival,3,9,1,idle
111,111,arrival,1,3,0,idle
112,112,arrival,1,3,1,working
113,113,departure,1,9,1,working
114,114,departure,2,3,0,idle
115,115,arrival,4,5,0,idle
116,116,departure,0,3,1,idle
117,117,departure,0,0,0,idle
118,118,departure,1,9,1,idle
119,119,departure,4,9,0,idle
120,120,departure,0,1,0,working
121,121,arrival,1,2,0,idle
122,122,departure,2,6,1,working
123,123,arrival,1,0,0,idle
124,124,arrival,4,8,0,working
125,125,arrival,2,4,0,working
126,126,arrival,3,0,0,working
127,127,departure,0,1,0,working
128,128,arrival,4,4,0,working
129,129,departure,3,4,1,idle
130,130,arrival,4,6,0,working
131,131,arrival,4,9,0,idle
132,132,departure,4,0,1,working
133,133,departure,4,2,1,idle
134,134,arrival,0,4,1,idle
135,135,departure,1,1,0,working
136,136,arrival,0,8,0,idle
137,137,departure,4,2,1,working
138,138,arrival,3,8,0,working
139,139,departure,1,4,0,working
140,140,arrival,4,9,0,idle
141,141,arrival,0,8,0,working
142,142,departure,3,2,1,working
143,143,arrival,4,8,0,working
144,144,departure,4,7,1,working
145,145,arrival,1,6,0,working
146,146,arrival,2,2,1,working
147,147,departure,2,8,1,working
148,148,departure,0,2,0,idle
149,149,departure,2,2,1,working
150,150,departure,1,9,0,working
151,151,departure,1,0,0,working
152,152,arrival,2,3,0,working
153,153,departure,2,2,0,working
154,154,departure,2,2,0,idle
155,155,departure,2,3,1,idle
156,156,arrival,0,5,0,working
157,157,departure,3,4,0,working
158,158,arrival,1,7,0,idle
159,159,arrival,2,9,0,working
160,160,departure,3,2,1,idle
161,161,arrival,4,4,1,working
162,162,departure,1,9,0,working
163,163,departure,2,9,0,working
164,164,departure,0,9,0,idle
165,165,departure,3,5,1,working
166,166,arrival,3,6,1,working
167,167,departure,0,9,1,idle
168,168,arrival,2,0,0,working
169,169,arrival,2,9,0,idle
170,170,arrival,0,0,1,working
171,171,departure,2,3,0,working
172,172,arrival,4,6,1,idle
173,173,departure,1,1,1,idle
174,174,arrival,2,9,0,idle
175,175,arrival,3,8,1,working
176,176,departure,0,1,1,working
177,177,arrival,1,2,1,idle
178,178,arrival,0,6,1,idle
179,179,departure,0,0,1,idle
180,180,departure,3,6,1,working
181,181,arrival,3,1,0,working
182,182,arrival,0,8,0,working
183,183,arrival,3,8,1,idle
184,184,arrival,3,6,1,idle
185,185,departure,4,8,1,idle
186,186,departure,4,8,1,idle
187,187,arrival,3,7,0,working
188,188,arrival,4,0,0,idle
189,189,departure,3,2,0,idle
190,190,departure,3,4,1,working
191,191,arrival,1,1,0,idle
192,192,arrival,1,3,0,working
193,193,arrival,1,1,0,idle
194,194,departure,0,3,1,idle
195,195,departure,2,6,0,working
196,196,arrival,3,9,0,working
197,197,arrival,4,0,1,idle
198,198,departure,1,0,1,working
199,199,arrival,2,3,1,idle
200,200,arrival,2,7,0,working
201,201,departure,3,5,1,working
202,202,departure,2,4,0,working
203,203,departure,1,9,0,idle
204,204,departure,1,4,1,working
205,205,arrival,1,4,1,idle
206,206,departure,1,4,1,idle
207,207,departure,2,1,1,idle
208,208,arrival,1,2,0,idle
209,209,departure,3,6,1,idle
210,210,departure,2,6,1,idle
211,211,arrival,1,7,1,working
212,212,arrival,1,4,1,working
213,213,departure,3,7,0,idle
214,214,arrival,4,2,0,idle
215,215,departure,0,2,0,idle
216,216,departure,0,1,1,idle
217,217,arrival,2,5,1,idle
218,218,arrival,4,3,1,working
219,219,arrival,3,2,1,working
220,220,departure,3,3,0,working
221,221,departure,1,6,1,working
222,222,arrival,4,8,0,working
223,223,departure,3,7,0,working
224,224,departure,3,3,0,working
225,225,arrival,2,7,0,idle
226,226,departure,1,3,1,idle
227,227,arrival,4,2,1,working
228,228,arrival,4,5,1,working
229,229,arrival,2,4,0,idle
230,230,arrival,4,7,0,idle
231,231,departure,4,1,1,idle
232,232,departure,0,9,0,idle
233,233,departure,1,5,0,working
234,234,arrival,3,6,1,working
235,235,arrival,2,8,0,idle
236,236,departure,2,6,0,working
237,237,departure,2,5,1,idle
238,238,arrival,2,6,1,idle
239,239,departure,4,9,0,working
240,240,departure,2,6,0,idle
241,241,departure,4,3,1,working
242,242,departure,3,6,1,working
243,243,arrival,3,7,0,idle
244,244,departure,0,5,0,working
245,245,arrival,4,5,0,idle
246,246,departure,1,3,0,working
247,247,departure,1,9,0,working
248,248,departure,3,5,0,idle
249,249,arrival,1,7,0,idle
250,250,departure,4,2,0,idle
251,251,departure,1,9,0,idle
252,252,departure,0,6,1,idle
253,253,arrival,4,7,1,working
254,254,arrival,3,9,1,working
255,255,arrival,1,2,0,idle
256,256,arrival,4,5,1,working
257,257,departure,4,0,0,idle
258,258,departure,2,6,0,working
259,259,arrival,1,2,1,idle
260,260,arrival,3,5,0,idle
261,261,departure,3,1,0,idle
262,262,arrival,2,0,0,idle
263,263,departure,0,2,0,idle
264,264,departure,2,2,0,idle
265,265,departure,3,4,0,idle
266,266,departure,3,6,0,idle
267,267,departure,2,1,0,idle
268,268,departure,1,4,1,working
269,269,departure,1,9,0,idle
270,270,arrival,2,4,1,idle
271,271,arrival,0,0,0,working
272,272,departure,3,5,1,working
273,273,departure,1,3,0,idle
274,274,departure,2,4,1,working
275,275,arrival,2,5,1,idle
276,276,departure,0,5,0,idle
277,277,arrival,2,7,1,idle
278,278,departure,1,0,0,working
279,279,departure,4,6,1,idle
280,280,arrival,4,6,1,working
281,281,departure,1,7,0,idle
282,282,arrival,0,2,0,idle
283,283,departure,2,9,0,idle
284,284,arrival,4,3,1,idle
285,285,arrival,4,5,1,idle
286,286,departure,0,2,1,idle
287,287,departure,4,2,1,idle
288,288,departure,4,4,0,idle
289,289,arrival,2,0,0,working
290,290,departure,1,1,0,idle
291,291,arrival,1,0,1,idle
292,292,arrival,3,3,0,working
293,293,departure,0,2,1,idle
294,294,arrival,4,8,1,working
295,295,departure,3,9,1,idle
296,296,departure,1,7,0,working
297,297,arrival,2,3,1,working
298,298,arrival,0,1,0,idle
299,299,departure,1,1,0,idle
300,300,departure,4,6,0,working
301,301,departure,1,9,0,idle
302,302,departure,3,8,0,working
303,303,departure,1,3,0,idle
304,304,departure,1,7,0,working
305,305,arrival,2,7,0,idle
306,306,departure,4,3,1,working
307,307,arrival,4,9,1,working
308,308,arrival,1,0,1,idle
309,309,departure,2,6,0,idle
310,310,departure,3,4,0,working
311,311,departure,2,7,1,working
312,312,arrival,2,2,1,idle
313,313,arrival,1,8,1,idle
314,314,departure,1,6,0,working
315,315,arrival,2,4,0,idle
316,316,departure,4,9,1,idle
317,317,departure,0,5,0,working
318,318,departure,3,6,1,idle
319,319,departure,0,1,1,idle
320,320,departure,0,0,1,idle
321,321,departure,4,1,1,working
322,322,arrival,4,5,0,working
323,323,arrival,3,7,1,idle
324,324,arrival,4,4,1,working
325,325,arrival,0,3,0,working
326,326,arrival,3,0,1,working
327,327,departure,0,6,0,working
328,328,departure,0,0,0,working
329,329,arrival,3,4,1,idle
330,330,departure,1,7,1,idle
331,331,arrival,0,3,0,working
332,332,departure,2,8,1,working
333,333,arrival,1,3,1,working
334,334,arrival,2,3,0,working
335,335,departure,2,2,0,working
336,336,arrival,2,5,1,working
337,337,departure,4,1,1,working
338,338,departure,0,1,0,working
339,339,departure,3,2,1,working
340,340,departure,3,5,0,working
341,341,departure,3,2,1,working
342,342,arrival,2,0,0,idle
343,343,arrival,0,0,1,working
344,344,arrival,4,2,0,idle
345,345,arrival,0,5,1,working
346,346,departure,4,4,0,working
347,347,arrival,1,2,0,working
348,348,arrival,4,8,0,idle
349,349,departure,4,1,1,idle
350,350,departure,4,5,1,working
351,351,departure,2,1,1,working
352,352,arrival,4,6,1,working
353,353,departure,4,6,1,idle
354,354,arrival,0,5,1,idle
355,355,arrival,1,7,0,working
356,356,departure,4,2,1,working
357,357,arrival,0,5,1,working
358,358,arrival,0,7,1,idle
359,359,departure,3,7,1,idle
360,360,departure,4,7,1,working
361,361,departure,4,8,1,working
362,362,departure,2,3,1,working
363,363,departure,2,1,0,idle
364,364,arrival,4,0,0,idle
365,365,departure,2,8,0,idle
366,366,departure,3,2,0,working
367,367,departure,1,1,1,idle
368,368,arrival,3,9,1,working
369,369,departure,3,0,1,working
370,370,departure,4,5,0,idle
371,371,arrival,3,5,1,idle
372,372,departure,2,8,1,working
373,373,arrival,1,1,0,idle
374,374,arrival,3,5,1,working
375,375,departure,2,7,1,idle
376,376,departure,4,2,0,working
377,377,departure,0,9,0,working
378,378,departure,2,5,1,working
379,379,departure,0,3,1,idle
380,380,arrival,3,4,0,working
381,381,departure,3,3,0,idle
382,382,departure,1,8,1,working
383,383,departure,4,3,0,idle
384,384,departure,4,9,1,working
385,385,departure,0,6,1,working
386,386,arrival,3,9,1,idle
387,387,arrival,1,9,0,working
388,388,departure,2,3,0,idle
389,389,departure,1,1,1,idle
390,390,arrival,1,7,1,idle
391,391,departure,2,6,1,working
392,392,arrival,0,1,0,idle
393,393,departure,4,8,0,working
394,394,departure,2,9,0,idle
395,395,departure,0,5,0,idle
396,396,departure,3,5,0,idle
397,397,arrival,3,8,0,idle
398,398,arrival,4,0,0,idle
399,399,arrival,2,8,0,idle
400,400,arrival,2,3,1,idle
401,401,arrival,4,7,1,working
402,402,departure,4,5,0,working
403,403,arrival,2,3,1,idle
404,404,arrival,2,5,0,working
405,405,departure,4,7,0,working
406,406,departure,1,1,0,idle
407,407,departure,0,4,0,idle
408,408,arrival,3,9,0,working
409,409,departure,4,3,0,working
410,410,departure,0,9,1,working
411,411,departure,1,2,1,idle
412,412,departure,3,6,0,idle
413,413,arrival,2,2,0,working
414,414,arrival,4,8,0,working
415,415,departure,3,8,1,idle
416,416,arrival,1,0,1,working
417,417,arrival,2,0,1,working
418,418,departure,0,2,1,working
419,419,departure,1,4,1,working
420,420,arrival,1,6,1,idle
421,421,arrival,1,5,0,working
422,422,arrival,0,6,1,working
423,423,departure,1,9,1,working
424,424,arrival,0,8,0,working
425,425,departure,1,6,0,idle
426,426,departure,0,3,1,idle
427,427,departure,3,5,1,working
428,428,departure,3,9,1,idle
429,429,departure,2,7,0,idle
