time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,4,4,0,working
2,2,departure,3,5,1,working
3,3,departure,0,3,0,idle
4,4,departure,3,2,0,working
5,5,arrival,4,9,1,working
6,6,arrival,3,0,0,working
7,7,arrival,4,1,1,working
8,8,departure,2,0,1,working
9,9,departure,2,3,0,working
10,10,departure,3,2,1,working
11,11,arrival,3,1,1,working
12,12,arrival,3,6,0,working
13,13,arrival,3,7,1,working
14,14,arrival,4,4,1,working
15,15,departure,0,7,0,working
16,16,departure,1,3,0,idle
17,17,departure,0,3,0,idle
18,18,arrival,1,8,0,idle
19,19,departure,3,3,0,idle
20,20,departure,3,9,0,working
21,21,departure,0,3,0,working
22,22,arrival,2,4,0,idle
23,23,departure,4,6,0,idle
24,24,departure,2,3,0,idle
25,25,departure,1,0,0,working
26,26,departure,0,3,0,idle
27,27,departure,4,3,0,idle
28,28,arrival,4,5,1,idle
29,29,arrival,4,6,0,working
30,30,departure,1,2,1,working
31,31,departure,1,9,1,idle
32,32,departure,3,2,1,working
33,33,departure,1,1,0,idle
34,34,departure,2,2,0,working
35,35,departure,1,2,0,working
36,36,arrival,4,9,1,working
37,37,arrival,0,0,0,working
38,38,arrival,1,9,1,working
39,39,departure,2,3,1,idle
40,40,arrival,4,3,0,working
41,41,arrival,4,2,1,idle
42,42,departure,3,3,1,idle
43,43,departure,4,7,0,working
44,44,arrival,2,7,1,idle
45,45,departure,2,3,1,working
46,46,arrival,3,4,1,working
47,47,departure,4,6,1,idle
48,48,arrival,1,0,1,idle
49,49,arrival,0,3,0,idle
50,50,departure,2,7,0,idle
51,51,arrival,3,9,1,idle
52,52,departure,1,3,0,working
53,53,departure,0,2,0,working
54,54,departure,1,9,1,idle
55,55,departure,2,8,1,working
56,56,departure,2,2,0,working
57,57,departure,1,4,1,working
58,58,arrival,4,6,1,working
59,59,departure,2,8,1,idle
60,60,departure,1,4,1,working
61,61,arrival,0,2,1,idle
62,62,departure,4,3,0,working
