time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,1,6,1,working
2,2,arrival,4,4,0,idle
3,3,departure,2,1,0,working
4,4,arrival,4,1,1,idle
5,5,arrival,1,9,1,idle
6,6,departure,4,2,1,working
7,7,arrival,4,2,0,working
8,8,arrival,0,3,0,working
9,9,departure,1,4,1,working
10,10,departure,0,1,0,idle
11,11,departure,3,3,1,working
12,12,arrival,0,3,0,idle
13,13,arrival,2,4,1,working
14,14,departure,3,2,1,idle
15,15,arrival,2,6,0,working
16,16,departure,1,4,1,idle
17,17,departure,0,6,0,working
18,18,departure,1,2,0,idle
19,19,arrival,2,1,0,idle
20,20,arrival,4,9,0,working
21,21,arrival,3,6,1,idle
22,22,arrival,1,7,1,idle
23,23,departure,1,4,0,working
24,24,departure,0,6,0,working
25,25,arrival,4,3,0,idle
26,26,arrival,4,7,0,working
27,27,departure,4,2,0,working
28,28,arrival,2,5,0,working
29,29,departure,3,4,1,working
30,30,departure,0,8,1,idle
31,31,arrival,3,4,1,working
32,32,departure,2,6,0,idle
33,33,arrival,2,5,1,idle
34,34,departure,2,8,1,idle
35,35,departure,2,2,1,working
36,36,arrival,3,7,1,working
37,37,departure,3,4,1,idle
38,38,arrival,1,7,1,working
39,39,departure,1,6,1,idle
40,40,departure,1,0,1,idle
41,41,departure,0,1,1,working
42,42,departure,1,3,0,idle
43,43,arrival,3,2,0,working
44,44,arrival,0,2,1,idle
45,45,departure,3,9,1,working
46,46,arrival,3,7,0,working
47,47,departure,2,3,1,idle
48,48,arrival,1,9,1,idle
49,49,arrival,3,4,1,working
50,50,arrival,4,8,0,idle
51,51,arrival,4,9,0,idle
52,52,arrival,0,3,0,idle
53,53,departure,4,3,0,idle
54,54,arrival,1,5,1,idle
55,55,departure,2,9,0,working
56,56,arrival,1,0,1,idle
57,57,arrival,0,5,1,working
58,58,arrival,2,5,1,idle
59,59,arrival,1,2,0,idle
60,60,departure,4,7,1,idle
61,61,arrival,2,8,1,idle
62,62,arrival,1,8,0,working
63,63,departure,3,3,0,working
64,64,departure,3,2,0,working
65,65,departure,0,8,0,idle
66,66,departure,2,0,1,working
67,67,arrival,3,5,0,working
68,68,departure,0,7,0,working
69,69,arrival,3,4,0,working
70,70,arrival,4,4,1,working
71,71,departure,1,6,0,working
72,72,arrival,1,1,0,working
73,73,departure,0,7,1,idle
74,74,arrival,3,8,0,idle
75,75,arrival,0,1,1,working
76,76,departure,3,2,0,idle
77,77,departure,3,5,0,working
78,78,departure,0,1,1,idle
79,79,departure,4,8,1,idle
80,80,arrival,2,1,1,working
81,81,arrival,0,8,0,working
82,82,departure,1,1,1,idle
83,83,arrival,0,5,0,idle
84,84,arrival,1,3,0,idle
85,85,departure,1,8,1,idle
86,86,arrival,1,1,0,working
87,87,departure,4,0,1,working
88,88,arrival,0,4,0,working
89,89,arrival,1,4,1,working
90,90,arrival,0,9,1,idle
91,91,arrival,4,8,0,idle
92,92,arrival,4,9,0,working
93,93,arrival,3,2,1,working
94,94,departure,2,9,1,working
95,95,arrival,4,2,1,idle
96,96,departure,2,1,0,working
97,97,arrival,2,4,1,idle
98,98,departure,0,2,1,working
99,99,arrival,2,2,0,idle
100,100,arrival,1,2,0,idle
101,101,departure,4,1,0,working
102,102,arrival,0,3,0,working
103,103,arrival,2,6,0,idle
104,104,arrival,3,5,0,idle
105,105,arrival,4,4,0,idle
106,106,departure,0,2,1,idle
107,107,departure,0,4,1,working
108,108,departure,3,2,1,working
109,109,departure,1,8,0,working
110,110,departure,2,6,1,idle
111,111,departure,4,8,1,idle
112,112,arrival,0,1,1,idle
113,113,departure,4,7,1,idle
114,114,arrival,3,3,1,working
115,115,departure,4,9,0,idle
116,116,arrival,3,1,1,idle
117,117,arrival,1,7,0,working
118,118,arrival,0,2,1,idle
119,119,arrival,1,6,1,working
120,120,departure,0,8,0,idle
121,121,arrival,4,6,1,working
122,122,departure,3,5,1,working
123,123,arrival,4,8,1,working
124,124,arrival,0,6,0,idle
125,125,arrival,3,6,0,idle
126,126,departure,2,8,0,idle
127,127,arrival,3,4,0,working
128,128,arrival,3,1,0,working
129,129,departure,0,1,1,working
130,130,arrival,1,0,1,working
131,131,arrival,4,8,1,working
132,132,departure,4,8,1,idle
133,133,arrival,3,5,0,working
134,134,arrival,1,1,1,idle
135,135,departure,3,4,0,idle
136,136,arrival,0,2,1,idle
137,137,departure,0,5,1,idle
138,138,departure,3,2,0,working
139,139,arrival,0,6,1,working
140,140,arrival,3,6,0,working
141,141,departure,2,6,1,idle
142,142,departure,2,6,1,idle
143,143,arrival,2,6,1,idle
144,144,departure,2,1,1,working
145,145,departure,1,5,1,idle
146,146,departure,0,4,1,idle
147,147,arrival,1,6,0,idle
148,148,departure,4,4,1,idle
149,149,arrival,4,7,0,working
150,150,departure,3,7,1,idle
151,151,departure,2,4,0,idle
152,152,arrival,2,7,1,idle
153,153,arrival,2,7,1,working
154,154,arrival,1,1,1,idle
155,155,departure,1,3,1,working
156,156,arrival,2,6,0,idle
157,157,arrival,2,8,1,idle
158,158,departure,3,3,1,idle
159,159,arrival,1,9,0,working
160,160,departure,2,3,1,working
161,161,departure,4,0,1,idle
162,162,departure,1,5,1,working
163,163,arrival,1,3,1,idle
164,164,departure,3,8,0,working
165,165,arrival,3,8,0,idle
166,166,arrival,1,4,1,idle
167,167,arrival,4,5,1,working
168,168,departure,4,3,0,working
169,169,departure,3,2,0,idle
170,170,departure,4,2,0,working
171,171,departure,0,8,1,working
172,172,departure,0,8,1,idle
173,173,departure,0,4,0,working
174,174,departure,2,8,0,working
175,175,departure,2,5,1,idle
176,176,departure,3,2,1,working
177,177,departure,0,0,0,idle
178,178,arrival,1,4,0,working
179,179,departure,0,6,1,idle
180,180,departure,2,9,1,idle
181,181,departure,0,9,0,idle
182,182,departure,1,6,1,idle
183,183,departure,1,8,1,working
184,184,departure,4,5,0,working
185,185,arrival,4,1,0,idle
186,186,arrival,3,2,0,idle
187,187,arrival,1,0,1,working
188,188,departure,4,8,0,idle
189,189,departure,1,9,0,working
190,190,departure,0,6,1,idle
191,191,arrival,1,7,0,idle
192,192,departure,4,3,1,working
193,193,departure,3,8,0,working
194,194,arrival,4,6,1,idle
195,195,arrival,2,9,0,idle
196,196,arrival,1,1,1,idle
197,197,arrival,1,8,1,idle
198,198,arrival,2,3,1,idle
199,199,departure,3,5,1,idle
200,200,arrival,2,6,0,idle
201,201,departure,4,0,0,working
202,202,departure,1,5,1,idle
203,203,departure,0,6,1,idle
204,204,departure,4,1,1,idle
205,205,arrival,1,4,1,working
206,206,departure,2,1,0,working
207,207,departure,3,3,0,idle
208,208,departure,1,6,1,idle
209,209,arrival,4,7,0,idle
210,210,arrival,0,1,0,idle
211,211,arrival,4,3,1,working
212,212,arrival,1,8,0,idle
213,213,departure,1,9,1,working
214,214,departure,1,0,1,idle
