time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,4,4,0,working
2,2,departure,2,0,1,working
3,3,departure,4,3,0,idle
4,4,arrival,1,9,0,idle
5,5,arrival,4,8,1,working
6,6,departure,3,9,1,idle
7,7,arrival,4,1,1,working
8,8,departure,3,9,0,working
9,9,arrival,0,4,1,idle
10,10,departure,3,3,1,idle
11,11,arrival,1,1,0,idle
12,12,departure,1,9,1,idle
13,13,departure,0,9,0,working
14,14,departure,2,9,0,idle
15,15,departure,0,5,0,working
16,16,departure,2,2,1,idle
17,17,departure,4,5,0,working
18,18,departure,3,3,1,working
19,19,arrival,4,0,1,idle
20,20,arrival,2,5,0,working
21,21,arrival,4,5,0,idle
22,22,arrival,4,3,1,idle
23,23,departure,2,7,0,working
24,24,departure,0,2,0,idle
25,25,departure,1,8,1,idle
26,26,arrival,0,1,1,idle
27,27,arrival,1,3,0,idle
28,28,arrival,3,7,0,working
29,29,departure,4,5,0,working
30,30,departure,4,2,1,working
31,31,departure,3,2,0,idle
32,32,arrival,4,5,1,working
33,33,arrival,1,7,1,working
34,34,departure,3,6,0,idle
35,35,arrival,2,5,1,idle
36,36,arrival,2,6,1,working
37,37,departure,1,8,1,working
38,38,departure,3,9,1,working
39,39,departure,4,8,0,idle
40,40,arrival,0,4,1,working
41,41,arrival,2,3,0,working
42,42,arrival,2,1,1,working
43,43,arrival,3,9,1,idle
44,44,departure,1,9,1,working
45,45,departure,2,1,0,idle
46,46,departure,4,7,0,idle
47,47,departure,3,7,1,working
48,48,arrival,0,3,0,idle
49,49,arrival,2,9,1,idle
50,50,arrival,2,7,1,idle
51,51,arrival,3,9,0,working
52,52,arrival,0,2,1,idle
53,53,arrival,4,8,1,idle
54,54,arrival,0,1,1,idle
55,55,arrival,4,6,1,idle
56,56,departure,4,8,1,idle
57,57,departure,3,0,1,idle
58,58,departure,3,0,1,idle
59,59,departure,3,9,0,idle
60,60,departure,0,2,0,idle
61,61,arrival,0,9,0,working
62,62,arrival,2,5,0,working
63,63,arrival,4,6,1,working
64,64,departure,2,9,1,idle
65,65,arrival,4,1,0,working
66,66,departure,0,3,1,working
67,67,departure,2,0,1,working
68,68,departure,1,3,0,working
69,69,arrival,1,2,1,working
70,70,departure,4,3,1,idle
71,71,departure,2,8,1,working
72,72,arrival,4,3,1,working
73,73,arrival,0,5,1,idle
74,74,arrival,3,0,1,working
75,75,departure,2,5,1,idle
76,76,departure,2,1,0,working
77,77,departure,1,1,1,working
78,78,departure,3,2,1,working
79,79,arrival,4,5,1,idle
80,80,arrival,0,5,0,idle
81,81,arrival,4,0,0,idle
82,82,arrival,0,8,0,working
83,83,departure,0,9,0,working
84,84,arrival,2,5,1,working
85,85,departure,0,1,0,working
86,86,arrival,0,9,1,working
87,87,arrival,0,8,0,working
