time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,3,6,0,idle
2,2,departure,1,1,1,working
3,3,arrival,3,6,1,working
4,4,departure,1,2,1,working
5,5,arrival,3,9,1,idle
6,6,departure,3,3,0,idle
7,7,departure,2,7,0,idle
8,8,arrival,2,5,0,working
9,9,departure,3,0,0,idle
10,10,departure,4,9,1,idle
11,11,arrival,3,1,1,working
12,12,departure,0,2,0,working
13,13,departure,4,5,0,idle
14,14,arrival,2,3,1,working
15,15,arrival,2,2,0,working
16,16,departure,2,2,0,idle
17,17,arrival,4,3,1,working
18,18,arrival,2,7,1,idle
19,19,arrival,2,3,1,working
20,20,arrival,3,9,0,working
21,21,arrival,1,5,1,working
22,22,departure,0,2,0,working
23,23,arrival,0,8,0,idle
24,24,arrival,1,6,0,idle
25,25,departure,4,3,0,working
26,26,departure,0,5,0,working
27,27,arrival,1,3,1,working
28,28,arrival,3,7,0,working
29,29,departure,4,2,1,idle
30,30,arrival,0,4,1,idle
31,31,arrival,1,8,1,working
32,32,departure,3,0,0,working
33,33,arrival,1,4,1,idle
34,34,arrival,0,0,1,working
35,35,arrival,4,2,0,working
36,36,departure,2,8,0,working
37,37,departure,4,4,1,working
38,38,arrival,4,4,0,working
39,39,departure,1,2,1,idle
40,40,departure,0,5,0,idle
41,41,departure,4,1,0,idle
42,42,departure,2,8,1,idle
43,43,departure,2,0,1,idle
44,44,arrival,0,3,1,idle
45,45,departure,3,2,1,working
46,46,arrival,1,6,1,idle
47,47,arrival,4,1,0,working
48,48,arrival,0,3,0,idle
49,49,arrival,0,9,0,working
50,50,departure,2,2,0,idle
51,51,arrival,4,5,0,idle
52,52,departure,1,5,1,working
53,53,departure,0,0,1,idle
54,54,departure,3,3,0,working
55,55,arrival,4,2,0,idle
56,56,departure,0,4,0,idle
57,57,arrival,1,7,1,idle
58,58,departure,0,0,1,working
59,59,departure,1,1,1,working
60,60,arrival,4,3,0,working
61,61,departure,4,2,0,idle
62,62,arrival,2,6,1,idle
63,63,arrival,4,5,1,idle
64,64,departure,1,9,1,working
65,65,arrival,3,1,1,idle
66,66,arrival,1,3,1,idle
67,67,arrival,4,1,0,idle
68,68,departure,0,9,0,working
69,69,departure,0,9,0,idle
70,70,arrival,2,6,1,working
71,71,arrival,1,6,1,working
72,72,arrival,1,7,0,idle
73,73,departure,4,3,0,idle
74,74,arrival,1,5,1,working
75,75,departure,1,4,1,idle
76,76,departure,3,3,1,working
77,77,arrival,2,4,0,idle
78,78,departure,1,4,1,idle
79,79,departure,4,6,0,idle
80,80,arrival,2,5,1,idle
81,81,departure,0,8,0,working
82,82,arrival,0,2,1,idle
83,83,arrival,2,7,1,working
84,84,arrival,4,7,0,idle
85,85,arrival,2,6,1,idle
86,86,arrival,1,7,1,working
87,87,departure,3,4,0,working
88,88,arrival,0,2,0,working
89,89,departure,1,3,0,working
90,90,arrival,4,3,1,idle
91,91,arrival,4,3,0,idle
92,92,arrival,3,5,1,idle
93,93,arrival,2,3,1,working
94,94,arrival,3,3,1,working
95,95,arrival,0,6,1,idle
96,96,arrival,3,2,0,idle
97,97,departure,2,8,1,idle
98,98,departure,3,5,1,working
99,99,arrival,0,2,0,idle
100,100,departure,1,8,1,working
101,101,departure,4,9,0,working
102,102,arrival,3,8,1,working
103,103,arrival,1,0,1,idle
104,104,departure,4,7,1,idle
105,105,arrival,2,4,1,working
106,106,arrival,4,2,0,working
107,107,departure,1,3,1,working
108,108,arrival,0,5,0,working
109,109,arrival,4,2,1,working
110,110,arrival,2,8,0,idle
111,111,arrival,4,5,1,working
112,112,arrival,3,9,1,working
113,113,arrival,0,2,0,working
114,114,departure,3,3,1,working
115,115,departure,4,2,1,working
116,116,departure,4,3,0,idle
117,117,arrival,1,6,1,working
118,118,arrival,4,7,0,working
119,119,arrival,3,0,0,idle
120,120,departure,0,2,1,idle
121,121,departure,1,7,1,working
122,122,departure,1,2,1,idle
123,123,departure,3,6,1,working
124,124,arrival,3,3,0,idle
125,125,departure,2,0,0,working
126,126,arrival,4,9,0,idle
127,127,departure,0,2,0,idle
128,128,departure,3,1,0,working
129,129,departure,2,1,1,working
130,130,arrival,4,6,1,working
131,131,arrival,1,7,0,idle
132,132,departure,4,1,0,idle
133,133,departure,3,0,1,working
134,134,departure,1,6,0,idle
135,135,arrival,1,2,0,idle
136,136,arrival,3,0,0,idle
137,137,arrival,3,5,1,working
138,138,arrival,2,9,0,working
139,139,arrival,4,7,0,idle
140,140,departure,0,7,0,working
141,141,departure,3,4,0,working
142,142,departure,1,6,1,idle
143,143,departure,4,5,0,idle
144,144,arrival,2,7,1,working
145,145,departure,3,9,1,working
146,146,departure,3,1,1,idle
147,147,arrival,2,7,1,working
148,148,arrival,3,3,0,idle
149,149,arrival,0,0,0,idle
150,150,departure,3,4,0,working
151,151,arrival,1,7,0,idle
152,152,departure,3,3,1,idle
153,153,departure,2,5,1,working
154,154,arrival,4,6,0,working
155,155,departure,1,1,0,idle
156,156,arrival,0,3,1,working
157,157,arrival,0,3,0,idle
158,158,arrival,2,3,0,idle
159,159,arrival,0,1,0,working
160,160,departure,4,9,0,working
