time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,1,3,1,idle
2,2,arrival,1,9,0,idle
3,3,arrival,1,4,0,working
4,4,departure,0,4,0,idle
5,5,arrival,1,5,1,idle
6,6,arrival,3,5,1,working
7,7,departure,1,4,0,idle
8,8,arrival,3,1,1,idle
9,9,departure,2,0,0,working
10,10,departure,0,3,0,working
11,11,arrival,2,6,1,idle
12,12,arrival,2,7,0,working
13,13,departure,2,5,1,working
14,14,arrival,3,6,1,working
15,15,arrival,0,8,1,idle
16,16,departure,2,1,0,idle
17,17,arrival,1,8,0,idle
18,18,departure,3,1,0,working
19,19,departure,0,2,1,working
20,20,departure,2,5,0,working
21,21,departure,3,8,1,working
22,22,arrival,1,7,1,idle
23,23,arrival,4,8,0,working
24,24,arrival,4,7,0,idle
25,25,arrival,0,5,0,idle
26,26,departure,3,8,1,idle
27,27,arrival,1,5,0,idle
28,28,arrival,1,9,0,working
29,29,arrival,3,7,1,idle
30,30,departure,3,4,1,idle
31,31,arrival,2,2,1,working
32,32,arrival,3,4,0,idle
33,33,arrival,3,9,0,idle
34,34,arrival,0,5,0,working
35,35,arrival,3,9,1,idle
36,36,arrival,4,4,0,working
37,37,arrival,2,4,0,working
38,38,arrival,0,0,0,working
39,39,departure,3,4,0,working
40,40,arrival,0,5,1,idle
41,41,departure,3,4,1,working
42,42,departure,1,6,1,working
43,43,departure,1,3,0,idle
44,44,departure,2,3,0,working
45,45,arrival,3,3,0,working
46,46,departure,4,9,0,working
47,47,departure,3,2,0,working
48,48,arrival,1,0,1,idle
49,49,arrival,2,3,1,idle
50,50,departure,0,8,0,working
51,51,departure,2,6,1,working
52,52,arrival,1,7,1,working
53,53,departure,2,4,0,working
54,54,departure,0,7,1,working
55,55,arrival,4,6,0,idle
56,56,departure,2,7,1,idle
57,57,departure,1,1,1,working
58,58,departure,4,6,0,idle
59,59,arrival,1,6,0,idle
60,60,arrival,3,4,0,working
61,61,arrival,1,1,1,idle
62,62,departure,3,2,0,working
63,63,arrival,3,7,1,working
64,64,arrival,0,5,1,working
65,65,arrival,0,5,0,working
66,66,arrival,1,5,0,working
67,67,departure,0,5,1,idle
68,68,departure,2,5,0,working
69,69,arrival,3,7,1,idle
70,70,arrival,2,0,1,idle
71,71,arrival,1,9,1,idle
72,72,arrival,1,2,0,working
73,73,arrival,1,2,1,working
74,74,arrival,0,1,0,idle
75,75,arrival,2,3,0,idle
76,76,departure,0,8,1,idle
77,77,departure,1,1,1,idle
78,78,arrival,0,9,0,idle
79,79,arrival,0,0,1,working
80,80,departure,1,3,1,idle
81,81,arrival,3,0,1,working
82,82,arrival,2,9,0,idle
83,83,arrival,4,1,1,idle
84,84,departure,4,1,1,idle
85,85,arrival,0,6,0,working
86,86,arrival,3,9,1,idle
87,87,departure,1,4,1,working
88,88,arrival,3,1,0,idle
89,89,departure,2,3,1,idle
90,90,departure,1,5,0,working
91,91,arrival,0,4,0,working
92,92,departure,1,3,1,working
93,93,departure,1,4,1,idle
94,94,departure,2,5,0,working
95,95,departure,3,7,0,working
96,96,arrival,2,2,0,idle
97,97,departure,2,3,0,working
98,98,arrival,4,4,0,working
99,99,arrival,3,3,1,idle
100,100,arrival,3,0,0,working
101,101,arrival,4,7,1,working
102,102,arrival,2,1,1,working
103,103,departure,3,5,0,working
104,104,arrival,3,6,0,idle
105,105,arrival,1,3,0,working
106,106,departure,0,1,1,working
107,107,arrival,2,9,1,idle
108,108,departure,1,8,1,working
109,109,departure,3,7,1,idle
110,110,arrival,4,4,1,idle
111,111,arrival,2,9,0,idle
112,112,departure,3,2,1,idle
113,113,departure,4,8,1,idle
114,114,arrival,4,4,0,working
115,115,departure,1,7,1,working
116,116,arrival,1,1,1,idle
117,117,arrival,3,9,1,idle
118,118,arrival,1,9,1,working
119,119,arrival,0,8,1,idle
120,120,arrival,3,7,1,working
121,121,arrival,1,4,1,idle
122,122,arrival,2,2,0,working
123,123,arrival,1,5,0,idle
124,124,departure,2,5,0,idle
125,125,departure,0,5,1,working
126,126,departure,3,3,0,idle
127,127,departure,2,3,0,idle
128,128,arrival,1,8,0,idle
129,129,arrival,3,2,0,working
130,130,arrival,3,3,1,idle
131,131,departure,0,5,0,idle
132,132,arrival,2,8,1,idle
133,133,departure,0,8,0,working
134,134,arrival,3,1,0,idle
135,135,arrival,0,5,1,idle
136,136,departure,4,4,1,working
137,137,arrival,0,6,1,idle
138,138,departure,0,8,1,working
139,139,departure,3,0,0,working
140,140,arrival,1,6,0,idle
141,141,arrival,0,9,0,idle
142,142,arrival,4,2,0,idle
143,143,departure,2,1,1,idle
144,144,arrival,2,9,0,working
145,145,arrival,1,8,0,idle
146,146,departure,4,7,1,working
147,147,departure,2,8,1,working
148,148,departure,4,3,0,idle
149,149,departure,3,4,0,idle
150,150,departure,4,7,1,working
151,151,arrival,1,6,0,working
152,152,arrival,3,0,0,working
153,153,arrival,1,5,0,working
154,154,arrival,4,4,0,working
155,155,departure,0,0,0,working
156,156,departure,4,2,0,idle
157,157,arrival,1,6,1,working
158,158,departure,4,3,1,working
159,159,arrival,1,7,0,idle
160,160,arrival,4,8,1,idle
161,161,arrival,4,0,0,working
162,162,departure,2,7,1,idle
163,163,arrival,3,9,1,idle
164,164,departure,3,9,0,working
165,165,arrival,1,2,1,working
166,166,departure,1,0,1,idle
167,167,arrival,3,7,1,idle
168,168,departure,0,8,1,idle
169,169,arrival,1,1,0,idle
170,170,departure,0,2,1,idle
171,171,arrival,3,3,1,idle
172,172,departure,4,4,1,working
173,173,departure,1,1,1,idle
174,174,arrival,3,7,1,idle
175,175,departure,3,3,0,idle
176,176,arrival,3,2,1,idle
177,177,departure,4,5,1,idle
178,178,arrival,4,2,1,working
179,179,arrival,4,7,1,working
180,180,arrival,4,4,0,idle
181,181,arrival,1,3,0,working
182,182,departure,2,2,1,working
183,183,departure,1,0,0,idle
184,184,arrival,2,3,1,working
185,185,arrival,3,2,0,idle
186,186,departure,2,7,0,working
187,187,departure,4,2,0,working
188,188,departure,0,1,1,working
189,189,arrival,0,7,1,working
190,190,departure,4,6,1,idle
191,191,arrival,1,4,1,working
192,192,arrival,1,6,0,idle
193,193,arrival,3,3,0,idle
194,194,departure,2,7,1,idle
195,195,departure,3,8,1,working
196,196,arrival,0,3,1,idle
197,197,arrival,2,7,1,idle
198,198,arrival,0,3,0,idle
199,199,departure,3,7,1,idle
200,200,arrival,3,1,1,working
201,201,departure,2,8,0,idle
202,202,arrival,2,5,0,working
203,203,arrival,0,7,1,idle
204,204,arrival,1,9,0,working
205,205,departure,4,4,1,working
206,206,arrival,4,6,1,working
207,207,departure,3,5,1,idle
208,208,arrival,4,0,0,idle
209,209,arrival,4,6,1,idle
210,210,departure,4,3,1,idle
211,211,departure,4,7,0,idle
212,212,departure,0,3,0,idle
213,213,departure,4,8,1,idle
214,214,departure,0,8,0,working
215,215,departure,4,1,1,working
216,216,arrival,3,2,1,working
217,217,arrival,4,4,0,idle
218,218,departure,3,0,1,idle
219,219,departure,4,2,1,working
220,220,departure,1,3,1,working
221,221,arrival,3,2,1,working
222,222,arrival,1,5,0,idle
223,223,arrival,3,9,0,working
224,224,departure,0,2,1,working
225,225,departure,0,8,0,idle
226,226,departure,0,0,0,working
227,227,arrival,0,2,1,idle
228,228,arrival,2,6,1,idle
229,229,departure,4,0,1,working
230,230,arrival,2,1,0,idle
231,231,departure,3,4,1,working
232,232,departure,1,6,1,idle
233,233,departure,3,2,1,idle
234,234,arrival,1,8,0,idle
235,235,arrival,4,7,1,idle
