time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,4,2,0,working
2,2,departure,4,9,1,working
3,3,arrival,3,3,0,idle
4,4,departure,0,1,1,working
5,5,arrival,3,9,0,working
6,6,arrival,4,6,0,idle
7,7,arrival,4,2,1,working
8,8,arrival,0,3,1,idle
9,9,departure,0,0,0,idle
10,10,departure,0,7,0,working
11,11,arrival,3,1,1,working
12,12,arrival,2,7,1,working
13,13,departure,3,6,1,working
14,14,arrival,3,5,0,idle
15,15,arrival,1,7,0,idle
16,16,arrival,0,8,1,idle
17,17,arrival,3,2,0,idle
18,18,arrival,4,0,1,idle
19,19,departure,3,3,1,working
20,20,arrival,0,9,0,idle
21,21,arrival,3,0,1,working
22,22,departure,0,5,1,working
23,23,departure,4,6,1,idle
24,24,arrival,4,8,0,idle
25,25,arrival,1,9,1,working
26,26,departure,0,1,1,working
27,27,arrival,3,8,0,idle
28,28,departure,3,1,0,idle
29,29,arrival,2,8,0,working
30,30,departure,4,2,1,working
31,31,arrival,3,3,0,working
32,32,departure,4,7,0,idle
33,33,arrival,0,0,1,idle
34,34,departure,3,3,0,idle
35,35,departure,0,3,1,idle
36,36,arrival,2,8,0,working
37,37,arrival,0,5,1,working
38,38,arrival,1,1,0,idle
39,39,arrival,1,9,0,idle
40,40,arrival,4,2,1,idle
41,41,departure,2,6,1,idle
42,42,departure,3,1,0,idle
43,43,departure,1,7,0,working
44,44,arrival,1,6,1,idle
45,45,departure,1,2,1,working
46,46,departure,1,8,1,working
47,47,departure,4,1,1,working
48,48,arrival,4,1,1,idle
49,49,departure,4,5,0,working
50,50,arrival,2,8,1,idle
51,51,departure,0,8,1,idle
52,52,departure,3,1,0,idle
53,53,departure,1,8,0,working
54,54,arrival,0,1,1,working
55,55,arrival,2,0,0,idle
56,56,arrival,4,0,1,working
57,57,departure,1,3,1,idle
58,58,arrival,1,4,0,working
59,59,departure,0,2,1,working
60,60,departure,0,7,0,idle
61,61,arrival,1,2,1,working
62,62,arrival,4,2,1,idle
63,63,arrival,3,8,1,idle
64,64,departure,2,1,1,idle
65,65,arrival,4,8,0,idle
66,66,departure,1,2,1,working
67,67,departure,0,8,1,working
68,68,departure,1,6,1,idle
69,69,arrival,2,4,0,idle
70,70,departure,4,4,0,idle
71,71,departure,0,2,1,working
72,72,departure,3,7,1,working
73,73,arrival,1,1,1,idle
