time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,0,5,1,idle
2,2,departure,4,6,1,idle
3,3,arrival,3,9,1,working
4,4,departure,4,2,0,working
5,5,departure,0,0,0,idle
6,6,arrival,1,5,1,idle
7,7,departure,4,2,0,idle
8,8,arrival,4,9,1,idle
9,9,departure,2,2,1,working
10,10,arrival,2,5,0,idle
11,11,departure,0,0,0,working
12,12,departure,2,4,0,working
13,13,arrival,4,4,0,idle
14,14,arrival,3,3,1,idle
15,15,departure,0,0,0,working
16,16,departure,2,1,0,working
17,17,arrival,2,6,1,idle
18,18,arrival,0,9,1,working
19,19,arrival,1,4,1,working
20,20,departure,1,7,0,working
21,21,departure,4,2,1,idle
22,22,arrival,1,9,1,working
23,23,arrival,1,4,0,working
24,24,departure,4,2,0,working
25,25,arrival,4,0,0,idle
26,26,departure,2,9,1,working
27,27,arrival,3,3,0,working
28,28,departure,1,2,0,working
29,29,departure,1,4,0,idle
30,30,departure,0,5,1,idle
31,31,departure,3,4,1,idle
32,32,departure,3,0,1,working
33,33,departure,2,0,1,idle
34,34,departure,0,6,0,working
35,35,departure,3,4,0,working
36,36,arrival,2,4,1,idle
37,37,departure,3,9,0,working
38,38,departure,3,1,1,idle
39,39,arrival,3,0,0,working
40,40,arrival,4,9,0,idle
41,41,arrival,1,8,1,working
42,42,departure,2,0,0,working
43,43,arrival,4,2,1,idle
44,44,arrival,1,5,1,idle
45,45,arrival,0,7,1,working
46,46,departure,2,7,1,working
47,47,departure,1,8,0,idle
48,48,arrival,3,4,0,working
49,49,arrival,1,1,1,working
50,50,departure,4,8,1,working
51,51,arrival,3,4,0,working
52,52,arrival,3,2,0,working
53,53,arrival,4,0,1,working
54,54,arrival,3,7,0,working
55,55,arrival,4,0,1,idle
56,56,departure,1,9,0,idle
57,57,arrival,2,5,0,idle
58,58,departure,0,8,1,working
59,59,departure,0,5,0,working
60,60,arrival,3,9,1,working
61,61,arrival,4,0,0,working
62,62,arrival,0,9,0,idle
63,63,departure,3,5,0,working
64,64,arrival,1,8,1,idle
65,65,departure,0,4,1,working
66,66,departure,4,0,1,working
67,67,departure,0,4,1,working
68,68,arrival,2,1,0,idle
69,69,arrival,2,0,1,working
70,70,arrival,4,0,1,working
71,71,arrival,3,6,0,working
72,72,departure,3,5,1,working
73,73,arrival,1,4,1,working
74,74,arrival,3,7,1,idle
75,75,departure,0,4,1,working
76,76,departure,2,8,1,idle
77,77,departure,4,2,1,working
78,78,arrival,2,3,0,working
79,79,departure,1,9,0,idle
80,80,arrival,2,4,1,idle
81,81,arrival,0,0,0,working
82,82,arrival,1,2,1,idle
83,83,departure,1,8,1,working
84,84,arrival,0,5,1,idle
85,85,departure,3,2,0,working
86,86,arrival,1,9,1,working
87,87,departure,1,5,0,idle
88,88,arrival,1,9,1,idle
89,89,arrival,0,7,0,idle
90,90,departure,0,1,1,working
91,91,departure,3,1,1,working
92,92,arrival,1,5,0,working
93,93,departure,4,6,1,working
94,94,departure,3,8,1,idle
95,95,departure,2,8,0,working
96,96,arrival,2,4,1,working
97,97,departure,0,3,0,working
98,98,arrival,0,2,0,working
99,99,arrival,2,6,1,working
100,100,departure,1,1,0,working
101,101,arrival,0,1,1,working
102,102,arrival,1,4,1,idle
103,103,arrival,3,3,0,idle
104,104,departure,4,2,0,idle
105,105,arrival,4,3,0,working
106,106,arrival,3,9,0,working
107,107,departure,2,7,0,working
108,108,arrival,4,5,1,idle
109,109,departure,0,8,1,idle
110,110,arrival,1,1,1,working
111,111,arrival,1,4,0,idle
112,112,arrival,4,9,1,working
113,113,arrival,3,4,0,working
114,114,arrival,1,8,1,idle
115,115,departure,1,8,1,idle
116,116,departure,2,3,0,idle
117,117,arrival,2,1,0,working
118,118,departure,1,5,1,idle
119,119,arrival,1,0,1,working
120,120,departure,1,3,1,working
121,121,arrival,1,4,0,working
122,122,arrival,0,9,0,working
123,123,arrival,1,2,1,working
124,124,departure,3,0,0,idle
125,125,arrival,4,3,0,idle
126,126,departure,3,7,0,idle
127,127,departure,3,0,1,working
128,128,departure,1,0,0,working
129,129,arrival,1,2,0,idle
130,130,arrival,1,4,0,working
131,131,arrival,1,1,1,idle
132,132,departure,4,4,1,working
133,133,arrival,1,1,1,idle
134,134,departure,2,8,0,idle
135,135,departure,1,7,1,idle
136,136,departure,4,1,1,idle
137,137,arrival,1,0,0,idle
138,138,departure,2,8,0,idle
139,139,departure,3,3,1,working
140,140,departure,2,0,0,idle
141,141,arrival,4,3,0,working
142,142,departure,4,8,1,idle
143,143,departure,1,6,0,working
144,144,arrival,1,2,0,working
145,145,arrival,2,4,0,working
146,146,departure,0,6,0,working
147,147,departure,3,7,1,working
148,148,arrival,4,7,0,idle
149,149,arrival,0,9,0,idle
150,150,arrival,2,8,0,working
151,151,departure,0,7,1,working
152,152,departure,4,9,0,idle
153,153,departure,1,7,0,working
154,154,arrival,2,8,0,working
155,155,arrival,1,3,0,working
156,156,departure,4,7,1,idle
157,157,departure,3,7,1,idle
158,158,departure,1,1,1,idle
159,159,departure,0,1,1,working
160,160,departure,4,7,1,idle
161,161,arrival,4,7,1,working
162,162,departure,3,2,1,idle
163,163,arrival,4,0,0,working
164,164,arrival,1,3,0,working
165,165,arrival,0,8,1,working
166,166,arrival,3,7,1,idle
167,167,arrival,3,1,1,working
168,168,departure,3,6,0,working
169,169,arrival,0,0,0,idle
170,170,departure,2,8,1,idle
171,171,arrival,2,4,1,working
172,172,departure,2,7,1,working
173,173,departure,1,9,1,working
174,174,arrival,2,8,1,working
175,175,departure,0,1,1,working
176,176,departure,4,2,1,working
177,177,arrival,2,7,1,idle
178,178,departure,3,1,0,idle
179,179,arrival,0,8,0,idle
180,180,departure,3,8,1,working
181,181,departure,0,7,0,working
182,182,departure,1,2,1,idle
183,183,arrival,0,2,0,working
184,184,arrival,4,9,1,working
185,185,arrival,3,7,0,working
186,186,arrival,4,8,0,idle
187,187,arrival,2,4,0,working
188,188,arrival,3,2,1,idle
189,189,arrival,4,0,1,working
190,190,arrival,0,5,1,idle
191,191,arrival,2,1,1,working
192,192,arrival,0,2,0,working
193,193,arrival,2,8,1,working
194,194,departure,0,1,0,idle
195,195,departure,0,3,0,working
196,196,departure,2,0,1,working
197,197,departure,4,7,1,working
198,198,arrival,4,5,1,idle
199,199,arrival,3,2,0,idle
200,200,departure,3,8,1,working
201,201,departure,0,2,1,working
202,202,departure,2,5,1,working
203,203,arrival,4,3,0,idle
204,204,arrival,0,6,0,working
205,205,arrival,1,2,1,idle
206,206,departure,4,2,0,idle
207,207,arrival,0,5,1,idle
208,208,departure,2,8,0,idle
209,209,departure,3,6,0,working
210,210,departure,0,8,1,idle
211,211,arrival,3,6,1,working
212,212,departure,2,2,0,idle
213,213,arrival,2,9,1,idle
214,214,arrival,4,2,0,idle
215,215,arrival,3,6,0,idle
216,216,departure,0,0,1,working
217,217,departure,0,6,0,idle
218,218,departure,3,8,1,idle
219,219,departure,4,2,0,idle
220,220,departure,0,1,1,working
221,221,arrival,2,4,0,idle
222,222,departure,1,2,1,idle
223,223,departure,0,7,1,idle
224,224,arrival,2,3,0,idle
225,225,arrival,1,8,1,idle
226,226,departure,2,2,1,idle
227,227,arrival,2,6,1,working
228,228,departure,0,6,1,idle
229,229,arrival,3,2,0,idle
230,230,arrival,1,8,1,working
231,231,arrival,3,8,0,idle
232,232,departure,1,9,1,idle
233,233,arrival,3,7,0,working
234,234,arrival,0,5,1,working
235,235,departure,4,0,1,working
236,236,arrival,1,4,0,working
237,237,arrival,1,5,0,working
238,238,departure,0,5,1,working
239,239,departure,0,0,1,working
240,240,arrival,3,4,1,working
241,241,arrival,1,0,0,working
242,242,arrival,3,1,0,idle
243,243,departure,1,9,0,working
244,244,arrival,4,8,1,idle
245,245,departure,0,5,0,idle
246,246,departure,1,4,1,working
247,247,departure,1,9,1,idle
248,248,departure,4,3,0,idle
249,249,arrival,1,4,1,idle
250,250,departure,1,6,0,idle
251,251,arrival,3,4,0,idle
252,252,departure,2,7,1,idle
253,253,departure,0,7,0,idle
254,254,departure,1,5,0,working
255,255,arrival,3,0,0,idle
256,256,arrival,0,1,0,working
257,257,departure,2,9,0,idle
258,258,departure,0,5,1,idle
259,259,departure,0,0,1,working
260,260,arrival,0,8,0,working
261,261,arrival,4,4,1,idle
262,262,arrival,1,4,1,working
263,263,arrival,0,2,0,working
264,264,departure,0,8,0,idle
265,265,arrival,3,5,0,working
266,266,arrival,3,6,0,idle
267,267,arrival,2,8,0,working
268,268,departure,2,8,0,working
269,269,arrival,0,7,0,idle
270,270,departure,1,7,0,working
271,271,arrival,1,0,0,idle
272,272,arrival,0,7,1,idle
273,273,departure,1,7,0,working
274,274,departure,2,0,1,working
275,275,arrival,2,2,1,working
276,276,arrival,3,0,0,working
277,277,departure,1,1,0,working
278,278,arrival,3,4,1,working
279,279,arrival,3,5,0,idle
280,280,arrival,0,5,1,idle
281,281,arrival,1,2,0,idle
282,282,arrival,2,2,1,working
283,283,departure,1,9,1,idle
284,284,departure,2,2,0,working
285,285,departure,3,3,1,working
286,286,departure,0,4,1,idle
287,287,arrival,3,0,1,idle
288,288,departure,3,1,0,idle
289,289,departure,2,0,1,idle
290,290,arrival,2,1,0,working
291,291,arrival,4,3,0,working
292,292,arrival,0,4,0,working
293,293,arrival,0,8,1,working
294,294,departure,4,1,1,working
295,295,arrival,1,2,0,idle
296,296,departure,3,0,1,working
297,297,arrival,0,4,1,idle
298,298,departure,1,8,0,working
299,299,departure,2,9,0,working
300,300,arrival,2,6,0,working
301,301,arrival,0,8,1,working
302,302,arrival,2,7,1,working
303,303,departure,2,7,0,working
304,304,arrival,4,6,1,idle
305,305,arrival,0,9,0,working
306,306,arrival,2,9,1,working
307,307,arrival,2,5,1,idle
308,308,arrival,1,8,0,working
309,309,arrival,2,1,0,idle
310,310,departure,4,3,0,idle
311,311,departure,2,3,1,idle
312,312,departure,4,1,0,working
313,313,departure,0,9,0,idle
314,314,departure,3,6,0,idle
315,315,arrival,2,5,1,working
316,316,departure,2,8,1,idle
317,317,departure,4,8,1,working
318,318,arrival,4,5,1,idle
319,319,arrival,0,6,0,working
320,320,departure,2,9,1,idle
321,321,arrival,3,4,0,idle
322,322,departure,4,7,1,idle
323,323,departure,3,0,1,working
324,324,arrival,1,8,0,working
325,325,arrival,1,6,0,idle
326,326,departure,2,8,0,working
327,327,arrival,4,9,0,idle
328,328,arrival,1,5,1,working
329,329,arrival,1,2,1,working
330,330,departure,4,7,1,idle
331,331,departure,4,4,0,working
332,332,arrival,4,3,0,idle
333,333,departure,3,4,1,working
334,334,departure,0,2,0,working
335,335,arrival,1,1,1,idle
336,336,arrival,2,3,0,idle
337,337,arrival,1,4,1,working
338,338,arrival,0,1,1,working
339,339,departure,1,3,0,working
340,340,departure,1,8,1,working
341,341,arrival,1,1,0,working
342,342,arrival,4,3,1,working
343,343,arrival,2,3,0,working
344,344,departure,1,7,1,working
345,345,arrival,3,9,1,working
346,346,departure,3,3,1,working
347,347,arrival,4,5,1,working
348,348,arrival,4,9,1,working
349,349,departure,0,9,0,working
350,350,departure,4,8,0,working
351,351,departure,1,0,0,working
352,352,arrival,0,0,1,idle
353,353,departure,2,1,0,working
354,354,arrival,0,1,1,working
355,355,departure,2,6,0,idle
356,356,arrival,2,4,0,working
357,357,departure,1,6,1,idle
358,358,departure,2,5,0,idle
359,359,departure,0,1,0,idle
360,360,departure,2,2,1,working
361,361,departure,3,3,1,idle
362,362,arrival,0,6,1,working
363,363,departure,1,8,1,working
364,364,departure,0,4,1,idle
365,365,departure,0,9,1,idle
366,366,departure,1,9,0,idle
367,367,departure,2,0,0,idle
368,368,arrival,3,4,1,working
369,369,arrival,4,2,1,idle
370,370,arrival,2,6,0,idle
371,371,arrival,0,7,0,working
