time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,0,1,1,working
2,2,arrival,0,9,0,idle
3,3,arrival,4,5,1,idle
4,4,departure,2,6,0,idle
5,5,arrival,2,8,0,idle
6,6,arrival,0,2,0,idle
7,7,departure,0,4,1,idle
8,8,departure,0,0,0,working
9,9,arrival,0,3,1,working
10,10,departure,3,9,1,working
11,11,departure,1,2,0,idle
12,12,arrival,3,7,0,working
13,13,departure,4,9,0,idle
14,14,departure,2,1,0,working
15,15,arrival,0,3,0,working
16,16,departure,0,5,1,working
17,17,departure,1,9,0,idle
18,18,arrival,0,5,1,working
19,19,departure,0,2,1,idle
20,20,arrival,4,3,1,working
21,21,departure,2,4,1,working
22,22,departure,1,0,0,working
23,23,departure,3,4,0,working
24,24,arrival,2,8,0,working
25,25,arrival,4,5,1,working
26,26,departure,4,5,1,idle
27,27,arrival,3,4,0,working
28,28,departure,0,2,1,working
29,29,departure,0,2,1,working
30,30,arrival,1,9,0,idle
31,31,arrival,1,4,1,working
32,32,departure,3,5,1,idle
33,33,departure,0,5,0,idle
34,34,departure,1,7,1,working
35,35,departure,1,7,0,working
36,36,departure,4,3,1,idle
37,37,departure,0,4,1,working
38,38,arrival,2,8,0,working
39,39,departure,1,7,1,working
40,40,departure,3,7,0,idle
41,41,arrival,4,3,0,working
42,42,departure,4,4,0,working
43,43,departure,4,2,1,working
44,44,arrival,0,3,0,idle
45,45,departure,2,8,1,working
46,46,departure,1,0,1,idle
47,47,arrival,4,7,0,working
48,48,arrival,1,6,0,working
49,49,arrival,1,5,0,working
50,50,departure,0,7,1,idle
51,51,arrival,2,1,1,idle
52,52,arrival,1,1,0,idle
53,53,arrival,1,4,1,idle
54,54,departure,4,2,0,idle
55,55,departure,3,8,0,idle
56,56,arrival,3,6,1,working
57,57,arrival,4,5,0,working
58,58,departure,2,5,1,working
59,59,arrival,3,6,1,working
60,60,arrival,1,5,0,idle
61,61,arrival,3,1,1,working
62,62,departure,4,3,1,idle
63,63,arrival,2,7,1,working
64,64,arrival,3,5,1,idle
65,65,arrival,3,8,0,working
66,66,departure,4,3,1,working
67,67,arrival,3,7,0,working
68,68,arrival,2,5,1,working
69,69,arrival,1,4,0,idle
70,70,arrival,4,0,1,idle
71,71,arrival,2,8,0,working
72,72,arrival,2,1,0,idle
73,73,departure,0,8,0,working
74,74,arrival,2,2,0,idle
75,75,departure,4,1,0,working
76,76,arrival,0,1,0,idle
77,77,arrival,1,1,1,idle
78,78,arrival,2,6,1,working
79,79,arrival,0,4,1,idle
80,80,departure,0,6,0,working
81,81,departure,3,9,1,working
82,82,departure,0,0,0,idle
83,83,arrival,2,7,0,idle
84,84,departure,4,3,0,working
85,85,arrival,2,0,1,idle
86,86,departure,1,4,1,idle
87,87,arrival,0,3,1,working
88,88,departure,1,7,0,idle
89,89,departure,4,7,0,idle
90,90,arrival,4,3,1,idle
91,91,departure,4,3,0,working
92,92,departure,1,2,1,working
93,93,departure,3,8,1,idle
94,94,arrival,4,8,1,working
95,95,arrival,1,5,0,working
96,96,arrival,3,8,1,idle
97,97,departure,3,8,1,working
98,98,arrival,2,9,0,idle
99,99,departure,3,6,0,idle
100,100,arrival,1,3,0,idle
101,101,arrival,1,6,0,idle
102,102,arrival,3,4,0,working
103,103,arrival,0,7,1,working
104,104,departure,1,6,0,idle
105,105,departure,4,0,1,working
106,106,departure,1,4,0,working
107,107,arrival,4,4,0,idle
