time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,3,0,0,working
2,2,departure,0,5,1,idle
3,3,departure,3,5,0,idle
4,4,arrival,1,2,1,working
5,5,arrival,0,2,1,idle
6,6,departure,2,6,1,working
7,7,arrival,0,4,0,working
8,8,arrival,2,6,1,idle
9,9,departure,3,8,1,idle
10,10,arrival,2,7,1,working
11,11,departure,4,2,1,working
12,12,arrival,0,7,0,working
13,13,departure,0,2,0,idle
14,14,arrival,1,9,1,working
15,15,departure,3,3,0,idle
16,16,arrival,1,1,0,working
17,17,arrival,3,0,0,idle
18,18,departure,1,6,0,working
19,19,arrival,2,9,1,idle
20,20,departure,3,6,0,working
21,21,arrival,4,4,0,working
22,22,departure,4,8,0,working
23,23,departure,1,2,1,idle
24,24,departure,4,1,1,idle
25,25,arrival,2,8,0,working
26,26,departure,4,3,1,idle
27,27,departure,0,6,1,working
28,28,departure,3,2,0,working
29,29,arrival,3,9,1,idle
30,30,departure,3,7,1,working
31,31,arrival,1,3,0,idle
32,32,departure,3,9,1,working
33,33,arrival,0,9,1,idle
34,34,arrival,3,2,0,idle
35,35,departure,4,9,0,working
36,36,arrival,0,9,0,idle
37,37,arrival,2,3,0,working
38,38,departure,4,9,0,idle
39,39,departure,1,7,0,working
40,40,arrival,3,9,0,idle
41,41,arrival,2,1,1,idle
42,42,departure,0,8,0,idle
43,43,arrival,0,9,1,idle
44,44,arrival,0,6,0,working
45,45,arrival,1,7,0,working
46,46,arrival,3,2,1,working
47,47,departure,1,4,1,idle
48,48,arrival,2,0,1,working
49,49,arrival,0,9,0,working
50,50,departure,0,5,1,idle
51,51,departure,3,5,0,working
52,52,departure,4,5,0,working
53,53,departure,3,7,0,idle
54,54,arrival,1,7,1,idle
55,55,arrival,1,3,0,idle
56,56,departure,4,3,0,idle
57,57,arrival,1,5,0,working
58,58,departure,4,6,1,working
59,59,arrival,3,9,1,working
60,60,departure,2,0,0,working
61,61,departure,1,3,1,working
62,62,arrival,1,0,0,working
63,63,departure,3,4,0,working
64,64,arrival,3,5,0,working
65,65,departure,1,3,1,idle
66,66,departure,3,6,1,working
67,67,departure,0,5,1,working
68,68,departure,3,5,1,idle
69,69,arrival,0,8,0,idle
70,70,arrival,4,7,0,working
71,71,arrival,4,7,1,working
72,72,departure,3,2,1,working
73,73,departure,3,0,1,working
74,74,departure,3,9,0,working
75,75,departure,3,6,0,idle
76,76,departure,1,8,0,working
77,77,departure,0,2,0,working
78,78,departure,3,5,0,idle
79,79,departure,4,7,1,idle
80,80,arrival,2,3,0,idle
81,81,departure,3,4,1,idle
82,82,arrival,3,0,0,idle
83,83,arrival,0,3,1,working
84,84,arrival,2,9,0,working
85,85,arrival,1,4,0,idle
86,86,departure,1,2,0,idle
87,87,arrival,1,4,1,idle
88,88,departure,2,6,1,idle
89,89,arrival,4,0,0,idle
90,90,arrival,4,3,0,working
91,91,departure,4,3,0,working
92,92,arrival,4,2,1,idle
93,93,departure,2,4,0,working
94,94,arrival,2,3,0,idle
95,95,arrival,1,1,0,idle
96,96,departure,0,8,1,idle
97,97,arrival,3,3,0,idle
98,98,departure,3,4,0,idle
99,99,arrival,4,3,0,idle
100,100,departure,1,1,0,idle
101,101,departure,4,8,1,working
102,102,arrival,0,6,1,idle
103,103,departure,3,9,1,idle
104,104,departure,0,0,1,idle
105,105,departure,1,5,1,idle
106,106,arrival,0,7,1,idle
107,107,arrival,2,5,1,idle
108,108,arrival,0,9,1,idle
109,109,departure,3,5,1,idle
110,110,arrival,3,0,1,working
111,111,arrival,4,4,1,working
112,112,departure,2,9,0,working
113,113,arrival,2,5,1,idle
114,114,departure,3,3,1,idle
115,115,departure,2,2,0,working
116,116,departure,3,8,0,idle
117,117,departure,2,6,1,idle
118,118,arrival,4,7,0,working
119,119,arrival,0,8,1,idle
120,120,departure,0,9,1,idle
121,121,departure,1,6,1,idle
122,122,departure,3,7,1,working
123,123,arrival,4,7,0,working
124,124,departure,2,0,1,idle
125,125,arrival,1,3,0,working
126,126,arrival,0,3,0,idle
127,127,arrival,2,7,0,idle
128,128,departure,2,4,0,idle
129,129,departure,3,7,1,idle
130,130,departure,2,4,0,idle
131,131,departure,2,3,1,idle
132,132,arrival,0,4,1,idle
133,133,arrival,3,7,0,idle
134,134,arrival,0,3,1,working
135,135,departure,4,5,1,working
136,136,arrival,3,8,1,idle
137,137,arrival,2,2,1,working
138,138,departure,0,7,1,working
139,139,arrival,0,3,1,idle
140,140,departure,0,8,1,working
141,141,arrival,0,3,1,idle
142,142,departure,2,6,1,idle
143,143,arrival,0,7,1,working
144,144,departure,3,4,0,idle
145,145,arrival,4,8,0,idle
146,146,arrival,1,2,0,working
147,147,arrival,3,7,1,idle
148,148,departure,3,3,0,idle
149,149,arrival,1,4,1,working
150,150,departure,1,4,0,idle
151,151,arrival,1,2,0,idle
152,152,departure,1,5,1,idle
153,153,departure,2,0,0,idle
154,154,arrival,0,8,1,working
155,155,departure,2,6,0,idle
156,156,departure,0,9,0,working
157,157,arrival,2,2,1,working
158,158,arrival,1,6,0,working
159,159,arrival,0,7,0,working
160,160,departure,0,2,1,working
161,161,arrival,4,5,0,working
162,162,arrival,0,6,0,working
163,163,arrival,2,0,1,working
164,164,arrival,4,5,0,working
165,165,departure,4,8,0,working
166,166,departure,2,9,0,idle
167,167,departure,1,9,1,idle
