time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,0,1,1,idle
2,2,departure,0,1,1,working
3,3,arrival,0,9,1,working
4,4,arrival,4,6,0,idle
5,5,arrival,3,0,1,working
6,6,departure,4,7,1,working
7,7,arrival,3,2,0,working
8,8,arrival,4,5,0,working
9,9,arrival,4,8,1,working
10,10,departure,2,5,1,working
11,11,arrival,4,8,1,working
12,12,arrival,1,6,1,idle
13,13,arrival,2,8,0,working
14,14,arrival,4,1,0,working
15,15,departure,0,7,0,working
16,16,arrival,1,7,1,working
17,17,departure,1,1,1,working
18,18,departure,1,3,1,working
19,19,departure,2,6,1,working
20,20,arrival,4,3,0,working
21,21,departure,4,3,0,idle
22,22,arrival,0,5,1,working
23,23,departure,0,9,0,working
24,24,departure,1,5,1,working
25,25,departure,0,9,1,working
26,26,departure,2,2,0,idle
27,27,departure,4,8,1,idle
28,28,departure,1,9,1,idle
29,29,departure,0,1,0,idle
30,30,departure,2,5,1,idle
31,31,arrival,2,6,1,idle
32,32,arrival,0,8,0,idle
33,33,departure,4,2,1,idle
34,34,departure,0,9,0,idle
35,35,departure,1,2,1,idle
36,36,arrival,0,6,0,idle
37,37,departure,2,3,0,idle
38,38,arrival,0,7,0,idle
39,39,arrival,4,6,1,idle
40,40,arrival,3,4,0,idle
41,41,arrival,0,6,0,idle
42,42,arrival,4,2,0,working
43,43,departure,4,1,0,idle
44,44,departure,2,5,0,working
45,45,departure,4,1,1,idle
46,46,departure,4,2,1,idle
47,47,departure,4,5,1,working
48,48,arrival,4,4,1,idle
49,49,departure,1,7,1,working
50,50,departure,1,8,1,working
51,51,arrival,2,2,1,working
52,52,departure,0,9,0,idle
53,53,arrival,4,2,1,idle
54,54,departure,0,2,0,idle
55,55,arrival,0,5,0,working
56,56,departure,2,0,1,working
57,57,departure,4,6,0,idle
58,58,arrival,4,0,0,idle
59,59,arrival,3,4,0,idle
60,60,arrival,0,9,0,idle
61,61,arrival,0,7,1,idle
62,62,arrival,1,3,1,working
63,63,arrival,3,4,1,working
64,64,arrival,1,3,1,working
65,65,arrival,1,3,1,idle
66,66,departure,1,7,1,working
67,67,departure,2,1,1,working
68,68,arrival,2,0,1,working
69,69,departure,1,2,1,working
70,70,departure,3,8,1,working
71,71,departure,0,3,0,idle
72,72,departure,3,9,1,working
73,73,arrival,4,4,0,idle
74,74,departure,2,1,0,idle
75,75,arrival,0,3,0,idle
76,76,departure,0,1,0,idle
77,77,departure,4,1,1,idle
78,78,departure,4,3,0,working
79,79,arrival,1,5,1,working
80,80,departure,2,6,1,idle
