time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,0,0,0,idle
2,2,departure,1,0,0,working
3,3,arrival,2,8,1,working
4,4,departure,3,5,0,working
5,5,arrival,1,5,1,idle
6,6,arrival,3,8,1,idle
7,7,arrival,1,7,0,working
8,8,arrival,3,8,0,idle
9,9,departure,0,5,1,idle
10,10,departure,1,9,0,idle
11,11,departure,3,0,1,idle
12,12,departure,0,7,1,idle
13,13,arrival,0,1,1,working
14,14,departure,2,4,1,idle
15,15,arrival,0,0,1,working
16,16,departure,0,6,0,working
17,17,departure,3,5,1,idle
18,18,arrival,0,2,1,working
19,19,departure,0,4,1,working
20,20,arrival,3,3,1,idle
21,21,departure,3,4,0,working
22,22,arrival,3,5,1,idle
23,23,arrival,3,0,1,working
24,24,departure,0,7,0,working
25,25,arrival,3,2,1,idle
26,26,departure,3,6,1,idle
27,27,arrival,3,4,0,idle
28,28,departure,4,3,0,idle
29,29,arrival,1,2,0,idle
30,30,departure,0,1,1,working
31,31,departure,1,0,1,idle
32,32,departure,4,2,1,working
33,33,departure,1,5,1,idle
34,34,arrival,2,8,0,working
35,35,arrival,2,2,0,working
36,36,departure,0,1,1,working
37,37,arrival,4,1,1,idle
38,38,departure,4,5,1,working
39,39,arrival,2,9,0,working
40,40,departure,3,5,1,idle
41,41,arrival,1,4,1,idle
42,42,arrival,0,9,0,idle
43,43,departure,4,4,1,idle
44,44,departure,2,5,1,working
45,45,arrival,2,5,1,working
46,46,arrival,2,2,0,idle
47,47,arrival,1,8,1,working
48,48,arrival,4,3,0,working
49,49,arrival,4,8,0,working
50,50,departure,2,6,1,idle
51,51,departure,4,2,1,working
52,52,arrival,1,6,1,working
53,53,arrival,2,7,0,idle
54,54,arrival,0,3,1,working
55,55,arrival,2,9,1,idle
56,56,departure,0,5,0,idle
57,57,arrival,0,5,1,idle
58,58,arrival,1,9,0,idle
59,59,departure,3,2,0,idle
60,60,arrival,4,5,1,working
61,61,arrival,3,3,0,working
62,62,arrival,0,4,1,idle
63,63,arrival,4,8,1,working
64,64,departure,4,8,0,working
65,65,arrival,1,5,0,working
66,66,departure,3,5,1,idle
67,67,departure,0,8,0,working
68,68,departure,1,7,0,idle
69,69,departure,3,6,1,idle
70,70,departure,0,0,0,working
71,71,arrival,0,4,0,working
72,72,departure,2,0,1,idle
73,73,departure,4,1,1,working
74,74,departure,3,9,1,working
75,75,departure,1,6,1,working
76,76,arrival,4,3,0,idle
77,77,departure,0,7,0,idle
78,78,arrival,4,1,0,working
79,79,departure,0,2,0,working
80,80,arrival,0,7,1,idle
81,81,arrival,1,2,1,working
82,82,departure,2,7,0,working
83,83,departure,0,3,0,idle
84,84,arrival,0,2,1,working
85,85,departure,4,0,0,working
86,86,departure,1,9,1,idle
87,87,arrival,2,3,1,working
88,88,arrival,2,5,1,working
89,89,departure,1,0,0,working
90,90,arrival,0,1,0,idle
91,91,departure,4,2,1,working
92,92,arrival,3,6,1,working
93,93,arrival,4,0,1,idle
94,94,arrival,1,4,1,idle
95,95,departure,4,5,0,idle
96,96,departure,1,3,0,idle
97,97,departure,0,2,0,idle
98,98,arrival,4,6,0,working
99,99,arrival,3,8,1,idle
100,100,departure,1,7,1,working
101,101,arrival,1,6,0,working
102,102,arrival,0,8,0,working
103,103,departure,2,1,1,idle
104,104,arrival,1,2,1,working
105,105,departure,3,4,0,idle
106,106,arrival,2,4,1,idle
107,107,departure,0,4,0,working
108,108,departure,1,3,1,working
109,109,arrival,3,6,0,working
110,110,departure,4,5,1,working
111,111,departure,4,0,1,idle
112,112,arrival,2,6,1,working
113,113,arrival,4,7,1,idle
114,114,arrival,0,3,0,idle
115,115,arrival,0,7,0,idle
116,116,arrival,4,1,0,working
117,117,arrival,0,6,1,idle
118,118,departure,0,5,1,idle
119,119,arrival,1,7,1,idle
120,120,arrival,2,3,1,idle
121,121,departure,1,9,0,working
122,122,arrival,1,9,0,working
123,123,departure,3,8,1,working
124,124,departure,0,4,0,idle
125,125,arrival,3,6,0,working
126,126,arrival,3,3,1,idle
127,127,arrival,4,6,0,idle
128,128,arrival,2,9,0,idle
129,129,departure,4,7,1,idle
130,130,departure,3,2,0,working
131,131,departure,3,9,0,idle
132,132,arrival,2,6,1,working
133,133,arrival,3,5,0,idle
134,134,departure,3,9,0,idle
135,135,departure,4,3,1,working
136,136,arrival,0,1,1,working
137,137,arrival,1,1,1,idle
138,138,arrival,2,5,0,idle
139,139,departure,3,7,1,working
140,140,departure,3,2,0,working
141,141,arrival,2,1,0,working
142,142,arrival,3,7,1,working
143,143,departure,3,1,0,working
144,144,departure,2,2,1,idle
145,145,departure,2,2,1,idle
146,146,departure,3,3,1,idle
147,147,arrival,3,9,1,idle
148,148,departure,3,3,0,working
149,149,arrival,0,0,1,idle
150,150,departure,0,0,0,working
151,151,departure,1,9,0,idle
152,152,departure,0,1,1,working
153,153,departure,2,4,1,working
154,154,departure,1,1,0,working
155,155,arrival,1,7,0,working
156,156,arrival,1,0,1,working
157,157,arrival,2,7,0,idle
158,158,arrival,3,4,0,working
159,159,arrival,2,6,0,idle
160,160,arrival,1,0,1,idle
161,161,departure,4,8,0,idle
162,162,arrival,0,2,0,working
163,163,arrival,4,3,0,idle
164,164,arrival,4,9,0,idle
165,165,departure,0,8,1,idle
166,166,departure,2,6,0,working
167,167,arrival,0,4,1,working
168,168,arrival,3,9,0,working
169,169,departure,4,7,0,idle
170,170,arrival,2,9,1,working
171,171,departure,3,7,1,idle
172,172,arrival,3,6,1,working
173,173,arrival,2,0,1,working
174,174,departure,4,5,0,idle
175,175,departure,4,4,0,working
176,176,arrival,2,2,1,idle
177,177,departure,2,7,1,working
178,178,departure,0,4,1,working
179,179,arrival,2,3,1,working
180,180,departure,3,9,0,working
181,181,arrival,0,7,0,working
182,182,arrival,3,2,1,working
183,183,departure,1,5,1,idle
184,184,departure,2,4,1,working
185,185,departure,3,8,1,working
186,186,arrival,4,1,0,idle
187,187,departure,1,0,1,idle
188,188,arrival,0,5,0,idle
189,189,departure,4,5,1,idle
190,190,arrival,4,8,1,idle
191,191,arrival,2,4,0,working
192,192,arrival,4,0,1,working
193,193,arrival,0,1,0,idle
194,194,arrival,4,5,0,idle
195,195,arrival,3,1,0,working
196,196,departure,3,3,0,working
197,197,arrival,3,6,1,working
198,198,departure,1,6,1,idle
199,199,arrival,3,0,0,working
200,200,arrival,3,8,0,working
201,201,arrival,1,6,1,working
202,202,departure,1,6,0,idle
203,203,departure,3,1,0,idle
204,204,arrival,1,5,1,working
205,205,arrival,3,1,0,idle
206,206,departure,3,0,1,working
207,207,departure,0,7,1,working
208,208,arrival,0,6,1,working
209,209,arrival,3,9,1,idle
210,210,departure,3,0,1,working
211,211,departure,3,1,0,idle
212,212,departure,0,2,0,idle
213,213,departure,4,4,1,working
214,214,departure,2,6,1,idle
215,215,departure,1,8,1,working
216,216,arrival,3,8,1,idle
217,217,arrival,0,9,1,idle
218,218,departure,1,8,1,working
219,219,arrival,1,4,1,idle
220,220,arrival,1,8,0,working
221,221,departure,2,0,1,idle
222,222,arrival,0,2,1,working
223,223,arrival,2,5,1,idle
224,224,arrival,1,4,1,idle
225,225,departure,1,2,0,working
226,226,departure,0,1,0,working
227,227,arrival,3,2,0,working
228,228,departure,0,3,0,idle
229,229,departure,3,6,0,idle
230,230,arrival,0,7,0,working
231,231,departure,0,4,1,working
232,232,arrival,1,1,1,idle
233,233,departure,4,3,0,working
234,234,arrival,0,4,0,idle
235,235,departure,3,7,1,idle
236,236,departure,4,4,0,idle
237,237,arrival,4,5,0,idle
238,238,departure,1,9,1,working
239,239,departure,1,3,1,idle
240,240,arrival,1,6,0,idle
241,241,departure,3,6,1,working
242,242,departure,4,1,1,idle
243,243,departure,1,4,1,working
244,244,departure,0,8,0,working
245,245,departure,0,5,1,idle
246,246,arrival,2,6,0,working
247,247,departure,4,3,0,idle
248,248,departure,0,8,1,idle
249,249,arrival,1,5,0,idle
250,250,departure,1,3,0,idle
251,251,arrival,3,0,1,working
252,252,departure,3,7,1,working
253,253,arrival,3,0,1,working
254,254,departure,3,4,1,idle
255,255,arrival,4,5,1,idle
256,256,departure,3,6,0,working
257,257,arrival,4,2,1,working
258,258,arrival,1,5,1,working
259,259,departure,4,1,1,working
260,260,arrival,4,9,0,working
261,261,departure,1,3,0,working
262,262,departure,1,8,0,idle
263,263,arrival,2,0,1,idle
264,264,departure,2,0,1,working
265,265,arrival,2,3,1,idle
266,266,arrival,1,7,0,working
267,267,departure,0,3,0,working
268,268,departure,1,3,1,working
269,269,departure,0,2,0,idle
270,270,departure,3,8,0,idle
271,271,arrival,3,4,0,idle
272,272,arrival,0,4,1,working
273,273,departure,4,6,1,working
274,274,departure,4,3,1,working
275,275,departure,4,1,0,idle
276,276,arrival,1,3,0,working
277,277,arrival,2,6,0,working
278,278,arrival,4,1,0,working
