time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,4,8,1,working
2,2,departure,4,1,1,working
3,3,arrival,1,5,1,idle
4,4,arrival,4,6,0,idle
5,5,departure,2,7,1,working
6,6,departure,1,2,0,working
7,7,arrival,2,2,1,idle
8,8,departure,4,9,1,idle
9,9,departure,4,0,1,working
10,10,arrival,0,8,0,idle
11,11,departure,2,3,1,working
12,12,departure,2,0,1,working
13,13,arrival,1,2,1,idle
14,14,departure,1,8,1,working
15,15,arrival,4,5,1,working
16,16,arrival,4,6,0,working
17,17,departure,0,1,1,idle
18,18,arrival,2,3,0,working
19,19,arrival,4,0,1,working
20,20,arrival,2,5,1,idle
21,21,departure,4,7,1,idle
22,22,arrival,1,8,1,working
23,23,arrival,0,6,1,idle
24,24,departure,4,1,1,working
25,25,arrival,2,2,1,working
26,26,arrival,1,9,0,working
27,27,arrival,1,5,1,idle
28,28,departure,4,7,0,idle
29,29,departure,2,2,1,working
30,30,arrival,3,7,1,working
31,31,arrival,1,0,0,working
32,32,arrival,4,7,0,working
33,33,departure,2,7,0,idle
34,34,arrival,3,5,1,working
35,35,arrival,2,1,1,idle
36,36,arrival,0,1,0,working
37,37,departure,3,9,0,idle
38,38,arrival,2,9,1,working
39,39,departure,3,6,1,idle
40,40,departure,2,5,1,working
41,41,arrival,0,8,0,working
42,42,arrival,4,0,0,idle
43,43,departure,4,1,0,working
44,44,departure,1,7,1,idle
45,45,departure,4,1,0,idle
46,46,arrival,3,9,1,working
47,47,departure,1,2,0,idle
48,48,arrival,1,1,1,working
49,49,arrival,3,1,0,idle
50,50,departure,1,5,0,working
51,51,arrival,2,1,1,working
52,52,departure,3,5,1,idle
53,53,departure,0,0,1,working
54,54,departure,3,8,1,working
55,55,arrival,0,7,0,idle
56,56,departure,4,9,1,idle
57,57,arrival,4,4,0,working
58,58,departure,0,0,1,idle
59,59,arrival,4,3,0,working
60,60,arrival,2,1,1,working
61,61,departure,3,8,1,working
62,62,arrival,0,2,0,idle
63,63,arrival,0,6,1,working
64,64,arrival,1,3,1,working
65,65,departure,1,1,1,working
66,66,arrival,4,5,0,working
67,67,arrival,1,2,1,idle
68,68,arrival,4,2,0,idle
69,69,departure,1,7,1,idle
70,70,arrival,0,8,1,working
71,71,arrival,1,4,0,idle
72,72,arrival,3,5,1,working
73,73,departure,1,9,0,idle
74,74,departure,1,3,0,working
75,75,arrival,2,1,1,idle
76,76,arrival,1,8,0,idle
77,77,departure,4,8,0,idle
78,78,arrival,1,1,0,working
79,79,arrival,0,8,0,idle
80,80,departure,0,0,1,working
81,81,departure,2,9,0,idle
82,82,departure,2,4,1,idle
83,83,departure,4,7,0,idle
84,84,departure,1,1,1,idle
85,85,departure,1,3,0,idle
86,86,departure,1,2,0,working
87,87,departure,0,6,0,working
88,88,arrival,1,6,1,working
89,89,arrival,2,1,0,idle
90,90,arrival,0,3,0,idle
91,91,arrival,4,1,1,working
92,92,departure,3,4,1,working
93,93,arrival,1,3,0,working
94,94,arrival,1,6,1,idle
95,95,arrival,2,2,0,working
96,96,departure,2,6,1,idle
97,97,departure,3,9,1,idle
98,98,departure,1,6,0,working
99,99,departure,4,7,0,working
100,100,arrival,3,9,0,idle
101,101,arrival,4,4,0,idle
102,102,departure,0,5,1,idle
103,103,departure,0,4,0,idle
104,104,departure,3,0,0,working
105,105,arrival,1,5,0,working
106,106,departure,4,9,1,idle
107,107,arrival,4,4,1,working
108,108,arrival,4,2,0,working
109,109,arrival,3,4,1,idle
