ID,arrival_time,start_service_time,completion_time,interrupted
1,82.31103407097919,91.00884368629104,7.675428061110368,0
2,2.6117981569867332,36.95006228702111,29.535831792721424,1
3,21.077063993129396,4.04610956228283,73.32806497077465,0
4,61.842176934961024,25.58083476841465,27.37471268514421,1
5,9.828446533689917,54.19525819681711,55.14342093660096,1
6,62.013130987685884,84.14887446778312,34.634620591166886,1
7,5.389021959844376,37.145582577975524,54.977270656298124,1
8,96.06540578042384,53.45910955901276,28.39487493892088,1
9,98.04293742150735,5.192249812652905,17.135027426316263,1
10,52.112765027122386,79.37749685785526,32.90584536720994,1
11,63.65533448355478,80.84764702749685,51.372748347698035,1
12,76.475694826925,42.965242268051625,30.696166398058512,0
13,76.49552946168193,45.70405983677238,18.400481286819925,1
14,41.76855795597228,35.52395887591435,32.90069974764446,0
15,76.88053063237426,54.111841120182014,91.0358589250713,1
16,42.320175041203164,98.12793895549515,49.07586649956408,0
17,92.61035715268315,51.56843524056251,64.3023042775756,1
18,68.19264848723984,80.36534602542403,38.913683432974835,0
19,36.84555913246884,23.5859913285152,73.961387123689,1
20,85.890985535282,43.256274979714114,16.422754096708335,0
21,38.049567998338986,88.3157776983038,96.99577874882851,1
22,9.495426388360773,90.08754250865242,22.01897530071164,1
23,32.48907136368232,61.617082460121075,38.12075369375535,0
24,41.511218614249124,14.528806768995683,77.73693755556314,1
25,74.22739488503802,15.525892018985987,89.60071714279749,1
26,65.79088675866257,53.00730181198533,71.81566228471331,0
27,20.131683134279676,39.2603014702855,18.883308987871892,0
28,80.8487913243346,81.9261443981435,10.87483768258971,0
29,78.64024384097678,22.508859596583818,24.44075515307923,1
30,39.49396379041129,62.283578665883745,64.23501363545306,0
31,51.06162349890584,92.67052879843109,31.10978384840478,0
32,79.61595415020246,5.238219934852728,31.03382434271961,0
33,44.537749589102745,21.018045185303812,59.470047547653884,0
34,74.30669105102152,15.713711481503157,34.961450145009074,1
35,7.874907332177594,19.859493913494454,27.873827878683286,1
36,48.76452580166796,45.23827510297138,0.33728664303754874,1
37,43.43886448729798,43.50578270168599,68.61026054019098,0
38,24.60579456729163,13.758607959865365,34.18159078142898,1
39,86.16407182731707,35.448163922069256,73.55122532530274,1
40,2.0022559117985117,68.75664461761086,62.99756823320076,1
41,45.082670983145,35.45712471734268,71.31476736937884,1
42,4.7422874345258155,2.61062622013698,34.19901678709927,1
43,49.77274961778495,27.47571817038582,25.74458935336137,1
44,85.87740041280045,38.051454823506035,5.356564215387261,0
45,33.481565641518465,45.876231266617914,94.999421882222,1
46,90.15900311504366,75.24982362664403,57.19576404669531,1
47,12.28875539702794,54.43034098050775,12.021733630445064,0
48,15.743374693326317,95.72385781335403,67.87986992715406,1
49,78.73852916367929,82.70967736827895,42.7601021095433,1
50,66.49390578290945,89.92898478795097,88.73784929959952,0
51,72.02041723984404,11.725690562812597,60.65376243039623,1
52,53.92553233782389,90.52837259955166,73.2134401893524,0
53,47.19474542548665,18.891714436923777,90.09498477826777,0
54,90.06875037302683,60.30629293675231,39.71595135178653,0
55,37.451251076585955,78.49066793937655,46.67478642097264,0
56,52.77864449097718,8.328335207582837,25.097427081175884,1
57,69.44934244649951,34.8839201245416,2.4557488709965103,1
58,42.556826277145696,42.61608995446806,65.54150730130075,1
59,63.85766794385177,58.62857993685976,22.265229156709232,0
60,59.43246846083065,27.394639383228448,42.36178792268722,0
61,45.428097902280726,22.73091433093285,77.15118349065436,1
62,91.57764166967289,50.77009029901928,94.73972523510446,0
63,74.40674029374216,29.353640712626415,57.09777804198828,1
64,92.94858018400059,33.87225040329399,89.17673061758823,0
65,89.11779892563932,39.78767086066718,26.174536603706134,0
66,32.03332061906386,71.07042715116678,3.1664363425408903,1
67,69.00263485800929,15.275440656573613,76.42871514910736,0
68,5.886807835772256,75.67938879188742,3.1785972095440207,0
69,20.17838634334406,59.17621443575555,33.096674714199025,0
70,72.30617666544835,42.85306120636411,15.881962639799651,1
71,75.20099236736954,33.64908015771272,52.737184361606126,0
72,29.538112744121005,73.72891556612738,86.88473773209387,0
73,95.8446920480605,31.149408481799178,45.506469768395895,1
74,0.4363273526967193,97.70721041006895,77.85364109334321,0
75,34.97421402340349,95.36971636995997,48.707616472044954,1
76,19.74823699853069,98.80278595251897,40.45631552043212,0
77,43.75885112215021,91.84167312315353,4.672694006061329,0
78,92.96156676737219,55.43469173404147,53.433753142905395,0
79,28.024548115249903,4.247411975601823,0.02178871935443194,1
80,42.78838992208895,99.44334859863797,89.76452858207904,1
81,46.51649617638387,96.44856739166457,44.63464912395872,1
82,85.51238146044345,33.279598923198265,59.02625471279912,0
83,98.438684194162,54.30811378008047,90.31258684565518,0
84,47.77275649727047,60.769804995217804,75.31311709241373,1
85,53.6704363369267,96.38846204854144,1.2024380136049118,1
86,78.2204582357083,73.12349813693776,3.7486565603657596,0
87,81.4825266813197,56.370306558383234,8.92247104952153,1
88,14.565513487097558,28.908362974461888,3.776381380224325,1
89,34.32296625039042,46.25330474661966,47.0696032092735,1
90,69.56199030600098,58.236089621834054,68.82872201542254,1
91,18.821937901900487,45.25330940633781,26.628003443251792,0
92,45.54246915674217,25.954929046405418,93.39808035987801,1
93,97.04230791517013,36.295982264477985,35.75426194748152,1
94,99.43457894909822,82.99381561371192,65.38863741529444,1
95,75.0508378633138,39.75692438863436,50.5741450754597,1
96,51.22888937915386,77.01966036001544,51.99562390402487,1
97,51.47723383402653,79.92194126584641,11.976020149647349,1
98,6.917213261814714,38.246343190738344,26.043118781314256,0
99,97.11823643126941,47.86426440745236,59.89842863103234,1
100,95.4820407597002,90.5435495903736,42.268279391705285,1
101,78.00163059630727,56.510025545107524,41.781138842184795,0
102,84.8494634540449,76.5216299259155,67.7712318409952,1
103,39.93657040112419,57.1058819392233,44.38416626503729,0
104,79.69238569277596,11.53164092437089,66.63839050882672,0
105,1.7670713942223193,13.882338233339542,67.59364603148018,0
106,16.744375511655985,99.0437221517382,28.831169080613694,1
107,20.057253020656873,28.40578713878612,14.421547103984189,0
108,24.07584808183978,14.538131348781658,73.96018751046853,0
109,7.70699849538371,92.14651786611292,65.1212323211482,0
110,73.1834121295979,55.286948810241995,25.580800822533757,0
