ID,arrival_time,start_service_time,completion_time,interrupted
1,22.329107915353884,49.92514692137856,97.4820588117598,0
2,52.31633414006761,43.86818483176119,21.375035950256216,1
3,55.07014565811811,77.42337879996253,11.288350220333033,0
4,4.560195013280632,99.39019325825356,38.71639329166757,0
5,36.07288353477727,60.640216067454055,29.790681167541056,1
6,22.30809416912888,23.77661218931789,89.21708040980853,1
7,68.87261618213564,45.60476955391353,41.18201702479213,1
8,16.37314250008992,28.462639636529595,5.377615229721677,1
9,7.032486680550032,54.415103375003596,11.763679249057823,0
10,94.10108602458361,11.136492003143527,21.57903548537441,0
11,56.36813802348253,7.365983290165968,96.63449236185325,1
12,7.799233938998706,34.78690017062564,40.6610669948064,1
13,72.26405111248398,96.3405658972768,49.06638798917924,0
14,15.845217352316643,39.25279720139903,94.73395223127284,0
15,25.028130674402338,66.51799921890635,73.51497494360792,1
16,29.348725610219752,50.317804636386256,59.85934605071206,0
17,69.66107142085949,34.81571071497642,91.85129825513934,1
18,46.426408804015175,31.38948241442854,97.80983358358374,0
19,21.506214371433952,13.816698964801455,34.85879095698422,0
20,44.68262620796576,11.366421201639687,89.78989687476543,0
21,12.087875153895688,99.65936830676607,30.14789090297908,1
22,91.7687007744725,9.05616307755086,63.88985746747453,0
23,56.644632871919555,8.406682366491303,91.80971250169921,0
24,47.20193157419273,85.90741065893029,71.05261560600273,0
25,31.456642464721153,27.875534458476626,66.63212185195253,0
26,4.321572973662613,66.2266597007888,51.924740111769175,0
27,75.24449169599731,81.78711389380108,81.25543101052793,0
28,54.326904387131805,51.32730485792375,27.823187139006087,0
29,76.71904257147007,57.365488361117244,7.556935115583984,1
30,79.04487662157868,33.220382719823625,81.88371909198918,1
31,7.222137937463014,46.13261051059801,76.98493714655787,1
32,65.97158344078476,69.94212925829315,70.88966417196761,1
33,5.329933834424705,46.6297657768247,41.227772129176586,0
34,68.50244527227008,45.871463949206614,33.97743557488118,1
35,44.335096201326486,65.18740868888688,2.8798303758239996,1
36,46.79961473799611,42.01348425774507,4.6813155078513695,0
37,66.10593347649595,8.70575683854009,31.30823073953174,0
38,68.99666319266119,72.26868937092482,30.938975394708535,0
39,26.33294844455638,59.50865224313665,12.911726476439112,1
40,1.1478933760174836,95.92757188223108,37.99703193679104,0
41,77.12944466247652,22.3892157345155,50.08249756171623,0
42,81.61423262888493,43.79911701775742,40.40205917834898,0
43,13.964160374829582,54.314561780375016,23.838582274531383,1
44,57.80067455748411,73.38271063636623,12.92300478048779,0
45,34.06742720441993,40.4771863733634,87.66857373808125,1
46,23.22154874690665,6.939151663820264,87.79345104005407,0
47,19.864375358510465,66.99778021981211,3.560989055862329,1
48,27.149077328868067,50.632035716660106,37.34777651024179,0
49,97.6852764010693,10.789367500111135,90.2999567566975,0
50,21.542897828136155,21.88412288878705,56.831795628538664,0
51,35.640741706209624,88.15128638503657,58.95378028920838,1
52,1.8399946630616282,28.95674359940752,9.170398407100633,0
53,61.679026959501414,17.78662937273826,40.53341794359252,1
54,23.040538778108445,61.340053549216535,57.51017446397497,1
55,74.23517360658497,33.33539491781631,80.315535952548,0
56,58.42502083948865,59.60562791952992,13.224038532772786,0
57,42.0103554589757,17.554104784082803,45.07839076557458,0
58,70.92528321948622,88.60824943743366,84.80171513729141,0
59,97.20455259033695,82.336530759821,97.27729036580884,0
60,81.00391176572782,62.59677625543036,72.51086502145412,1
61,43.065517966168635,48.258620732276505,51.470579848752166,1
62,95.77285998114507,21.822397793951886,55.096931006716446,0
63,4.775810110489587,6.216019231851011,51.91869913928377,0
64,73.27818008916883,97.05817834726798,0.5404980918566893,0
65,67.56664492813947,88.30627253380115,29.757145737115188,0
66,52.700516779415594,82.83940623284104,3.276169183937927,0
67,56.69874518723802,58.576024777912394,46.67520918526178,0
68,72.2945249247141,28.996361925212444,96.30975084281161,0
69,68.26033501652628,93.88827478178275,88.01120001975956,0
70,79.53126800992895,40.36765886630014,48.39257034792952,1
71,11.284552220179378,13.777645672388362,55.91779998718592,1
72,19.916263217137086,33.22868169836539,49.926775026165856,0
73,72.13192289727536,58.24095923671837,49.92020458924596,0
74,39.386732248283195,27.704178346699926,59.65485550017237,1
75,33.918540311781975,15.593294967575776,41.03295186948374,0
76,15.344568607162113,4.509599953828247,13.540031995453594,0
77,10.05740146112185,11.82723227777126,68.04838390569509,1
78,40.72471068550777,29.513725621619358,67.9365880403492,1
79,58.29154644665038,51.16453785678928,42.73903126401301,0
80,74.07205209616811,36.58646329961469,2.358735936038958,1
81,87.03608417756887,83.74704774363889,54.91479778153916,1
82,96.65261604026779,4.908645383781806,76.27948987283081,0
83,45.55648553522168,43.79333798010339,68.40981627354297,0
84,40.042299907168314,92.4859469703453,80.07073081881421,0
85,29.89396309634117,33.98569327262759,34.52809254708286,1
86,82.83600667431183,10.80423108566404,83.32305995283059,0
87,90.98411699907558,50.451876081726965,61.60004180111365,0
88,76.6136675251295,69.91006359709138,87.86499123642645,0
89,6.831478431392501,29.780698141928298,72.97588458450478,1
90,60.602651997581326,99.25241919908542,23.61754303146829,1
91,93.92161324283785,68.66869604320007,13.729560453357037,0
92,10.214265774506748,36.418442166793085,46.664881862149365,0
93,97.75395164399522,37.38462158780249,91.31993678545959,0
94,35.66887243744898,46.8138743884528,3.2573227444015473,1
95,65.41871683390603,88.00917142435819,60.07820214680748,0
96,12.278570628019525,51.192490125994375,32.495577784657414,0
97,96.1352193413582,98.22236829587521,45.464365862314985,1
98,65.11814271716158,95.87797218573775,64.49952290805375,0
99,93.66778098943237,25.71571330376685,20.283504686900056,1
100,90.8827305274409,18.898982645998807,8.01656928527974,0
101,43.700781123413016,44.42935074605803,91.06277925296466,1
102,93.32609593874011,64.00708996078501,91.82801163057002,0
103,70.62172484423577,10.443613172308087,78.30628943468267,0
104,26.713663074285254,99.20415223866459,20.955201484397712,0
105,17.97664014159619,18.558318698261512,77.57618151895684,0
106,65.55533548588475,87.21209521335894,29.781905113218166,1
107,82.20278162669925,49.49903649221471,63.589908839418555,1
108,90.79088670856311,88.33495552196882,20.734697343025687,0
109,62.61757215531279,93.53382869993861,15.840734423105452,0
110,16.277253754939224,95.77262396870773,0.811048064251596,1
111,28.16461931342825,70.44547450118121,59.356675679889015,1
112,58.82090729486195,40.700040340361134,78.1544900450622,1
113,11.174940937123989,62.42413189592845,67.97174082980045,0
114,26.952228245370012,1.777861575215589,71.32121958480481,1
115,0.1984401045787232,24.36528189954783,11.968581467048988,0
116,89.65633740470035,61.66292457197855,22.517805267760117,1
117,93.03274582187791,77.85062037520443,14.578538555073594,0
118,34.02339528373949,10.337385775714559,62.29729081409866,0
119,42.25810508566923,12.996928813455877,93.11370772611932,0
120,67.01963631462054,64.66995560444516,85.55993329241267,1
121,61.12385915202808,32.23458854163578,66.45477876977158,0
122,66.09230061283328,12.984803079747753,4.887273814845106,1
123,50.706280400497064,79.98520295194793,23.35533724834984,1
124,63.49732549474707,18.75441240625284,23.045639730200296,1
125,10.824125151020326,61.28418995894172,48.81159215583567,0
126,95.12007155756727,92.95553444877724,63.67369292260896,1
127,3.343151432586111,78.81385096047798,29.911633547111414,0
128,9.700896639589807,91.89619207341391,21.690416977931903,0
129,84.69467681708595,65.31375905463327,74.89122967648308,0
