time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,arrival,4,1,0,idle
2,2,departure,4,1,1,working
3,3,departure,3,5,1,working
4,4,arrival,2,9,0,working
5,5,departure,3,4,0,working
6,6,departure,1,9,1,idle
7,7,arrival,1,5,1,idle
8,8,departure,3,6,1,idle
9,9,arrival,3,0,1,idle
10,10,arrival,2,9,1,idle
11,11,departure,2,7,0,working
12,12,arrival,0,5,0,working
13,13,departure,1,4,0,working
14,14,departure,4,3,0,working
15,15,departure,0,4,0,working
16,16,arrival,4,8,1,working
17,17,departure,0,4,0,idle
18,18,departure,2,6,0,working
19,19,arrival,3,7,1,working
20,20,arrival,4,5,1,idle
21,21,arrival,0,9,0,working
22,22,departure,0,8,1,idle
23,23,arrival,3,0,1,working
24,24,arrival,2,9,0,idle
25,25,arrival,0,8,1,idle
26,26,departure,1,6,1,working
27,27,arrival,0,8,1,working
28,28,arrival,1,9,0,working
29,29,arrival,2,6,0,working
30,30,departure,0,7,1,idle
31,31,arrival,0,8,1,idle
32,32,arrival,1,9,1,working
33,33,departure,3,5,1,working
34,34,arrival,0,0,1,idle
35,35,arrival,0,7,0,idle
36,36,departure,2,3,0,idle
37,37,departure,0,2,1,working
38,38,arrival,4,9,0,working
39,39,arrival,3,8,0,idle
40,40,departure,3,9,1,working
41,41,departure,3,7,0,working
42,42,arrival,3,4,1,idle
43,43,departure,0,9,0,working
44,44,arrival,0,5,1,idle
45,45,arrival,0,2,0,idle
46,46,arrival,4,9,1,working
47,47,departure,3,3,1,working
48,48,departure,2,7,1,working
49,49,arrival,0,8,1,working
50,50,departure,4,3,0,working
51,51,departure,1,6,1,idle
52,52,departure,1,8,0,idle
53,53,arrival,1,4,0,working
54,54,arrival,2,8,1,working
55,55,departure,3,5,1,working
56,56,departure,3,1,1,working
57,57,departure,1,8,1,idle
58,58,arrival,3,3,0,working
59,59,arrival,2,5,0,working
60,60,departure,3,6,1,idle
61,61,arrival,0,9,0,working
62,62,departure,0,9,1,idle
63,63,departure,3,5,1,working
64,64,arrival,3,4,0,working
65,65,departure,0,6,0,working
66,66,arrival,3,6,1,working
67,67,arrival,1,8,0,working
68,68,arrival,1,1,0,working
69,69,arrival,2,1,1,idle
70,70,arrival,3,3,1,working
71,71,arrival,2,7,0,working
72,72,arrival,4,3,0,working
73,73,departure,0,2,0,idle
74,74,departure,2,8,0,idle
75,75,arrival,3,4,1,working
76,76,arrival,1,0,0,idle
77,77,arrival,1,1,0,working
78,78,arrival,0,4,0,working
79,79,departure,1,6,1,idle
80,80,arrival,0,8,0,working
81,81,arrival,1,4,1,working
82,82,arrival,2,4,1,working
83,83,arrival,2,7,0,working
84,84,departure,1,2,1,working
85,85,departure,4,3,0,idle
86,86,departure,3,4,0,working
87,87,arrival,2,2,0,working
88,88,arrival,3,5,1,working
89,89,departure,4,4,0,idle
90,90,departure,2,2,0,idle
91,91,departure,2,3,1,working
92,92,departure,1,4,1,working
93,93,arrival,0,6,1,idle
94,94,departure,1,8,1,working
95,95,arrival,0,5,1,working
96,96,departure,3,5,1,idle
97,97,arrival,1,6,0,working
98,98,departure,2,4,0,idle
99,99,departure,1,5,1,working
100,100,arrival,4,4,1,working
101,101,arrival,4,7,1,working
102,102,departure,4,5,0,idle
103,103,departure,2,4,1,idle
104,104,arrival,0,9,0,working
105,105,arrival,0,8,0,working
106,106,departure,1,6,0,idle
107,107,arrival,1,5,1,working
108,108,arrival,0,8,1,idle
109,109,departure,0,2,0,idle
110,110,arrival,2,8,0,working
111,111,arrival,4,0,1,idle
112,112,departure,0,6,1,working
113,113,departure,1,7,0,idle
114,114,departure,4,8,0,idle
115,115,departure,1,5,0,idle
116,116,arrival,2,4,1,working
117,117,arrival,1,5,0,idle
118,118,departure,2,1,1,working
119,119,arrival,0,9,0,idle
120,120,departure,3,9,0,working
121,121,arrival,2,6,1,idle
122,122,arrival,1,5,1,idle
123,123,arrival,0,4,1,idle
124,124,departure,3,1,1,idle
125,125,departure,4,1,1,idle
126,126,departure,0,5,1,working
127,127,departure,3,6,1,idle
128,128,arrival,4,1,0,idle
129,129,departure,3,4,0,idle
130,130,arrival,1,9,0,idle
131,131,departure,2,0,1,working
132,132,arrival,3,9,1,working
133,133,departure,3,2,1,idle
134,134,arrival,4,5,0,working
135,135,arrival,2,2,0,idle
136,136,arrival,4,4,1,working
137,137,arrival,1,5,0,working
138,138,departure,2,6,0,idle
139,139,arrival,3,2,1,idle
140,140,arrival,4,2,1,idle
141,141,arrival,2,8,1,working
142,142,departure,1,2,0,idle
143,143,arrival,2,0,0,working
144,144,departure,4,7,1,idle
145,145,arrival,1,9,0,working
146,146,arrival,1,8,0,idle
147,147,departure,0,4,0,working
148,148,arrival,4,6,0,idle
149,149,departure,3,0,1,idle
150,150,departure,2,7,0,idle
151,151,departure,3,9,0,idle
152,152,arrival,4,0,1,idle
153,153,departure,0,5,1,idle
154,154,departure,2,7,0,idle
155,155,departure,3,4,0,working
156,156,departure,0,8,0,working
157,157,arrival,2,5,0,working
158,158,departure,3,1,0,idle
159,159,arrival,0,8,1,idle
