time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,4,6,1,working
2,2,arrival,2,5,0,working
3,3,departure,2,4,1,working
4,4,departure,1,9,0,working
5,5,arrival,2,9,1,working
6,6,departure,3,9,1,working
7,7,departure,4,7,1,idle
8,8,arrival,1,8,1,idle
9,9,departure,0,7,0,idle
10,10,departure,4,0,0,working
11,11,arrival,4,4,0,working
12,12,departure,0,6,0,working
13,13,arrival,0,1,1,idle
14,14,arrival,4,9,0,working
15,15,arrival,3,9,0,idle
16,16,arrival,1,1,0,working
17,17,arrival,4,2,0,idle
18,18,arrival,3,9,1,idle
19,19,arrival,0,7,0,idle
20,20,arrival,1,0,1,working
21,21,arrival,1,4,0,idle
22,22,departure,0,0,0,working
23,23,arrival,2,7,0,idle
24,24,departure,2,5,0,idle
25,25,arrival,1,2,0,idle
26,26,arrival,3,7,0,working
27,27,arrival,0,7,1,idle
28,28,departure,1,3,1,idle
29,29,departure,0,3,1,working
30,30,arrival,2,5,0,idle
31,31,departure,0,3,0,working
32,32,arrival,0,2,1,idle
33,33,arrival,4,5,0,idle
34,34,departure,2,0,0,working
35,35,departure,0,1,0,idle
36,36,arrival,0,3,0,idle
37,37,arrival,0,1,1,idle
38,38,departure,1,6,1,idle
39,39,departure,1,2,0,idle
40,40,arrival,0,6,0,idle
41,41,arrival,1,0,1,working
42,42,arrival,1,4,0,working
43,43,arrival,4,5,1,working
44,44,departure,4,4,1,idle
45,45,departure,4,7,0,working
46,46,arrival,2,5,1,idle
47,47,departure,3,6,1,idle
48,48,departure,4,1,1,working
49,49,departure,4,9,1,working
50,50,departure,2,7,1,idle
51,51,arrival,4,7,0,idle
52,52,arrival,2,2,1,working
53,53,departure,0,1,1,working
54,54,departure,4,7,0,working
55,55,departure,0,1,0,working
56,56,departure,4,7,1,idle
57,57,arrival,2,6,1,idle
58,58,departure,3,5,1,working
59,59,arrival,4,2,1,idle
60,60,arrival,0,3,1,working
61,61,departure,4,9,0,idle
62,62,departure,3,6,1,working
63,63,departure,1,7,1,working
64,64,arrival,3,3,1,idle
65,65,arrival,3,7,0,working
66,66,departure,1,9,1,working
67,67,arrival,1,5,0,working
68,68,arrival,0,0,1,idle
69,69,departure,4,3,1,idle
70,70,departure,1,7,0,working
71,71,departure,2,9,1,idle
72,72,departure,3,4,0,working
73,73,departure,1,8,0,idle
74,74,departure,1,4,0,working
75,75,arrival,4,2,1,idle
76,76,departure,3,8,1,working
77,77,arrival,2,0,1,working
78,78,arrival,1,0,1,idle
79,79,arrival,4,9,1,idle
80,80,departure,3,6,1,idle
81,81,departure,2,0,1,idle
82,82,departure,0,9,1,idle
83,83,arrival,1,0,0,working
84,84,departure,1,9,1,idle
85,85,departure,2,2,1,working
86,86,departure,3,9,1,idle
87,87,departure,1,3,1,idle
88,88,departure,3,6,1,idle
89,89,arrival,0,0,0,idle
90,90,arrival,3,8,0,working
91,91,departure,4,1,0,working
92,92,departure,4,6,1,idle
93,93,departure,0,1,0,idle
94,94,arrival,1,5,0,idle
95,95,arrival,0,4,0,idle
96,96,departure,4,2,1,idle
97,97,departure,2,8,1,idle
98,98,arrival,3,3,0,idle
99,99,departure,4,0,1,idle
100,100,arrival,2,9,0,working
101,101,departure,1,2,0,idle
102,102,departure,4,5,0,working
103,103,departure,2,4,0,idle
104,104,departure,4,6,0,idle
105,105,arrival,2,7,1,idle
106,106,departure,2,6,0,working
107,107,departure,4,2,0,working
108,108,departure,2,9,0,idle
109,109,departure,2,6,1,working
110,110,arrival,4,8,1,working
111,111,departure,3,6,1,idle
112,112,departure,0,3,1,idle
113,113,arrival,3,4,0,idle
114,114,arrival,2,2,0,idle
115,115,departure,0,0,1,idle
116,116,departure,4,0,1,working
117,117,departure,1,4,1,idle
118,118,arrival,4,1,1,idle
119,119,departure,0,3,0,working
120,120,departure,4,5,0,working
121,121,departure,2,1,0,idle
122,122,arrival,4,0,1,working
123,123,arrival,0,9,1,idle
124,124,departure,0,3,0,idle
125,125,departure,0,7,1,working
126,126,departure,1,4,1,working
127,127,arrival,1,9,0,working
128,128,departure,1,7,1,idle
129,129,departure,0,6,1,working
130,130,arrival,4,4,1,working
131,131,departure,3,5,1,idle
132,132,arrival,2,0,0,working
133,133,arrival,0,0,0,working
134,134,arrival,4,0,0,idle
135,135,arrival,2,5,0,working
136,136,departure,2,3,0,idle
137,137,departure,1,9,0,idle
138,138,departure,4,1,1,idle
139,139,arrival,4,6,1,idle
140,140,arrival,0,7,0,idle
141,141,departure,4,8,0,working
142,142,departure,3,5,1,idle
143,143,departure,4,2,1,idle
144,144,departure,3,9,0,working
145,145,arrival,0,3,0,working
146,146,arrival,3,4,1,idle
147,147,departure,4,7,1,working
148,148,departure,2,2,0,idle
149,149,arrival,4,2,1,working
150,150,departure,4,7,0,idle
151,151,departure,3,9,1,working
152,152,departure,3,1,1,working
153,153,departure,3,8,0,working
154,154,departure,1,8,0,working
155,155,arrival,2,6,0,working
156,156,arrival,1,0,0,working
157,157,arrival,4,0,1,working
158,158,departure,1,1,1,working
159,159,departure,4,4,1,working
160,160,arrival,3,6,0,working
161,161,departure,4,9,0,working
162,162,departure,3,7,1,working
163,163,departure,0,7,1,idle
164,164,departure,1,5,1,idle
165,165,departure,2,1,0,working
166,166,departure,4,6,1,idle
167,167,arrival,0,0,1,idle
168,168,departure,1,0,1,working
169,169,departure,3,2,0,working
170,170,departure,3,0,1,working
171,171,departure,3,8,0,working
172,172,arrival,0,9,1,working
173,173,departure,0,2,0,working
174,174,departure,0,5,0,idle
175,175,arrival,4,1,1,idle
176,176,arrival,1,8,1,working
177,177,departure,2,0,1,working
178,178,departure,1,4,0,working
179,179,arrival,4,5,1,working
180,180,arrival,1,1,1,working
181,181,departure,0,3,0,working
182,182,arrival,1,4,1,working
183,183,departure,1,9,1,working
184,184,departure,1,1,1,idle
185,185,arrival,3,5,1,idle
186,186,departure,2,5,0,working
187,187,arrival,3,9,1,idle
188,188,arrival,2,4,0,idle
189,189,departure,3,4,0,idle
190,190,arrival,2,0,0,idle
191,191,departure,4,4,1,working
192,192,arrival,4,3,0,working
193,193,arrival,0,9,1,idle
194,194,arrival,2,7,1,idle
195,195,arrival,2,7,1,working
196,196,arrival,2,5,1,idle
197,197,arrival,2,2,0,working
198,198,arrival,0,0,0,idle
199,199,departure,1,6,1,working
200,200,departure,1,7,0,working
201,201,arrival,4,0,0,working
202,202,arrival,0,4,0,idle
203,203,departure,0,9,0,working
204,204,departure,0,3,1,idle
205,205,departure,4,9,1,idle
206,206,departure,1,4,0,idle
207,207,arrival,2,6,1,working
208,208,departure,0,5,0,working
209,209,arrival,0,8,1,idle
210,210,departure,3,0,1,idle
211,211,departure,4,7,0,working
212,212,arrival,0,7,0,working
213,213,arrival,4,0,1,idle
214,214,departure,2,8,0,idle
215,215,arrival,4,0,1,working
216,216,departure,1,9,1,working
217,217,departure,2,7,0,idle
218,218,departure,2,1,1,working
219,219,arrival,3,4,0,working
220,220,arrival,4,5,0,idle
221,221,departure,1,4,1,idle
222,222,departure,3,6,0,working
223,223,arrival,3,5,1,idle
224,224,arrival,0,8,1,idle
225,225,arrival,1,2,0,idle
226,226,departure,0,8,0,idle
227,227,departure,2,9,1,working
228,228,departure,4,2,1,working
229,229,arrival,4,8,1,working
230,230,departure,0,6,1,working
231,231,arrival,4,5,0,idle
232,232,departure,1,9,1,working
233,233,arrival,4,7,0,working
234,234,departure,3,3,1,working
235,235,arrival,2,0,0,working
236,236,arrival,4,8,0,idle
237,237,departure,3,8,1,working
238,238,departure,2,4,1,idle
239,239,arrival,3,9,1,working
240,240,departure,4,1,1,working
241,241,arrival,1,1,0,idle
242,242,departure,1,3,1,idle
243,243,departure,3,3,0,working
244,244,arrival,3,5,0,idle
245,245,arrival,0,2,0,working
246,246,departure,2,5,1,idle
247,247,arrival,3,8,0,working
248,248,departure,4,8,0,working
249,249,departure,3,4,0,working
250,250,arrival,4,0,1,working
251,251,departure,3,2,1,idle
252,252,arrival,0,3,0,idle
253,253,departure,4,1,1,working
254,254,arrival,4,1,0,idle
255,255,departure,4,5,1,idle
256,256,departure,4,0,0,idle
257,257,arrival,1,5,1,idle
258,258,arrival,2,4,0,idle
259,259,arrival,3,1,1,idle
260,260,departure,3,7,1,working
261,261,arrival,0,5,0,working
262,262,departure,4,4,1,working
263,263,departure,4,9,0,idle
264,264,arrival,4,7,1,idle
265,265,arrival,0,2,1,working
266,266,departure,4,1,1,idle
267,267,arrival,3,2,1,working
268,268,departure,3,4,1,idle
269,269,arrival,2,0,0,idle
270,270,departure,0,6,0,idle
271,271,arrival,2,5,1,idle
272,272,arrival,4,8,0,idle
273,273,arrival,2,3,1,working
274,274,departure,1,4,0,idle
275,275,departure,1,8,1,idle
276,276,departure,0,0,1,idle
277,277,arrival,4,6,1,idle
278,278,arrival,0,9,1,working
279,279,arrival,1,2,1,working
280,280,departure,1,8,1,working
281,281,departure,3,4,1,working
282,282,departure,3,1,1,idle
283,283,departure,0,0,1,working
284,284,arrival,2,6,1,idle
285,285,departure,0,0,1,idle
286,286,arrival,2,0,0,working
287,287,arrival,4,9,0,working
288,288,arrival,3,1,1,working
289,289,arrival,4,8,0,idle
290,290,departure,1,4,0,idle
291,291,arrival,1,2,0,working
292,292,departure,3,6,0,working
293,293,arrival,0,4,1,idle
294,294,arrival,2,7,1,idle
295,295,departure,4,6,1,working
296,296,arrival,4,0,1,idle
297,297,arrival,3,8,0,working
298,298,arrival,1,2,0,working
299,299,arrival,0,7,1,working
300,300,arrival,4,3,1,working
301,301,arrival,3,1,1,working
302,302,arrival,2,3,1,working
303,303,departure,0,0,0,working
304,304,arrival,2,6,0,working
305,305,departure,4,9,0,idle
306,306,arrival,1,4,1,working
307,307,departure,4,8,0,idle
308,308,arrival,2,3,1,working
309,309,departure,3,6,1,working
310,310,departure,1,6,0,working
311,311,departure,0,9,0,working
312,312,departure,4,2,0,working
313,313,arrival,3,1,1,idle
314,314,arrival,2,6,0,working
315,315,arrival,0,6,0,idle
316,316,departure,1,0,0,idle
317,317,departure,1,5,1,idle
318,318,departure,1,4,1,working
319,319,arrival,1,8,1,working
320,320,departure,1,6,1,idle
321,321,departure,0,4,1,idle
322,322,arrival,4,1,1,working
323,323,arrival,0,2,1,idle
324,324,departure,0,9,0,idle
325,325,arrival,2,5,1,idle
326,326,arrival,0,7,1,idle
327,327,departure,0,5,1,working
328,328,departure,2,7,1,working
329,329,departure,1,1,0,working
330,330,arrival,4,9,1,idle
331,331,departure,1,7,0,working
332,332,arrival,4,6,1,idle
333,333,arrival,2,2,1,idle
334,334,arrival,3,5,1,working
335,335,arrival,3,9,1,working
336,336,arrival,2,3,0,idle
337,337,arrival,1,2,0,idle
338,338,arrival,2,3,0,working
339,339,arrival,1,8,0,working
340,340,departure,4,7,0,idle
341,341,departure,0,7,1,idle
342,342,arrival,4,3,0,working
343,343,departure,3,8,0,working
344,344,departure,0,0,1,working
345,345,arrival,0,8,1,idle
346,346,departure,0,7,1,working
347,347,departure,0,7,0,working
348,348,departure,3,4,1,idle
349,349,arrival,4,3,0,working
350,350,arrival,1,9,0,idle
351,351,departure,3,6,1,idle
352,352,departure,0,5,0,working
353,353,arrival,0,6,0,working
354,354,departure,4,1,1,working
355,355,departure,3,6,0,working
356,356,arrival,1,2,1,idle
357,357,departure,1,5,0,idle
358,358,arrival,2,2,1,idle
359,359,departure,1,8,1,working
360,360,arrival,2,8,1,idle
361,361,departure,2,7,1,working
362,362,arrival,0,6,0,working
363,363,departure,0,9,0,idle
364,364,arrival,1,5,1,idle
365,365,departure,3,3,0,idle
366,366,arrival,1,9,1,working
367,367,departure,0,5,0,working
368,368,arrival,1,1,1,working
369,369,departure,0,9,0,working
370,370,departure,1,8,0,working
371,371,departure,2,4,0,idle
372,372,departure,2,8,1,working
373,373,arrival,4,5,1,idle
374,374,arrival,4,1,1,working
375,375,arrival,2,3,0,working
376,376,arrival,1,2,0,idle
377,377,departure,2,6,1,working
378,378,departure,4,9,1,idle
379,379,arrival,3,8,0,working
380,380,arrival,1,7,1,idle
381,381,arrival,4,6,1,idle
382,382,arrival,2,0,0,idle
383,383,arrival,4,7,1,idle
384,384,departure,3,3,1,idle
385,385,departure,1,5,1,idle
386,386,departure,0,7,0,working
387,387,arrival,2,9,1,working
388,388,arrival,4,8,0,idle
389,389,departure,1,2,1,idle
390,390,departure,3,7,0,working
391,391,departure,3,9,0,idle
392,392,arrival,2,3,1,working
393,393,arrival,3,3,1,working
394,394,arrival,1,5,0,working
395,395,departure,4,8,1,idle
396,396,departure,4,1,1,working
397,397,departure,0,8,0,working
398,398,arrival,4,3,1,idle
399,399,arrival,0,8,1,idle
400,400,departure,4,4,0,idle
401,401,arrival,0,8,0,working
402,402,arrival,2,1,1,idle
403,403,departure,4,1,1,idle
404,404,arrival,3,1,0,working
405,405,arrival,1,1,0,working
406,406,departure,4,4,0,idle
407,407,departure,0,7,0,working
408,408,arrival,1,9,0,idle
409,409,arrival,4,3,0,working
410,410,departure,2,8,0,idle
411,411,departure,0,7,0,idle
412,412,departure,3,4,0,idle
413,413,departure,2,0,1,idle
414,414,arrival,2,7,1,working
415,415,arrival,1,3,0,idle
416,416,arrival,3,2,1,idle
417,417,departure,3,3,1,idle
418,418,departure,2,3,1,working
419,419,arrival,1,4,1,working
420,420,departure,1,7,1,working
421,421,departure,2,8,0,working
422,422,arrival,1,6,0,idle
423,423,arrival,3,0,0,idle
424,424,departure,0,8,1,working
425,425,departure,0,0,0,working
426,426,arrival,4,6,0,working
427,427,arrival,0,0,1,working
428,428,departure,0,2,0,idle
429,429,arrival,4,6,0,working
430,430,arrival,1,3,0,working
431,431,departure,4,4,0,idle
432,432,arrival,2,7,0,idle
433,433,departure,1,6,0,idle
434,434,arrival,2,0,1,idle
435,435,departure,0,6,1,working
436,436,arrival,0,4,0,working
437,437,departure,3,3,0,idle
438,438,arrival,4,7,1,idle
439,439,departure,0,0,1,working
440,440,departure,4,6,1,working
441,441,arrival,4,9,1,working
442,442,arrival,1,1,1,working
443,443,departure,3,9,0,idle
444,444,departure,2,7,1,working
