time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,2,6,1,working
2,2,departure,4,7,0,idle
3,3,arrival,2,8,0,working
4,4,arrival,1,3,1,working
5,5,arrival,4,6,1,working
6,6,arrival,4,5,1,idle
7,7,arrival,3,5,0,working
8,8,departure,3,0,0,working
9,9,arrival,4,0,0,idle
10,10,arrival,2,6,1,working
11,11,departure,0,6,0,working
12,12,departure,3,2,0,working
13,13,arrival,1,8,1,working
14,14,arrival,2,4,0,working
15,15,arrival,4,2,0,idle
16,16,departure,4,3,1,working
17,17,arrival,4,9,0,working
18,18,departure,1,8,0,working
19,19,departure,1,7,1,idle
20,20,departure,2,8,0,working
21,21,departure,3,2,0,working
22,22,arrival,2,5,1,working
23,23,arrival,0,9,0,idle
24,24,arrival,2,5,0,working
25,25,arrival,3,7,0,idle
26,26,arrival,1,9,0,idle
27,27,arrival,0,4,0,idle
28,28,arrival,3,4,1,idle
29,29,departure,3,7,1,idle
30,30,arrival,0,8,0,working
31,31,departure,2,6,1,idle
32,32,arrival,0,0,0,working
33,33,arrival,0,3,0,idle
34,34,departure,3,1,1,working
35,35,departure,3,4,1,idle
36,36,arrival,1,1,1,working
37,37,departure,2,8,1,idle
38,38,arrival,3,8,0,idle
39,39,arrival,2,6,0,idle
40,40,arrival,1,5,0,working
41,41,arrival,4,3,1,working
42,42,arrival,3,5,0,idle
43,43,arrival,3,2,0,working
44,44,arrival,3,6,1,working
45,45,departure,0,7,0,idle
46,46,departure,1,0,0,working
47,47,arrival,3,3,0,working
48,48,arrival,3,5,1,working
49,49,departure,1,7,1,idle
50,50,arrival,2,3,1,working
51,51,arrival,1,8,0,working
52,52,departure,4,1,1,working
53,53,departure,2,2,1,working
54,54,arrival,3,1,0,idle
55,55,arrival,0,1,1,working
56,56,arrival,0,4,1,working
57,57,departure,4,4,0,idle
58,58,arrival,4,9,0,working
59,59,arrival,1,4,0,idle
60,60,arrival,1,9,1,idle
61,61,arrival,3,6,0,working
62,62,departure,2,7,0,working
63,63,arrival,4,4,0,idle
64,64,departure,3,8,1,idle
65,65,arrival,1,0,1,idle
66,66,departure,0,3,1,working
67,67,departure,4,2,1,idle
68,68,departure,4,3,0,working
69,69,departure,2,2,1,working
70,70,arrival,4,5,0,working
71,71,departure,4,4,0,working
72,72,arrival,2,1,1,idle
73,73,arrival,3,2,0,idle
74,74,arrival,0,8,0,idle
75,75,arrival,4,8,1,idle
76,76,arrival,3,9,0,idle
77,77,arrival,1,3,1,idle
78,78,departure,4,8,1,idle
79,79,arrival,2,5,1,idle
80,80,arrival,1,6,1,working
81,81,arrival,1,6,0,idle
82,82,arrival,4,3,0,working
83,83,arrival,4,7,0,idle
84,84,arrival,3,1,0,working
85,85,departure,0,3,1,working
86,86,departure,1,0,0,idle
87,87,departure,3,2,1,working
88,88,departure,2,1,0,idle
89,89,arrival,3,3,1,working
90,90,arrival,4,9,0,working
91,91,departure,0,4,1,working
92,92,departure,4,1,1,idle
93,93,departure,4,9,0,working
94,94,arrival,4,8,0,idle
95,95,arrival,3,3,0,idle
96,96,arrival,1,8,1,working
97,97,departure,1,5,0,idle
98,98,arrival,3,7,0,idle
99,99,arrival,0,8,1,idle
100,100,departure,0,1,0,idle
101,101,arrival,0,5,0,idle
102,102,departure,2,6,0,working
103,103,arrival,0,6,0,idle
104,104,departure,1,6,0,working
105,105,arrival,2,2,1,working
106,106,arrival,4,2,1,idle
107,107,departure,0,3,1,working
108,108,departure,1,8,1,idle
109,109,departure,3,3,0,idle
110,110,departure,1,3,1,idle
111,111,arrival,3,2,1,idle
112,112,departure,4,0,0,idle
113,113,departure,0,6,0,idle
114,114,arrival,3,6,0,idle
115,115,arrival,3,8,1,idle
116,116,arrival,3,2,0,idle
117,117,arrival,3,7,1,idle
118,118,arrival,0,0,0,idle
119,119,arrival,3,1,0,idle
120,120,departure,2,9,1,idle
121,121,departure,1,9,0,idle
122,122,departure,2,6,1,idle
123,123,arrival,1,6,1,working
124,124,departure,1,3,0,working
125,125,departure,1,1,0,idle
126,126,departure,1,5,1,working
127,127,departure,3,0,0,idle
128,128,departure,1,5,1,idle
129,129,departure,0,2,0,working
130,130,arrival,4,5,0,working
131,131,arrival,2,5,1,idle
132,132,departure,3,7,1,working
133,133,arrival,3,6,1,working
134,134,arrival,4,8,1,working
135,135,arrival,4,8,0,idle
136,136,departure,2,6,1,idle
137,137,departure,2,0,1,working
138,138,departure,0,0,0,idle
139,139,arrival,3,7,1,working
140,140,departure,1,0,1,idle
141,141,departure,3,9,0,working
142,142,departure,4,2,1,idle
143,143,departure,0,3,0,idle
144,144,departure,4,0,0,idle
145,145,departure,4,1,0,idle
146,146,departure,3,9,1,idle
147,147,departure,4,5,1,working
148,148,departure,0,2,1,idle
149,149,departure,0,0,0,working
150,150,arrival,2,8,0,working
151,151,departure,2,4,0,working
152,152,departure,4,9,0,idle
153,153,departure,1,5,0,idle
154,154,arrival,0,9,0,idle
155,155,arrival,4,1,0,working
156,156,departure,4,2,0,working
157,157,departure,3,7,0,idle
158,158,departure,3,9,0,working
159,159,departure,1,7,0,working
160,160,departure,3,5,1,idle
161,161,departure,0,7,0,idle
162,162,arrival,1,6,1,idle
163,163,departure,0,4,0,idle
164,164,arrival,2,3,1,working
165,165,arrival,4,7,1,working
166,166,arrival,0,5,0,working
167,167,arrival,0,6,0,idle
168,168,arrival,0,0,0,idle
169,169,departure,1,5,0,idle
170,170,departure,3,8,0,idle
171,171,departure,3,5,0,idle
172,172,arrival,2,2,1,idle
173,173,arrival,4,8,0,idle
174,174,departure,0,0,0,idle
175,175,departure,2,9,0,idle
176,176,departure,3,6,1,idle
177,177,departure,4,3,1,idle
178,178,arrival,4,7,0,idle
179,179,departure,4,4,0,idle
180,180,arrival,3,6,1,working
181,181,departure,3,5,0,idle
182,182,arrival,1,6,0,working
183,183,arrival,4,3,0,idle
184,184,arrival,0,5,1,idle
185,185,arrival,0,1,1,idle
186,186,departure,3,5,1,working
187,187,arrival,1,4,1,idle
188,188,arrival,1,9,1,idle
189,189,arrival,0,4,0,working
190,190,arrival,2,3,0,working
191,191,departure,3,1,0,working
192,192,arrival,1,8,0,idle
193,193,departure,1,5,0,working
194,194,arrival,2,3,1,working
195,195,arrival,0,8,1,idle
196,196,arrival,2,6,1,idle
197,197,arrival,3,6,1,idle
198,198,departure,0,0,0,working
199,199,departure,2,5,0,working
200,200,arrival,1,6,0,idle
201,201,departure,2,8,1,idle
202,202,departure,3,8,1,working
203,203,departure,0,1,0,idle
204,204,arrival,4,3,1,working
205,205,arrival,1,2,1,idle
206,206,departure,0,8,0,working
207,207,departure,0,3,1,idle
208,208,arrival,3,6,1,idle
209,209,arrival,3,7,0,idle
210,210,arrival,1,2,0,idle
211,211,departure,2,0,1,working
212,212,departure,2,5,1,working
213,213,departure,1,1,1,working
214,214,departure,0,7,1,idle
215,215,arrival,2,7,1,working
216,216,departure,1,9,1,idle
217,217,arrival,0,8,1,idle
218,218,arrival,0,5,1,working
219,219,departure,1,5,1,working
220,220,arrival,4,5,0,working
221,221,arrival,2,3,1,idle
222,222,arrival,2,9,1,idle
223,223,departure,2,7,0,working
224,224,arrival,4,7,1,working
225,225,departure,2,9,1,working
226,226,departure,2,1,0,idle
227,227,arrival,0,9,0,working
228,228,arrival,1,7,1,idle
229,229,arrival,2,9,1,idle
230,230,arrival,4,4,0,working
231,231,arrival,3,7,0,idle
232,232,departure,0,4,1,idle
233,233,arrival,1,0,1,idle
234,234,arrival,0,2,0,working
235,235,departure,1,9,1,working
236,236,arrival,4,0,1,working
237,237,departure,2,8,1,idle
238,238,departure,2,5,1,idle
239,239,arrival,2,9,1,working
240,240,arrival,1,7,1,working
241,241,arrival,4,6,1,idle
242,242,arrival,2,7,1,idle
243,243,departure,4,2,1,working
244,244,arrival,1,9,0,idle
245,245,departure,3,1,0,working
246,246,arrival,4,7,0,idle
247,247,departure,2,4,0,working
248,248,departure,3,8,1,idle
249,249,departure,4,1,1,working
250,250,departure,1,8,1,working
251,251,arrival,0,2,0,working
252,252,departure,2,9,0,working
253,253,departure,4,1,1,idle
254,254,arrival,2,9,0,idle
255,255,arrival,0,8,0,working
256,256,departure,4,2,1,working
257,257,arrival,2,3,0,working
258,258,departure,2,4,1,idle
259,259,departure,1,7,1,idle
260,260,arrival,2,8,1,idle
261,261,departure,1,3,1,working
262,262,arrival,1,4,1,idle
263,263,departure,1,3,1,idle
264,264,departure,1,2,1,idle
265,265,departure,3,8,0,idle
266,266,arrival,0,0,1,working
267,267,departure,3,4,1,idle
268,268,arrival,1,6,1,idle
269,269,departure,3,5,1,idle
270,270,arrival,0,8,0,working
271,271,departure,2,1,1,working
272,272,departure,4,9,1,working
273,273,arrival,2,2,1,working
274,274,departure,2,2,0,idle
275,275,departure,3,0,1,working
276,276,arrival,0,8,0,idle
277,277,departure,0,6,0,idle
278,278,departure,1,4,1,working
279,279,arrival,1,8,1,idle
280,280,arrival,3,0,0,working
281,281,arrival,0,5,0,working
282,282,departure,2,3,1,working
283,283,departure,4,2,0,idle
284,284,arrival,2,2,0,idle
285,285,departure,3,9,0,idle
286,286,departure,3,0,0,idle
287,287,departure,3,3,0,working
288,288,departure,4,3,0,working
289,289,departure,3,2,1,working
290,290,arrival,3,3,1,working
291,291,departure,1,9,1,working
292,292,departure,2,4,1,working
293,293,arrival,3,7,0,working
294,294,arrival,4,5,1,working
295,295,arrival,1,5,1,working
296,296,departure,1,3,0,working
297,297,departure,0,5,1,idle
298,298,departure,1,4,0,working
299,299,arrival,4,3,0,idle
300,300,arrival,3,2,1,working
301,301,departure,1,6,0,working
302,302,arrival,0,6,0,idle
303,303,departure,1,9,1,working
304,304,departure,2,9,1,idle
305,305,departure,1,8,0,idle
306,306,departure,0,3,1,idle
307,307,departure,1,6,1,idle
308,308,departure,1,7,1,working
309,309,arrival,3,5,1,idle
310,310,departure,0,6,1,idle
311,311,departure,4,7,0,working
312,312,departure,4,2,1,working
313,313,departure,2,3,0,idle
314,314,departure,1,1,1,idle
315,315,arrival,1,7,0,idle
316,316,arrival,1,5,1,working
317,317,departure,4,5,0,working
318,318,departure,4,8,0,working
319,319,departure,0,2,0,working
320,320,arrival,1,7,1,working
321,321,departure,0,1,0,working
322,322,arrival,0,7,1,idle
323,323,arrival,3,7,1,idle
324,324,arrival,4,8,0,working
325,325,departure,2,8,0,idle
326,326,arrival,2,4,1,idle
327,327,arrival,1,3,1,idle
328,328,departure,1,2,0,idle
329,329,arrival,2,9,1,idle
330,330,departure,2,1,0,working
331,331,departure,2,6,1,idle
332,332,arrival,1,1,0,idle
333,333,departure,1,9,1,idle
