time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,0,4,0,working
2,2,departure,0,4,1,idle
3,3,arrival,1,3,0,idle
4,4,arrival,3,7,1,idle
5,5,arrival,1,4,0,idle
6,6,departure,4,8,0,idle
7,7,arrival,0,2,0,idle
8,8,departure,3,2,1,working
9,9,departure,1,2,0,idle
10,10,arrival,0,2,0,idle
11,11,departure,3,6,1,idle
12,12,arrival,3,4,1,idle
13,13,departure,3,2,1,working
14,14,arrival,0,6,0,working
15,15,arrival,3,2,1,idle
16,16,arrival,3,0,1,idle
17,17,departure,2,9,1,working
18,18,departure,0,2,0,idle
19,19,arrival,4,6,0,idle
20,20,arrival,4,5,0,idle
21,21,departure,3,9,0,idle
22,22,departure,0,5,1,working
23,23,arrival,2,7,1,working
24,24,arrival,4,2,1,working
25,25,arrival,0,9,1,working
26,26,arrival,2,0,1,working
27,27,arrival,3,1,0,idle
28,28,departure,3,0,1,idle
29,29,arrival,3,6,0,idle
30,30,arrival,1,7,1,idle
31,31,arrival,3,1,1,idle
32,32,arrival,0,5,1,idle
33,33,arrival,1,3,1,idle
34,34,arrival,2,9,1,idle
35,35,departure,1,8,0,working
36,36,departure,2,6,0,idle
37,37,arrival,4,2,0,idle
38,38,arrival,4,0,0,working
39,39,arrival,2,9,0,idle
40,40,arrival,2,2,1,working
41,41,departure,0,5,1,idle
42,42,arrival,0,0,1,idle
43,43,departure,0,6,1,idle
44,44,arrival,0,7,1,idle
45,45,arrival,3,5,1,idle
46,46,arrival,0,1,1,idle
47,47,departure,2,7,0,working
48,48,departure,1,8,0,idle
49,49,departure,3,8,0,working
50,50,departure,3,5,1,idle
51,51,arrival,1,4,1,idle
52,52,departure,0,2,0,idle
53,53,departure,2,1,0,idle
54,54,departure,1,8,1,working
55,55,arrival,4,3,0,working
56,56,arrival,1,8,0,idle
57,57,arrival,3,3,0,working
58,58,departure,1,2,1,idle
59,59,arrival,3,6,1,working
60,60,arrival,1,0,0,working
61,61,arrival,3,5,0,working
62,62,arrival,1,8,0,idle
63,63,arrival,2,2,1,idle
64,64,arrival,2,0,0,idle
65,65,arrival,1,6,0,idle
66,66,departure,0,5,0,idle
67,67,departure,1,3,1,idle
68,68,arrival,4,7,0,idle
69,69,arrival,2,1,1,working
70,70,departure,0,3,0,idle
71,71,arrival,0,2,1,working
72,72,departure,0,2,1,working
73,73,departure,3,8,0,working
74,74,departure,0,5,1,idle
75,75,arrival,2,7,1,idle
76,76,arrival,3,7,0,idle
77,77,arrival,0,7,1,working
78,78,arrival,0,3,1,idle
79,79,arrival,1,1,1,working
80,80,departure,3,2,1,idle
81,81,departure,2,8,1,idle
82,82,arrival,0,2,0,idle
83,83,arrival,2,6,0,idle
84,84,arrival,1,5,0,idle
85,85,arrival,1,7,0,working
86,86,departure,3,1,1,idle
87,87,departure,3,1,1,working
88,88,departure,3,9,0,working
89,89,arrival,4,2,1,working
90,90,departure,0,1,0,idle
91,91,arrival,1,6,1,idle
92,92,departure,4,2,1,working
93,93,arrival,3,4,1,working
94,94,departure,2,2,1,idle
95,95,departure,4,7,0,working
96,96,arrival,4,8,0,idle
97,97,arrival,4,3,1,idle
98,98,departure,3,2,1,working
99,99,departure,0,2,1,idle
100,100,arrival,0,4,0,working
101,101,departure,1,2,1,idle
102,102,arrival,2,4,0,idle
103,103,arrival,0,4,1,working
104,104,departure,4,7,0,working
105,105,arrival,1,8,1,idle
106,106,arrival,1,0,1,idle
107,107,arrival,0,2,1,working
108,108,departure,1,2,0,working
109,109,departure,0,4,1,idle
110,110,arrival,4,7,1,working
111,111,arrival,4,5,0,working
112,112,arrival,2,5,1,idle
113,113,arrival,2,7,0,working
114,114,arrival,3,0,1,idle
115,115,departure,0,8,0,working
116,116,departure,1,0,0,idle
117,117,departure,1,4,1,idle
118,118,departure,1,0,1,idle
119,119,departure,1,6,0,idle
120,120,departure,4,4,0,working
121,121,arrival,0,3,1,idle
122,122,departure,2,0,1,idle
123,123,departure,3,3,1,working
124,124,departure,1,1,1,idle
125,125,departure,0,2,0,idle
126,126,arrival,2,2,1,idle
127,127,arrival,3,3,1,idle
128,128,departure,4,3,1,working
129,129,departure,1,5,1,working
130,130,arrival,0,7,0,working
131,131,departure,2,6,1,idle
132,132,departure,3,8,1,working
133,133,departure,3,1,0,working
134,134,departure,2,0,0,idle
135,135,departure,0,0,1,idle
136,136,departure,0,8,0,idle
137,137,arrival,2,0,1,idle
138,138,departure,4,9,1,working
139,139,departure,0,9,1,idle
140,140,departure,0,1,1,idle
141,141,arrival,2,9,0,idle
142,142,departure,0,8,0,idle
143,143,departure,3,4,1,working
144,144,departure,3,5,1,working
145,145,arrival,2,7,0,idle
146,146,departure,3,3,1,idle
147,147,departure,0,8,0,working
148,148,departure,2,2,0,working
149,149,departure,2,8,0,working
150,150,arrival,0,4,1,working
151,151,arrival,2,1,0,working
152,152,arrival,4,7,0,idle
153,153,departure,4,3,1,idle
154,154,departure,1,0,1,idle
155,155,departure,2,7,1,idle
156,156,departure,2,3,0,idle
157,157,arrival,2,3,1,working
158,158,arrival,2,2,1,working
159,159,arrival,4,9,0,working
160,160,arrival,3,7,1,working
161,161,departure,2,2,1,working
162,162,arrival,4,3,0,working
163,163,departure,2,0,1,idle
164,164,departure,4,5,1,working
165,165,departure,3,2,1,working
166,166,departure,2,1,1,working
167,167,departure,1,8,1,idle
168,168,arrival,0,9,0,working
169,169,departure,2,7,0,idle
170,170,departure,4,9,1,working
171,171,departure,3,4,1,working
172,172,departure,3,4,1,idle
173,173,departure,3,5,0,working
174,174,arrival,1,8,1,idle
175,175,departure,0,8,0,idle
176,176,arrival,1,9,1,idle
177,177,arrival,2,3,0,idle
178,178,arrival,4,3,1,working
179,179,arrival,4,8,1,idle
180,180,departure,2,7,0,working
181,181,arrival,3,3,0,working
182,182,arrival,3,5,0,working
183,183,departure,2,8,1,idle
184,184,arrival,4,0,1,idle
185,185,arrival,0,2,1,idle
186,186,departure,0,4,1,idle
187,187,arrival,4,0,1,idle
188,188,arrival,2,1,1,idle
189,189,arrival,0,1,1,working
190,190,arrival,2,6,1,working
191,191,arrival,4,5,1,working
192,192,departure,3,8,1,working
193,193,departure,0,9,1,working
194,194,arrival,2,0,0,working
195,195,departure,4,8,0,idle
196,196,departure,4,9,1,working
197,197,arrival,1,4,1,working
198,198,departure,4,2,0,idle
199,199,arrival,4,1,1,idle
200,200,departure,2,9,1,idle
201,201,arrival,3,3,0,idle
202,202,departure,0,0,1,working
203,203,departure,2,1,0,working
204,204,departure,1,6,0,working
205,205,departure,3,3,0,working
206,206,arrival,1,8,1,working
207,207,departure,1,9,0,idle
208,208,arrival,0,7,1,working
209,209,arrival,2,6,0,idle
210,210,departure,3,9,0,working
211,211,departure,1,9,0,idle
212,212,arrival,1,0,1,idle
213,213,arrival,2,5,1,working
214,214,departure,2,8,1,working
215,215,arrival,1,0,0,idle
216,216,departure,4,1,0,working
217,217,arrival,4,8,0,idle
218,218,arrival,4,6,1,working
219,219,arrival,0,7,0,working
220,220,departure,3,3,1,working
221,221,arrival,2,6,1,working
222,222,arrival,0,3,0,working
223,223,departure,2,5,0,idle
224,224,arrival,0,5,0,working
225,225,departure,2,5,1,working
226,226,departure,3,1,1,working
227,227,departure,2,6,0,idle
228,228,departure,1,9,0,idle
229,229,departure,0,1,1,working
230,230,departure,3,3,0,idle
231,231,departure,1,3,0,working
232,232,arrival,1,5,1,working
233,233,arrival,4,1,0,working
234,234,departure,2,0,1,idle
235,235,departure,1,3,0,working
236,236,arrival,3,2,1,working
237,237,arrival,1,4,0,idle
238,238,arrival,1,3,0,working
239,239,arrival,3,2,1,idle
240,240,arrival,1,6,0,idle
241,241,arrival,1,2,0,working
242,242,departure,2,4,1,idle
243,243,departure,4,7,1,working
244,244,departure,1,5,1,idle
245,245,departure,1,7,0,working
246,246,departure,0,9,0,idle
247,247,arrival,2,8,1,working
248,248,arrival,2,7,1,idle
249,249,departure,2,5,1,idle
250,250,departure,2,1,0,idle
251,251,arrival,0,7,0,working
252,252,arrival,2,2,1,idle
253,253,departure,0,3,0,working
254,254,arrival,0,6,0,working
255,255,departure,2,6,0,idle
256,256,departure,1,9,0,working
257,257,departure,2,4,0,idle
258,258,departure,1,7,0,working
259,259,arrival,4,4,1,working
260,260,departure,0,2,1,idle
261,261,departure,0,6,0,working
262,262,arrival,3,1,1,working
263,263,departure,3,2,1,working
264,264,departure,0,2,1,working
265,265,departure,0,2,1,idle
266,266,arrival,2,9,0,idle
267,267,arrival,1,3,1,working
268,268,departure,4,1,0,working
269,269,departure,2,8,0,idle
270,270,arrival,2,9,0,idle
271,271,arrival,2,8,0,working
272,272,arrival,4,2,0,idle
273,273,departure,2,2,0,idle
274,274,arrival,3,9,0,working
275,275,arrival,0,5,1,working
276,276,departure,4,6,1,idle
277,277,departure,1,9,0,working
278,278,arrival,2,8,1,idle
279,279,departure,0,6,1,working
280,280,arrival,2,9,0,idle
281,281,departure,1,2,1,working
282,282,arrival,3,4,1,working
283,283,arrival,1,0,1,idle
284,284,departure,2,8,1,idle
285,285,departure,4,8,0,working
286,286,departure,4,7,0,working
287,287,arrival,2,7,1,idle
288,288,departure,0,0,0,working
289,289,departure,2,7,1,idle
290,290,arrival,4,0,0,idle
291,291,departure,0,8,1,working
292,292,arrival,4,1,0,idle
293,293,departure,2,1,0,working
294,294,departure,4,8,1,idle
295,295,arrival,4,6,1,working
296,296,arrival,2,9,1,idle
297,297,arrival,0,8,0,working
298,298,arrival,1,3,0,working
299,299,arrival,0,6,1,idle
300,300,departure,0,8,0,working
301,301,arrival,4,8,1,idle
302,302,arrival,3,1,0,working
303,303,departure,3,9,0,idle
304,304,arrival,2,5,1,working
305,305,arrival,1,2,0,working
306,306,arrival,4,2,0,idle
307,307,arrival,0,0,1,idle
308,308,arrival,4,5,0,idle
309,309,departure,1,0,1,idle
310,310,arrival,2,2,1,idle
311,311,arrival,0,6,0,idle
312,312,departure,1,9,0,idle
313,313,arrival,2,2,0,idle
314,314,arrival,4,0,1,working
315,315,arrival,2,3,0,working
316,316,departure,4,3,1,working
317,317,departure,4,7,0,working
318,318,departure,1,5,0,working
319,319,departure,0,1,0,idle
320,320,departure,3,0,1,working
321,321,departure,3,5,1,idle
322,322,arrival,3,0,0,working
323,323,arrival,4,9,1,idle
324,324,arrival,1,4,1,working
325,325,departure,3,7,0,idle
326,326,arrival,0,7,0,idle
327,327,departure,4,2,1,idle
328,328,departure,3,1,0,working
329,329,arrival,0,5,1,idle
330,330,arrival,0,4,1,working
331,331,arrival,3,6,1,idle
332,332,arrival,3,0,1,working
333,333,departure,0,2,0,idle
334,334,departure,3,1,0,working
335,335,arrival,4,6,0,working
336,336,departure,1,3,1,idle
337,337,arrival,1,2,0,working
338,338,arrival,4,0,1,working
339,339,arrival,4,1,0,idle
340,340,arrival,0,6,0,working
341,341,arrival,0,3,0,working
342,342,arrival,4,6,1,idle
343,343,departure,1,3,0,idle
344,344,arrival,4,9,1,working
345,345,arrival,1,2,0,working
346,346,departure,0,8,1,idle
347,347,departure,4,7,1,working
348,348,departure,4,9,0,idle
349,349,arrival,4,7,1,working
350,350,departure,0,9,0,idle
351,351,departure,3,5,1,working
352,352,departure,2,2,0,working
353,353,arrival,4,8,0,idle
354,354,arrival,0,9,0,idle
355,355,departure,3,2,0,idle
356,356,departure,0,0,0,working
357,357,departure,3,0,1,idle
358,358,departure,4,5,1,idle
359,359,arrival,4,2,0,idle
360,360,arrival,0,4,1,idle
361,361,arrival,0,3,0,working
362,362,departure,1,1,0,working
363,363,departure,0,7,1,working
364,364,departure,1,1,1,idle
365,365,arrival,3,7,0,working
366,366,departure,3,6,1,idle
367,367,arrival,3,0,1,working
368,368,arrival,1,0,0,working
369,369,arrival,4,5,1,idle
370,370,arrival,1,1,0,working
371,371,arrival,0,2,0,idle
372,372,departure,2,4,0,working
373,373,arrival,0,5,1,idle
374,374,departure,0,0,0,working
375,375,departure,1,1,0,working
376,376,arrival,3,8,1,idle
377,377,arrival,0,2,1,working
378,378,departure,1,9,0,working
379,379,departure,0,4,0,idle
380,380,departure,0,4,0,idle
381,381,arrival,3,3,0,idle
382,382,arrival,0,9,1,working
383,383,arrival,0,1,0,working
384,384,departure,3,7,1,working
385,385,arrival,2,0,1,idle
386,386,arrival,0,2,0,working
387,387,departure,1,8,0,working
388,388,arrival,2,0,0,working
389,389,departure,2,9,1,idle
390,390,departure,3,5,1,working
391,391,arrival,3,8,1,working
392,392,departure,2,6,0,idle
393,393,arrival,4,4,1,idle
394,394,departure,4,3,0,working
395,395,departure,4,1,0,working
396,396,arrival,3,1,0,idle
397,397,arrival,2,0,0,idle
398,398,departure,0,9,0,idle
399,399,arrival,4,1,1,working
400,400,arrival,0,4,0,working
401,401,arrival,0,8,1,working
402,402,departure,0,9,1,working
403,403,arrival,4,6,1,idle
404,404,departure,1,4,1,idle
405,405,arrival,4,7,1,idle
406,406,arrival,3,8,1,working
407,407,departure,0,6,0,idle
408,408,arrival,4,0,1,idle
