time,event_id,event_type,length_event_list,length_queue,in_service,machine_status
1,1,departure,1,1,1,idle
2,2,arrival,3,5,0,working
3,3,arrival,2,4,1,idle
4,4,departure,1,3,1,working
5,5,arrival,2,9,1,idle
6,6,arrival,4,8,1,working
7,7,departure,4,4,1,working
8,8,arrival,1,4,0,working
9,9,departure,0,9,1,idle
10,10,departure,4,9,1,idle
11,11,departure,1,2,1,working
12,12,departure,3,2,1,idle
13,13,departure,1,7,1,idle
14,14,departure,1,2,1,working
15,15,arrival,3,1,1,idle
16,16,arrival,2,6,0,idle
17,17,arrival,1,8,0,working
18,18,departure,0,1,0,idle
19,19,departure,3,4,0,idle
20,20,arrival,4,1,1,idle
21,21,arrival,4,7,1,working
22,22,arrival,4,6,1,idle
23,23,arrival,1,6,1,working
24,24,departure,3,2,0,idle
25,25,arrival,2,0,1,idle
26,26,departure,2,6,0,idle
27,27,arrival,4,6,1,working
28,28,arrival,4,2,0,idle
29,29,departure,0,8,0,working
30,30,departure,2,9,0,working
31,31,arrival,4,5,0,idle
32,32,departure,1,8,1,working
33,33,arrival,4,1,1,idle
34,34,departure,4,7,0,idle
35,35,departure,4,2,1,working
36,36,departure,3,0,1,idle
37,37,arrival,4,8,1,idle
38,38,arrival,0,5,1,working
39,39,departure,2,0,1,idle
40,40,departure,4,2,0,working
41,41,arrival,4,4,0,idle
42,42,departure,4,8,1,working
43,43,departure,4,5,0,idle
44,44,arrival,3,9,0,working
45,45,arrival,2,3,0,idle
46,46,arrival,0,9,1,idle
47,47,departure,2,9,1,working
48,48,departure,1,4,1,idle
49,49,arrival,1,3,1,working
50,50,arrival,0,1,1,idle
51,51,arrival,4,7,0,working
52,52,departure,2,0,1,working
53,53,arrival,3,7,0,working
54,54,arrival,1,5,1,idle
55,55,arrival,2,6,0,idle
56,56,arrival,1,8,1,idle
57,57,departure,1,3,1,idle
58,58,arrival,2,9,0,idle
59,59,arrival,2,7,1,idle
60,60,departure,3,0,1,working
61,61,arrival,0,5,0,idle
62,62,departure,1,9,0,idle
63,63,departure,4,4,1,working
64,64,arrival,2,1,1,idle
65,65,departure,0,4,0,idle
66,66,departure,1,3,1,working
67,67,arrival,0,0,1,idle
68,68,departure,3,8,0,working
69,69,arrival,2,5,0,idle
70,70,departure,4,2,0,working
71,71,arrival,4,0,1,working
72,72,departure,4,6,0,idle
73,73,arrival,1,2,1,working
74,74,departure,3,8,0,idle
75,75,arrival,4,0,0,working
76,76,departure,2,4,1,working
77,77,arrival,4,9,0,idle
78,78,departure,3,1,0,working
79,79,arrival,4,6,0,working
80,80,departure,1,2,0,idle
81,81,departure,1,3,1,working
82,82,departure,0,8,0,idle
83,83,departure,4,8,1,idle
84,84,arrival,4,6,0,idle
85,85,arrival,1,6,0,working
86,86,departure,1,0,1,idle
87,87,arrival,1,0,1,idle
88,88,arrival,1,3,1,idle
89,89,departure,2,1,1,idle
90,90,departure,4,8,1,working
91,91,departure,4,4,1,working
92,92,arrival,2,6,0,idle
93,93,arrival,4,4,0,working
94,94,departure,2,5,1,working
95,95,departure,4,2,0,idle
96,96,departure,3,9,0,idle
97,97,departure,3,4,1,working
98,98,arrival,3,5,1,idle
99,99,arrival,2,2,0,idle
100,100,arrival,4,9,1,idle
101,101,arrival,2,9,1,idle
102,102,arrival,1,4,1,idle
103,103,arrival,2,9,1,idle
104,104,departure,4,1,1,idle
105,105,arrival,4,6,0,working
106,106,arrival,2,5,0,working
107,107,departure,0,7,1,idle
108,108,arrival,2,2,1,idle
109,109,arrival,4,4,1,idle
110,110,arrival,0,7,0,idle
111,111,arrival,3,1,1,idle
112,112,departure,0,2,1,idle
113,113,arrival,1,2,1,working
114,114,departure,4,0,1,working
115,115,departure,0,6,0,working
116,116,departure,2,5,1,idle
117,117,arrival,2,1,1,idle
118,118,arrival,3,0,0,idle
119,119,departure,0,1,1,working
120,120,arrival,3,4,1,working
121,121,departure,4,7,0,idle
122,122,departure,2,4,0,working
123,123,departure,2,5,0,idle
124,124,departure,1,5,1,working
125,125,departure,0,7,1,idle
126,126,departure,1,6,1,idle
127,127,arrival,0,4,1,working
128,128,departure,0,0,1,idle
129,129,departure,4,4,1,idle
130,130,arrival,3,0,0,idle
131,131,arrival,3,0,1,idle
132,132,departure,2,6,0,working
133,133,arrival,4,2,1,idle
134,134,departure,1,8,0,working
135,135,departure,1,9,0,idle
136,136,arrival,2,4,0,idle
137,137,arrival,2,5,1,working
138,138,arrival,1,7,0,idle
139,139,arrival,0,6,0,idle
140,140,arrival,1,1,1,working
141,141,departure,3,8,0,working
142,142,arrival,1,3,0,working
143,143,arrival,2,4,1,working
144,144,arrival,3,3,0,working
145,145,arrival,0,4,1,idle
146,146,departure,0,1,0,working
147,147,departure,3,8,1,working
148,148,departure,1,0,1,idle
149,149,arrival,2,7,1,idle
150,150,arrival,4,0,1,idle
151,151,departure,1,6,0,working
152,152,departure,1,0,1,idle
153,153,departure,3,1,1,working
154,154,departure,4,8,1,idle
155,155,departure,0,5,0,idle
156,156,arrival,2,8,0,working
157,157,arrival,3,4,1,idle
158,158,departure,1,3,1,idle
159,159,arrival,0,1,0,idle
160,160,departure,0,9,0,working
161,161,departure,1,8,0,idle
162,162,arrival,3,6,1,idle
163,163,arrival,2,9,1,working
164,164,departure,1,2,1,idle
165,165,departure,2,9,1,working
166,166,departure,3,0,0,working
167,167,departure,4,7,1,working
168,168,departure,0,5,0,idle
169,169,departure,0,2,0,working
170,170,departure,0,3,1,working
171,171,departure,3,9,0,idle
172,172,arrival,0,8,1,working
173,173,departure,4,9,1,working
174,174,departure,4,6,1,idle
175,175,arrival,0,7,1,working
176,176,departure,1,9,1,idle
177,177,departure,1,3,0,idle
178,178,arrival,3,5,1,idle
179,179,departure,3,7,1,working
180,180,arrival,3,4,1,working
181,181,departure,0,1,1,idle
182,182,departure,0,9,0,working
183,183,departure,4,4,1,idle
184,184,departure,3,1,1,working
185,185,arrival,1,1,1,working
186,186,arrival,2,6,1,working
187,187,departure,4,3,1,working
188,188,arrival,2,6,0,working
189,189,arrival,0,0,0,idle
190,190,arrival,2,2,1,working
191,191,arrival,4,2,1,idle
192,192,departure,4,6,0,idle
193,193,departure,4,3,1,working
194,194,departure,4,2,0,idle
195,195,departure,3,2,0,idle
196,196,arrival,4,4,1,idle
197,197,departure,4,8,1,working
198,198,departure,1,3,1,working
199,199,arrival,4,4,1,working
200,200,departure,1,8,1,idle
201,201,arrival,1,7,1,idle
202,202,departure,1,4,1,idle
203,203,departure,1,5,1,idle
204,204,departure,2,7,1,idle
205,205,departure,2,7,1,idle
206,206,arrival,0,9,1,idle
207,207,departure,1,5,1,idle
208,208,departure,4,7,0,working
209,209,arrival,2,6,0,idle
210,210,departure,1,4,0,idle
211,211,departure,1,9,0,idle
212,212,departure,4,3,1,working
213,213,arrival,4,7,1,idle
214,214,departure,4,1,0,working
215,215,departure,1,2,0,idle
216,216,departure,3,9,0,idle
217,217,departure,2,9,0,idle
218,218,arrival,3,5,1,working
219,219,departure,1,3,0,idle
220,220,arrival,1,0,0,working
221,221,arrival,4,3,0,working
222,222,departure,4,3,1,idle
223,223,arrival,1,7,1,idle
224,224,departure,0,1,0,idle
225,225,arrival,0,3,1,working
226,226,arrival,2,1,0,working
227,227,departure,3,3,1,working
228,228,departure,1,2,0,idle
229,229,arrival,4,1,0,working
230,230,departure,3,6,1,idle
231,231,arrival,3,1,0,idle
232,232,arrival,2,3,1,idle
233,233,departure,3,9,1,working
234,234,arrival,4,9,1,working
235,235,departure,0,0,1,working
236,236,departure,0,2,0,idle
237,237,arrival,2,4,1,working
238,238,departure,4,4,1,idle
239,239,departure,1,4,0,idle
240,240,departure,3,1,1,idle
241,241,arrival,0,3,0,idle
242,242,arrival,1,2,1,working
243,243,departure,1,0,1,working
244,244,arrival,0,4,0,working
245,245,departure,3,8,0,idle
246,246,departure,3,3,1,working
247,247,arrival,0,8,0,working
248,248,arrival,2,8,1,idle
249,249,departure,4,7,0,working
250,250,arrival,0,1,0,working
251,251,arrival,1,1,1,working
252,252,arrival,3,0,1,idle
253,253,arrival,1,7,1,idle
254,254,arrival,2,2,0,idle
255,255,departure,1,6,1,working
256,256,arrival,1,3,0,idle
257,257,arrival,3,0,0,working
258,258,arrival,4,2,0,idle
259,259,departure,3,6,0,idle
260,260,arrival,1,4,1,working
261,261,arrival,4,7,0,working
262,262,arrival,0,7,1,idle
263,263,departure,4,6,1,working
264,264,departure,4,9,0,working
265,265,arrival,0,4,0,idle
266,266,arrival,3,5,0,idle
267,267,arrival,1,9,1,idle
268,268,arrival,2,4,1,idle
269,269,arrival,1,4,1,working
270,270,departure,0,1,0,idle
271,271,departure,1,4,0,working
272,272,departure,1,3,1,idle
273,273,departure,3,6,0,idle
274,274,arrival,3,5,1,working
275,275,arrival,2,0,0,idle
276,276,arrival,3,4,1,working
277,277,departure,1,4,1,idle
278,278,arrival,1,1,1,working
279,279,departure,1,1,1,working
280,280,departure,2,1,1,idle
281,281,arrival,4,2,1,working
282,282,departure,1,4,0,working
283,283,arrival,2,1,1,idle
284,284,arrival,1,5,1,working
285,285,departure,4,8,0,working
286,286,departure,0,1,0,idle
287,287,departure,3,6,0,working
288,288,arrival,4,3,0,idle
289,289,departure,1,0,0,idle
290,290,departure,1,2,0,idle
291,291,departure,1,8,1,working
292,292,arrival,2,7,1,idle
293,293,departure,3,3,0,working
294,294,departure,1,2,0,idle
295,295,departure,0,7,0,idle
296,296,arrival,3,9,1,idle
297,297,departure,0,0,1,idle
298,298,departure,0,8,1,idle
299,299,arrival,2,2,0,working
300,300,departure,1,0,1,working
301,301,arrival,4,9,0,working
302,302,departure,0,5,0,idle
303,303,arrival,4,3,1,working
304,304,arrival,2,6,1,working
305,305,departure,3,5,0,working
306,306,arrival,4,4,1,working
307,307,departure,3,1,1,working
308,308,arrival,1,7,0,idle
309,309,arrival,2,1,1,idle
310,310,arrival,4,4,0,idle
311,311,arrival,4,8,1,idle
312,312,departure,4,1,1,working
313,313,arrival,4,1,1,idle
314,314,arrival,4,0,0,idle
315,315,arrival,4,8,1,idle
316,316,departure,2,5,0,working
317,317,departure,0,1,0,idle
318,318,arrival,2,7,1,working
319,319,arrival,0,6,0,working
320,320,departure,3,8,1,working
321,321,arrival,3,0,0,working
322,322,departure,3,8,0,idle
323,323,departure,0,7,1,idle
324,324,arrival,4,0,1,idle
325,325,arrival,0,0,0,working
326,326,arrival,0,4,0,idle
327,327,arrival,3,3,1,working
328,328,departure,0,7,1,idle
329,329,departure,4,9,1,working
330,330,arrival,4,8,1,idle
331,331,departure,1,1,0,working
